time,playID,playQuality,buffer_size
0.8,0,1,0
4.8,1,0,8
8.8,2,0,16
12.8,3,1,24
16.8,4,1,28
20.8,5,3,24
24.8,6,2,28
28.8,7,1,24
32.8,8,3,28
36.8,9,0,28
40.8,10,3,28
44.8,11,0,28
48.8,12,3,28
52.8,13,0,28
56.8,14,6,28
60.8,15,0,28
64.8,16,0,28
68.8,17,0,28
72.8,18,0,28
76.8,19,0,28
80.8,20,1,28
84.8,21,4,28
88.8,22,3,24
92.8,23,6,28
96.8,24,3,28
100.8,25,2,28
104.8,26,3,28
108.8,27,3,28
112.8,28,3,24
116.8,29,3,24
120.8,30,1,28
124.8,31,3,28
128.8,32,1,28
132.8,33,1,24
136.8,34,2,24
140.8,35,4,28
144.8,36,3,28
148.8,37,4,24
152.8,38,1,24
156.8,39,3,28
160.8,40,5,24
164.8,41,3,28
168.8,42,4,28
172.9,43,3,28
176.9,44,3,24
180.9,45,0,24
184.9,46,0,28
188.9,47,1,28
192.9,48,0,28
196.9,49,2,28
200.9,50,0,28
204.9,51,3,24
208.9,52,1,28
212.9,53,1,24
216.9,54,0,20
220.9,55,3,16
224.9,56,3,12
228.9,57,3,8
232.9,58,4,4
236.9,59,3,0
