time,playID,playQuality,buffer_size
0.7,0,1,0
4.7,1,0,12
8.7,2,0,16
12.7,3,0,24
16.7,4,3,28
20.7,5,1,24
24.7,6,3,24
28.7,7,0,28
32.7,8,3,28
36.7,9,3,28
40.7,10,0,28
44.7,11,3,28
48.7,12,0,28
52.7,13,3,28
56.7,14,0,24
60.7,15,0,24
64.7,16,2,24
68.7,17,3,28
72.7,18,3,28
76.7,19,3,28
80.7,20,3,28
84.7,21,4,24
88.7,22,3,28
92.7,23,3,28
96.7,24,3,28
100.7,25,3,28
104.7,26,0,24
108.7,27,0,28
112.7,28,2,28
116.7,29,0,28
120.7,30,1,24
124.7,31,1,28
128.7,32,1,24
132.7,33,3,28
136.7,34,1,24
140.7,35,2,28
144.7,36,3,28
148.7,37,6,28
152.7,38,3,24
156.7,39,6,28
160.7,40,3,24
164.7,41,4,28
168.7,42,3,28
172.7,43,3,24
176.7,44,3,24
180.7,45,3,28
184.7,46,3,28
188.7,47,4,28
192.7,48,1,24
196.7,49,3,20
200.7,50,2,16
204.7,51,3,20
208.7,52,2,28
212.7,53,0,24
216.7,54,0,20
220.7,55,6,16
224.7,56,2,12
228.7,57,1,8
232.7,58,0,4
236.7,59,0,0
