time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,508831.0,0.0,0.0,0,0
2.1,1,2.0,416627.0,0.7,4.3,0,-4.0
3.6,2,1.0,847834.0,0.7,4.3,0,-4.0
4.8,3,2.0,530769.0,0.7,4.3,0,-4.0
5.0,4,1.0,1358054.0,0.7,4.3,0,-4.0
6.4,5,1.0,1629304.0,0.7,4.3,0,-4.0
6.9,6,2.0,1567850.0,1.0,4.7,0,-4.0
7.6,7,2.0,1992897.0,1.0,4.7,0,-4.0
8.3,8,1.0,1938386.0,1.0,4.7,0,-4.0
8.9,9,2.0,2087173.0,1.3,4.7,0,-3.0
11.6,10,1.0,2446734.0,1.6,4.7,0,-3.0
15.6,11,2.0,1440633.0,2.3,5.1,0,-3.0
19.6,12,1.0,2015898.0,3.8,5.9,0,-2.0
23.6,13,2.0,1214447.0,4.1,7.1,0,-3.0
27.6,14,2.0,1156542.0,4.8,7.5,0,-3.0
31.6,15,2.0,2003627.0,6.3,8.3,0,-2.0
35.6,16,1.0,1911739.0,7.8,8.3,0,-1.0
39.6,17,2.0,2033910.0,9.3,8.3,0,1.0
43.6,18,1.0,1861200.0,10.8,8.3,0,2.0
47.6,19,2.0,1153751.0,12.3,8.3,0,4.0
51.6,20,1.0,1431091.0,13.5,8.6,0,5.0
55.6,21,1.0,1873402.0,15.0,8.9,0,6.0
59.6,22,2.0,1469473.0,16.5,8.9,0,8.0
63.6,23,2.0,1795834.0,18.0,8.9,0,9.0
67.6,24,2.0,1699905.0,19.5,8.9,0,11.0
71.6,25,2.0,898909.0,21.0,8.9,0,12.0
75.6,26,1.0,1630387.0,22.5,8.9,0,14.0
79.6,27,1.0,1982037.0,24.0,8.9,0,15.0
83.6,28,1.0,1516482.0,29.0,12.4,0,17.0
87.6,29,1.0,1417941.0,30.5,15.9,0,15.0
91.6,30,2.0,374292.0,32.0,15.9,0,16.0
95.6,31,1.0,2288826.0,33.5,15.9,0,18.0
99.6,32,2.0,631127.0,35.0,15.9,0,19.0
103.6,33,2.0,1059855.0,36.5,15.9,0,21.0
107.6,34,2.0,1045214.0,38.0,15.9,0,22.0
111.6,35,2.0,991837.0,39.5,15.9,0,24.0
115.6,36,2.0,854414.0,41.0,15.9,0,25.0
119.6,37,2.0,274702.0,41.7,16.7,0,25.0
123.6,38,1.0,2025234.0,43.2,17.5,0,26.0
127.6,39,1.0,1771561.0,43.5,18.7,0,25.0
131.6,40,1.0,1966779.0,43.8,18.7,0,25.0
135.6,41,2.0,1306413.0,44.1,18.7,0,25.0
139.6,42,1.0,2875913.0,44.8,19.1,0,26.0
143.6,43,1.0,2605273.0,45.5,19.1,0,26.0
147.6,44,1.0,1242479.0,46.2,19.1,0,27.0
151.6,45,2.0,915728.0,47.7,19.9,0,28.0
155.6,46,1.0,1636602.0,52.7,23.4,0,29.0
159.6,47,1.0,1842280.0,54.2,26.9,0,27.0
163.6,48,1.0,1836765.0,54.5,28.1,0,26.0
167.6,49,1.0,1515724.0,56.0,29.3,0,27.0
171.6,50,2.0,1261121.0,61.0,32.8,0,28.0
175.6,51,2.0,758931.0,62.5,36.3,0,26.0
179.6,52,1.0,1180210.0,63.7,36.6,0,27.0
183.6,53,1.0,1141617.0,65.2,36.9,0,28.0
187.6,54,1.0,1162428.0,66.7,36.9,0,30.0
191.6,55,1.0,1265197.0,68.2,36.9,0,31.0
195.6,56,1.0,1216885.0,69.7,36.9,0,33.0
199.6,57,1.0,1312347.0,70.4,37.7,0,33.0
203.6,58,1.0,1439295.0,71.1,37.7,0,33.0
207.6,59,1.0,877992.0,81.6,39.1,0,42.0
