time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,1605919.0,0.0,0.0,0,0
0.7,1,2.0,1645690.0,0.0,0.0,0,0
1.4,2,2.0,1965562.0,0.7,4.3,0,-4.0
2.2,3,1.0,506851.0,0.7,4.3,0,-4.0
2.8,4,2.0,1905224.0,0.7,4.3,0,-4.0
4.4,5,1.0,433010.0,0.7,4.3,0,-4.0
4.8,6,2.0,1300160.0,1.0,4.7,0,-4.0
6.2,7,1.0,221618.0,1.0,4.7,0,-4.0
9.2,8,2.0,913562.0,1.7,5.1,0,-3.0
11.4,9,1.0,1118834.0,1.7,5.1,0,-3.0
12.5,10,1.0,1471098.0,2.0,5.5,0,-4.0
14.3,11,1.0,1227156.0,3.5,6.7,0,-3.0
18.3,12,1.0,1535316.0,3.5,6.7,0,-3.0
18.3,13,2.0,1245007.0,3.8,7.9,0,-4.0
22.2,11,1.0,2317183.0,5.3,9.1,0,-4.0
26.3,14,2.0,639143.0,5.6,10.3,0,-5.0
30.2,15,2.0,461619.0,7.1,11.5,0,-4.0
34.3,16,1.0,1042359.0,7.4,12.7,0,-5.0
38.3,17,2.0,822841.0,7.7,12.7,0,-5.0
42.2,18,1.0,672681.0,8.9,13.6,0,-5.0
46.2,19,2.0,763802.0,9.6,14.1,0,-4.0
50.2,20,1.0,627146.0,10.3,14.1,0,-4.0
54.3,21,2.0,273882.0,11.8,14.9,0,-3.0
58.3,22,1.0,761850.0,13.3,14.9,0,-2.0
62.2,23,1.0,885791.0,14.8,14.9,0,-0.0
66.2,24,2.0,663079.0,15.1,16.1,0,-1.0
70.2,25,2.0,966722.0,16.6,17.3,0,-1.0
74.3,26,1.0,3332415.0,16.9,18.5,0,-2.0
78.2,27,1.0,3418839.0,17.6,18.9,0,-1.0
82.2,28,1.0,2170140.0,19.1,19.7,0,-1.0
86.2,29,1.0,1895118.0,19.8,20.5,0,-1.0
90.3,30,2.0,1280969.0,20.5,20.5,0,0.0
94.2,31,2.0,1067161.0,20.8,20.9,0,-0.0
98.3,32,1.0,3482953.0,21.1,20.9,0,0.0
102.2,33,1.0,3387195.0,21.8,21.3,0,0.0
106.2,34,1.0,3480585.0,23.3,22.1,0,1.0
110.2,35,1.0,2898496.0,24.8,22.1,0,3.0
114.3,36,2.0,970703.0,26.3,22.1,0,4.0
118.2,37,2.0,1160021.0,27.0,22.9,0,4.0
122.2,38,1.0,2309047.0,27.7,22.9,0,5.0
126.3,39,2.0,1150178.0,29.2,23.7,0,6.0
130.2,40,1.0,3397058.0,30.7,23.7,0,7.0
134.3,41,2.0,1137995.0,32.2,23.7,0,9.0
138.2,42,2.0,1227182.0,35.2,25.2,0,10.0
142.3,43,1.0,1662353.0,35.9,27.5,0,8.0
146.3,44,2.0,854650.0,36.6,27.5,0,9.0
150.2,45,1.0,2156355.0,39.6,29.8,0,10.0
154.2,46,1.0,1019133.0,41.1,31.3,0,10.0
158.3,47,2.0,1669580.0,42.6,31.3,0,11.0
162.2,48,1.0,915109.0,44.1,31.3,0,13.0
166.3,49,2.0,1000204.0,45.6,31.3,0,14.0
170.2,50,1.0,2259879.0,50.6,34.8,0,16.0
174.2,51,1.0,1433398.0,51.3,39.1,0,12.0
178.2,52,1.0,2141161.0,52.8,39.9,0,13.0
182.2,53,2.0,1204902.0,54.3,39.9,0,14.0
186.3,54,2.0,960128.0,55.5,40.2,0,15.0
190.3,55,1.0,1158886.0,56.7,40.2,0,16.0
194.3,56,2.0,1555673.0,58.2,40.5,0,18.0
198.3,57,1.0,2128429.0,58.9,41.3,0,18.0
202.2,58,1.0,1696774.0,60.4,42.1,0,18.0
206.3,59,1.0,2492950.0,73.7,51.3,0,22.0
