time,playID,playQuality,buffer_size
0.3,0,1,0
4.3,1,0,8
8.3,2,1,16
12.3,3,0,28
16.3,4,6,28
20.3,5,1,28
24.3,6,1,28
28.3,7,3,28
32.3,8,1,28
36.3,9,1,28
40.3,10,3,28
44.3,11,3,28
48.3,12,1,28
52.3,13,1,28
56.3,14,3,28
60.3,15,3,28
64.3,16,1,28
68.3,17,1,28
72.3,18,2,28
76.3,19,1,28
80.3,20,1,28
84.3,21,3,28
88.3,22,3,28
92.3,23,3,28
96.3,24,3,28
100.3,25,3,28
104.3,26,3,28
108.3,27,3,24
112.3,28,1,28
116.3,29,1,28
120.3,30,1,28
124.3,31,3,28
128.3,32,1,28
132.3,33,3,28
136.3,34,2,28
140.3,35,3,28
144.3,36,3,28
148.3,37,1,28
152.3,38,1,28
156.3,39,3,28
160.3,40,3,28
164.3,41,3,28
168.3,42,3,28
172.3,43,3,28
176.3,44,3,28
180.3,45,3,28
184.3,46,1,28
188.3,47,3,28
192.3,48,1,24
196.3,49,2,28
200.3,50,1,28
204.3,51,1,28
208.3,52,3,24
212.3,53,3,24
216.3,54,3,20
220.3,55,6,16
224.3,56,1,12
228.3,57,3,8
232.3,58,1,4
236.3,59,1,0
