time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,895957.0,0.7,4.3,0,-4.0
0.7,1,1.0,1427354.0,0.7,4.3,0,-4.0
1.2,2,2.0,996736.0,0.7,4.3,0,-4.0
1.5,3,1.0,1266336.0,0.7,4.3,0,-4.0
2.4,4,2.0,1083080.0,0.7,4.3,0,-4.0
3.6,5,1.0,1566979.0,1.0,4.3,0,-3.0
5.5,6,2.0,1200357.0,1.0,4.3,0,-3.0
5.6,7,1.0,1570574.0,1.0,4.3,0,-3.0
7.7,8,2.0,1246922.0,1.0,4.3,0,-3.0
8.6,9,1.0,2221471.0,1.3,4.3,0,-3.0
9.7,10,2.0,1436577.0,2.0,4.7,0,-3.0
12.7,11,2.0,1864916.0,3.2,5.2,0,-2.0
16.7,12,2.0,1801477.0,4.7,5.5,0,-1.0
20.8,13,2.0,919186.0,5.4,6.3,0,-1.0
24.8,14,1.0,1635984.0,6.6,6.8,0,-0.0
28.7,15,2.0,1034697.0,7.3,7.3,0,0.0
32.8,16,2.0,1506383.0,8.5,7.8,0,1.0
36.8,17,1.0,2107542.0,9.2,8.3,0,1.0
40.7,18,1.0,1653075.0,10.4,8.8,0,2.0
44.7,19,1.0,2025607.0,11.6,8.8,0,3.0
48.7,20,1.0,2774449.0,13.1,9.1,0,4.0
52.7,21,1.0,2857553.0,18.1,12.6,0,6.0
56.7,22,1.0,2661200.0,19.6,16.1,0,4.0
60.7,23,1.0,1296180.0,20.3,16.9,0,3.0
64.7,24,1.0,1803458.0,21.8,17.7,0,4.0
68.7,25,1.0,1776951.0,23.3,17.7,0,6.0
72.7,26,1.0,1991588.0,24.8,17.7,0,7.0
76.7,27,1.0,2925342.0,26.3,17.7,0,9.0
80.7,28,1.0,1355931.0,31.3,21.2,0,10.0
84.8,29,2.0,1300060.0,36.3,21.2,0,15.0
88.7,30,1.0,1403117.0,41.3,21.2,0,20.0
92.7,31,1.0,1292983.0,46.3,21.2,0,25.0
96.7,32,1.0,1105505.0,47.8,24.7,0,23.0
100.7,33,2.0,966049.0,49.3,24.7,0,25.0
104.7,34,1.0,1406042.0,50.8,24.7,0,26.0
108.7,35,2.0,1073387.0,52.3,24.7,0,28.0
112.8,36,1.0,1325365.0,53.5,25.0,0,28.0
116.8,37,1.0,1355927.0,55.0,25.3,0,30.0
120.7,38,1.0,1034712.0,56.5,25.3,0,31.0
124.8,39,2.0,821019.0,57.7,25.6,0,32.0
128.7,40,1.0,827637.0,58.9,25.6,0,33.0
132.7,41,1.0,853703.0,59.6,26.1,0,34.0
136.7,42,1.0,1214447.0,60.3,26.1,0,34.0
140.7,43,2.0,1115922.0,61.8,26.9,0,35.0
144.7,44,2.0,1355990.0,63.3,26.9,0,36.0
148.7,45,2.0,983834.0,64.5,27.2,0,37.0
152.7,46,2.0,1144104.0,66.0,27.5,0,38.0
156.7,47,1.0,2957439.0,66.7,28.3,0,38.0
160.7,48,1.0,2075001.0,67.4,28.3,0,39.0
164.7,49,1.0,1624467.0,68.1,28.3,0,40.0
168.8,50,2.0,1390327.0,68.8,28.3,0,40.0
172.7,51,2.0,1396505.0,69.5,28.3,0,41.0
176.8,52,2.0,1076828.0,70.2,28.3,0,42.0
180.8,53,1.0,1402348.0,70.9,28.3,0,43.0
184.8,54,2.0,990915.0,72.4,29.1,0,43.0
188.7,55,2.0,948962.0,73.9,29.1,0,45.0
192.8,56,2.0,1094447.0,76.9,30.6,0,46.0
196.7,57,2.0,1210211.0,78.1,32.4,0,46.0
200.7,58,2.0,1065361.0,79.6,32.7,0,47.0
204.8,59,2.0,1221450.0,89.1,36.5,0,53.0
