time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,782601.0,0.7,4.3,0,-4.0
0.6,1,1.0,1654335.0,0.7,4.3,0,-4.0
1.3,2,1.0,1717054.0,0.7,4.3,0,-4.0
1.4,3,2.0,1237559.0,0.7,4.3,0,-4.0
2.0,4,1.0,2341665.0,0.7,4.3,0,-4.0
3.5,5,2.0,1063565.0,0.7,4.3,0,-4.0
3.6,6,1.0,2588508.0,1.0,4.3,0,-3.0
5.8,7,1.0,2072317.0,1.0,4.3,0,-3.0
6.4,8,2.0,886764.0,1.3,4.3,0,-3.0
8.7,9,1.0,1143821.0,1.3,4.3,0,-3.0
9.2,10,2.0,816536.0,2.0,4.7,0,-3.0
12.7,11,2.0,967323.0,3.5,5.5,0,-2.0
16.7,12,1.0,689569.0,5.0,5.5,0,-0.0
20.7,13,2.0,1583835.0,6.5,5.5,0,1.0
24.6,14,2.0,1140738.0,8.0,5.5,0,2.0
28.7,15,1.0,1341520.0,8.7,6.3,0,2.0
32.6,16,1.0,1677333.0,10.2,7.1,0,3.0
36.6,17,1.0,527651.0,10.9,7.9,0,3.0
40.7,18,2.0,1031136.0,11.6,7.9,0,4.0
44.7,19,2.0,1174517.0,12.3,7.9,0,4.0
48.7,20,2.0,966045.0,13.0,7.9,0,5.0
52.7,21,1.0,1672042.0,14.5,8.7,0,6.0
56.7,22,1.0,1806673.0,15.2,9.5,0,6.0
60.7,23,1.0,2485263.0,15.9,9.5,0,6.0
64.6,24,1.0,2550461.0,17.4,10.3,0,7.0
68.7,25,1.0,1657052.0,18.6,10.6,0,8.0
72.7,26,1.0,1698212.0,19.3,11.1,0,8.0
76.7,27,2.0,1262443.0,20.0,11.1,0,9.0
80.7,28,1.0,1809337.0,20.7,11.1,0,10.0
84.7,29,2.0,1459468.0,21.9,11.6,0,10.0
88.7,30,2.0,803143.0,26.9,15.4,0,11.0
92.7,31,1.0,2688911.0,31.9,15.4,0,16.0
96.7,32,1.0,1598017.0,33.4,18.9,0,14.0
100.7,33,1.0,2038855.0,38.4,22.4,0,16.0
104.6,34,1.0,1859131.0,39.6,26.2,0,13.0
108.7,35,1.0,1924234.0,41.1,26.5,0,15.0
112.7,36,1.0,2620141.0,41.8,27.3,0,14.0
116.7,37,1.0,2246190.0,43.0,27.8,0,15.0
120.6,38,1.0,2007995.0,44.5,28.1,0,16.0
124.7,39,1.0,1639976.0,46.0,28.1,0,18.0
128.6,40,1.0,1484875.0,47.5,28.1,0,19.0
132.7,41,1.0,1694906.0,49.0,28.1,0,21.0
136.7,42,1.0,1837130.0,50.5,28.1,0,22.0
140.7,43,2.0,512902.0,52.0,28.1,0,24.0
144.7,44,2.0,679931.0,53.5,28.1,0,25.0
148.7,45,2.0,920193.0,55.0,28.1,0,27.0
152.7,46,2.0,1326450.0,60.0,31.6,0,28.0
156.7,47,2.0,1930993.0,61.5,35.1,0,26.0
160.7,48,2.0,2232703.0,63.0,35.1,0,28.0
164.7,49,2.0,1788303.0,64.5,35.1,0,29.0
168.7,50,2.0,1403121.0,65.2,35.9,0,29.0
172.7,51,2.0,928240.0,65.5,36.3,0,29.0
176.7,52,1.0,2467507.0,65.8,36.3,0,30.0
180.7,53,1.0,2961067.0,66.1,36.3,0,30.0
184.7,54,2.0,898073.0,67.6,37.5,0,30.0
188.7,55,2.0,945243.0,68.8,37.8,0,31.0
192.7,56,2.0,636260.0,70.3,38.1,0,32.0
196.7,57,2.0,618911.0,71.8,38.1,0,34.0
200.7,58,2.0,655105.0,73.3,38.1,0,35.0
204.7,59,2.0,987962.0,81.3,40.5,0,41.0
