time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,871499.0,0.7,4.3,0,-4.0
0.7,1,1.0,1541069.0,0.7,4.3,0,-4.0
1.2,2,2.0,919414.0,0.7,4.3,0,-4.0
1.4,3,1.0,1942048.0,0.7,4.3,0,-4.0
2.5,4,2.0,901852.0,0.7,4.3,0,-4.0
2.8,5,1.0,2321429.0,0.7,4.3,0,-4.0
4.6,6,2.0,1009939.0,1.0,4.3,0,-3.0
5.4,7,1.0,2800046.0,1.0,4.3,0,-3.0
7.2,8,2.0,944660.0,1.0,4.3,0,-3.0
7.5,9,1.0,2231918.0,1.3,4.3,0,-3.0
9.9,10,2.0,1011954.0,2.0,4.7,0,-3.0
12.7,11,2.0,1113762.0,2.7,4.7,0,-2.0
16.7,12,1.0,1590110.0,5.7,7.0,0,-1.0
20.7,13,2.0,1084299.0,6.4,9.3,0,-3.0
24.7,14,2.0,1210819.0,7.9,10.1,0,-2.0
28.7,15,2.0,1799146.0,8.6,10.9,0,-2.0
32.7,16,2.0,1647757.0,10.1,11.7,0,-2.0
36.7,17,2.0,1305205.0,10.8,12.5,0,-2.0
40.7,18,2.0,924061.0,11.5,12.5,0,-1.0
44.7,19,1.0,2960947.0,13.0,13.3,0,-0.0
48.7,20,1.0,2627992.0,13.7,14.1,0,-0.0
52.7,21,2.0,1259745.0,15.2,14.9,0,0.0
56.7,22,2.0,850916.0,16.7,14.9,0,2.0
60.7,23,1.0,2239543.0,17.9,15.2,0,3.0
64.7,24,1.0,1794303.0,19.4,15.5,0,4.0
68.7,25,2.0,860627.0,20.9,15.5,0,5.0
72.7,26,1.0,1421492.0,22.1,15.8,0,6.0
76.7,27,1.0,1299733.0,23.6,16.1,0,8.0
80.7,28,2.0,737204.0,25.1,16.1,0,9.0
84.7,29,2.0,667744.0,26.6,16.1,0,10.0
88.7,30,2.0,750867.0,31.6,19.6,0,12.0
92.7,31,2.0,728113.0,36.6,19.6,0,17.0
96.7,32,2.0,822022.0,37.3,23.9,0,13.0
100.7,33,2.0,490306.0,38.8,24.7,0,14.0
104.7,34,1.0,1330070.0,40.3,24.7,0,16.0
108.7,35,1.0,1286008.0,41.0,25.5,0,16.0
112.7,36,1.0,1376106.0,41.7,25.5,0,16.0
116.7,37,2.0,695406.0,42.4,25.5,0,17.0
120.7,38,2.0,997745.0,43.1,25.5,0,18.0
124.7,39,2.0,2031700.0,43.4,25.9,0,18.0
128.7,40,2.0,2448075.0,44.1,26.3,0,18.0
132.7,41,1.0,1759479.0,45.3,26.8,0,18.0
136.7,42,1.0,2550181.0,46.5,26.8,0,20.0
140.7,43,1.0,3168091.0,48.0,27.1,0,21.0
144.7,44,1.0,3762606.0,48.3,28.3,0,20.0
148.7,45,1.0,2940009.0,48.6,28.3,0,20.0
152.7,46,1.0,2068859.0,49.3,28.7,0,21.0
156.7,47,2.0,789154.0,50.5,29.2,0,21.0
160.7,48,1.0,1887613.0,52.0,29.5,0,22.0
164.7,49,1.0,2706060.0,53.5,29.5,0,24.0
168.7,50,1.0,1522378.0,55.0,29.5,0,26.0
172.7,51,1.0,1620727.0,56.5,29.5,0,27.0
176.7,52,1.0,1067187.0,59.5,31.0,0,28.0
180.7,53,2.0,436713.0,62.5,31.0,0,32.0
184.7,54,1.0,1207062.0,67.5,33.0,0,34.0
188.7,55,2.0,727355.0,69.0,36.5,0,32.0
192.7,56,2.0,645859.0,70.5,36.5,0,34.0
196.7,57,2.0,1577161.0,72.0,36.5,0,36.0
200.7,58,2.0,997324.0,73.5,36.5,0,37.0
204.7,59,2.0,408462.0,80.8,39.9,0,41.0
