time,playID,playQuality,buffer_size
0.5,0,1,0
4.5,1,0,12
8.5,2,1,16
12.5,3,2,20
16.5,4,3,28
20.5,5,6,28
24.5,6,3,28
28.5,7,3,28
32.5,8,2,28
36.5,9,2,28
40.5,10,1,28
44.5,11,1,28
48.5,12,1,28
52.5,13,1,24
56.5,14,3,28
60.5,15,3,28
64.5,16,2,28
68.5,17,3,28
72.5,18,2,24
76.5,19,1,28
80.5,20,2,28
84.5,21,6,24
88.5,22,3,24
92.5,23,3,28
96.5,24,3,28
100.5,25,3,28
104.5,26,3,28
108.5,27,3,28
112.5,28,2,24
116.5,29,3,24
120.5,30,3,28
124.5,31,3,28
128.5,32,3,28
132.5,33,3,28
136.5,34,3,28
140.5,35,0,28
144.5,36,3,28
148.5,37,0,28
152.5,38,1,28
156.5,39,3,28
160.5,40,0,28
164.5,41,1,28
168.5,42,3,24
172.5,43,3,24
176.5,44,2,28
180.5,45,1,28
184.5,46,1,28
188.5,47,3,28
192.5,48,1,28
196.5,49,3,28
200.5,50,3,24
204.5,51,1,28
208.5,52,1,28
212.5,53,1,24
216.5,54,1,20
220.5,55,3,16
224.5,56,2,12
228.5,57,2,8
232.5,58,1,4
236.5,59,1,0
