time,playID,playQuality,buffer_size
0.4,0,1,0
4.4,1,0,8
8.4,2,1,20
12.4,3,0,28
16.4,4,3,28
20.4,5,1,28
24.4,6,3,28
28.4,7,0,24
32.4,8,3,28
36.4,9,0,28
40.4,10,0,28
44.4,11,0,28
48.4,12,0,28
52.4,13,0,28
56.4,14,3,28
60.4,15,3,28
64.4,16,0,28
68.4,17,0,24
72.4,18,3,28
76.4,19,3,28
80.4,20,3,28
84.4,21,1,28
88.4,22,3,28
92.4,23,6,28
96.4,24,5,28
100.4,25,3,28
104.4,26,3,28
108.4,27,3,24
112.4,28,3,28
116.4,29,3,28
120.4,30,3,28
124.4,31,3,28
128.4,32,1,28
132.4,33,1,24
136.4,34,1,28
140.4,35,3,28
144.4,36,0,24
148.4,37,0,28
152.4,38,0,28
156.4,39,1,28
160.4,40,1,28
164.4,41,3,28
168.4,42,0,28
172.4,43,0,28
176.4,44,2,28
180.4,45,2,28
184.4,46,2,28
188.4,47,0,28
192.4,48,0,24
196.4,49,1,28
200.4,50,1,28
204.4,51,1,24
208.4,52,0,28
212.4,53,0,24
216.4,54,0,20
220.4,55,1,16
224.4,56,3,12
228.4,57,0,8
232.4,58,6,4
236.4,59,0,0
