time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,1316970.0,0.7,4.3,0,-4.0
0.6,1,1.0,860913.0,0.7,4.3,0,-4.0
0.8,2,2.0,1027228.0,0.7,4.3,0,-4.0
1.9,3,1.0,1776630.0,0.7,4.3,0,-4.0
2.6,4,1.0,2031166.0,0.7,4.3,0,-4.0
3.6,5,2.0,1362586.0,0.7,4.3,0,-4.0
4.4,6,1.0,1615864.0,1.0,4.3,0,-3.0
5.8,7,2.0,1288828.0,1.0,4.3,0,-3.0
7.9,8,2.0,1385725.0,1.0,4.3,0,-3.0
8.0,9,1.0,1814872.0,1.7,4.7,0,-3.0
10.5,10,1.0,1829099.0,2.0,5.1,0,-3.0
12.6,11,2.0,908154.0,3.5,6.3,0,-3.0
16.6,12,1.0,2012629.0,5.0,6.3,0,-1.0
20.7,13,2.0,1038084.0,6.5,6.3,0,0.0
24.6,14,2.0,1000380.0,7.2,7.1,0,0.0
28.6,15,2.0,854156.0,8.4,7.6,0,1.0
32.7,16,1.0,2106471.0,9.6,7.6,0,2.0
36.6,17,1.0,1813270.0,11.1,7.9,0,3.0
40.7,18,1.0,2303692.0,12.3,8.2,0,4.0
44.7,19,1.0,2235104.0,13.8,8.5,0,5.0
48.6,20,1.0,1805115.0,14.5,9.3,0,5.0
52.7,21,2.0,1124122.0,16.0,10.1,0,6.0
56.7,22,2.0,1541789.0,17.2,10.4,0,7.0
60.7,23,1.0,1439693.0,18.7,10.7,0,8.0
64.7,24,1.0,1757504.0,20.2,10.7,0,10.0
68.6,25,1.0,2261988.0,21.7,10.7,0,11.0
72.7,26,1.0,2321278.0,23.2,10.7,0,12.0
76.7,27,1.0,1767076.0,24.7,10.7,0,14.0
80.7,28,1.0,1580823.0,26.2,10.7,0,16.0
84.6,29,1.0,1730571.0,27.4,11.0,0,16.0
88.7,30,1.0,1666238.0,32.4,14.8,0,18.0
92.6,31,1.0,1895526.0,36.4,15.8,0,21.0
96.7,32,1.0,1760211.0,37.9,18.3,0,20.0
100.7,33,1.0,1909442.0,39.4,18.3,0,21.0
104.7,34,2.0,1048963.0,44.4,21.8,0,23.0
108.7,35,1.0,3072732.0,45.9,25.3,0,21.0
112.7,36,1.0,2915044.0,47.4,25.3,0,22.0
116.7,37,2.0,1178905.0,48.9,25.3,0,24.0
120.7,38,2.0,1370675.0,50.4,25.3,0,25.0
124.6,39,2.0,1734326.0,51.9,25.3,0,27.0
128.7,40,2.0,1555950.0,53.4,25.3,0,28.0
132.6,41,2.0,884882.0,54.6,25.6,0,29.0
136.7,42,1.0,1365990.0,56.1,25.9,0,30.0
140.7,43,2.0,1268935.0,57.6,25.9,0,32.0
144.7,44,2.0,1097149.0,58.3,26.7,0,32.0
148.7,45,2.0,1464378.0,59.0,26.7,0,32.0
152.7,46,2.0,831811.0,60.5,27.5,0,33.0
156.6,47,2.0,851330.0,62.0,27.5,0,34.0
160.6,48,2.0,798625.0,63.5,27.5,0,36.0
164.7,49,2.0,842898.0,68.5,31.0,0,38.0
168.7,50,1.0,1270800.0,70.0,34.5,0,36.0
172.7,51,1.0,1236146.0,70.7,35.3,0,35.0
176.7,52,1.0,1567477.0,71.4,35.3,0,36.0
180.7,53,1.0,825152.0,72.1,35.3,0,37.0
184.7,54,2.0,783228.0,73.6,36.1,0,37.0
188.7,55,1.0,895851.0,74.3,36.9,0,37.0
192.7,56,1.0,1058061.0,75.0,36.9,0,38.0
196.7,57,1.0,1296829.0,76.5,37.7,0,39.0
200.6,58,1.0,2040721.0,78.0,37.7,0,40.0
204.6,59,1.0,3599351.0,86.7,40.9,0,46.0
