time,playID,playQuality,buffer_size
1.4,0,1,0
5.4,1,0,8
9.4,2,0,16
13.4,3,0,28
17.4,4,1,28
21.4,5,4,28
25.4,6,0,24
29.4,7,4,28
33.4,8,0,28
37.4,9,4,28
41.4,10,0,28
45.4,11,0,28
49.4,12,0,28
53.4,13,4,28
57.4,14,1,28
61.4,15,4,24
65.4,16,2,28
69.4,17,3,28
73.4,18,3,24
77.4,19,1,28
81.4,20,2,28
85.4,21,6,24
89.4,22,4,24
93.4,23,6,28
97.4,24,6,24
101.4,25,6,28
105.4,26,3,24
109.4,27,3,28
113.4,28,3,28
117.4,29,3,28
121.4,30,1,28
125.4,31,3,24
129.4,32,1,28
133.4,33,1,28
137.4,34,1,28
141.4,35,1,28
145.4,36,0,28
149.4,37,1,28
153.4,38,3,28
157.4,39,3,28
161.4,40,1,28
165.4,41,3,24
169.4,42,3,28
173.4,43,6,28
177.4,44,3,28
181.4,45,3,28
185.4,46,3,28
189.4,47,3,28
193.4,48,2,28
197.4,49,3,28
201.4,50,1,24
205.4,51,1,28
209.4,52,1,28
213.4,53,1,24
217.4,54,1,20
221.4,55,3,16
225.4,56,2,12
229.4,57,3,8
233.4,58,3,4
237.4,59,3,0
