time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,1346025.0,0.0,0.0,0,0
0.8,1,2.0,1463744.0,0.7,4.3,0,-4.0
1.2,2,1.0,670617.0,0.7,4.3,0,-4.0
1.6,3,2.0,1185041.0,0.7,4.3,0,-4.0
3.0,4,1.0,535524.0,0.7,4.3,0,-4.0
4.6,5,1.0,709998.0,1.0,4.7,0,-4.0
5.6,6,2.0,880693.0,1.0,4.7,0,-4.0
6.8,7,1.0,728622.0,1.0,4.7,0,-4.0
8.4,8,1.0,704217.0,1.0,4.7,0,-4.0
8.6,9,2.0,1081287.0,1.3,4.7,0,-3.0
11.2,10,2.0,1427073.0,2.5,5.6,0,-3.0
13.2,11,2.0,1341475.0,2.8,6.5,0,-4.0
17.2,12,2.0,957416.0,3.5,6.9,0,-3.0
21.2,13,1.0,839688.0,4.2,6.9,0,-3.0
25.2,14,2.0,615179.0,4.5,7.3,0,-3.0
29.2,15,1.0,951852.0,5.2,7.7,0,-2.0
33.2,16,1.0,3354931.0,5.9,7.7,0,-2.0
37.2,17,1.0,3449222.0,6.6,7.7,0,-1.0
41.2,18,2.0,789480.0,7.3,7.7,0,-0.0
45.2,19,1.0,1979039.0,8.5,8.2,0,0.0
49.2,20,2.0,685892.0,8.8,9.1,0,-0.0
53.2,21,1.0,1646797.0,10.3,10.3,0,0.0
57.2,22,1.0,3426907.0,11.0,11.1,0,-0.0
61.2,23,2.0,1144421.0,11.7,11.1,0,1.0
65.2,24,1.0,3486053.0,13.2,11.9,0,1.0
69.2,25,2.0,355645.0,13.9,12.7,0,1.0
73.2,26,1.0,1767657.0,16.9,15.0,0,2.0
77.5,27,1.0,1934813.0,17.6,17.3,0,0.0
81.2,28,2.0,157962.0,22.6,21.6,0,1.0
85.2,29,1.0,2901741.0,24.1,25.1,0,-1.0
89.2,30,1.0,3384060.0,24.8,25.9,0,-1.0
93.2,31,1.0,1698068.0,29.8,30.2,0,-0.0
97.2,32,2.0,687612.0,31.0,34.0,0,-3.0
101.2,33,1.0,1631092.0,36.0,37.8,0,-2.0
105.2,34,1.0,2221574.0,41.0,37.8,0,3.0
109.2,35,1.0,2162942.0,41.3,42.5,0,-1.0
113.2,36,1.0,1074642.0,42.8,43.7,0,-1.0
117.2,37,2.0,541082.0,44.3,43.7,0,1.0
121.2,38,1.0,912944.0,47.3,45.2,0,2.0
125.2,39,2.0,433654.0,47.6,47.9,0,-0.0
129.2,40,1.0,2265318.0,49.1,49.1,0,0.0
133.2,41,2.0,411687.0,50.6,49.1,0,2.0
137.2,42,2.0,529529.0,52.1,49.1,0,3.0
141.2,43,2.0,655009.0,53.6,49.1,0,4.0
145.2,44,1.0,598921.0,53.9,50.3,0,4.0
149.2,45,2.0,1808221.0,55.1,51.2,0,4.0
153.2,46,2.0,2002951.0,55.8,51.7,0,4.0
157.2,47,2.0,1698199.0,56.5,51.7,0,5.0
161.2,48,2.0,1158198.0,56.8,52.1,0,5.0
165.2,49,1.0,2402747.0,57.1,52.1,0,5.0
169.2,50,1.0,2683901.0,57.4,52.1,0,5.0
173.2,51,2.0,1758114.0,58.9,53.3,0,6.0
177.2,52,2.0,2054829.0,59.2,54.5,0,5.0
181.2,53,2.0,2051971.0,59.9,54.9,0,5.0
185.2,54,2.0,1863268.0,61.4,55.7,0,6.0
189.2,55,2.0,1191551.0,62.9,55.7,0,7.0
193.2,56,1.0,2048059.0,63.6,56.5,0,7.0
197.2,57,2.0,1227041.0,65.1,57.3,0,8.0
201.2,58,1.0,1777028.0,66.3,57.6,0,9.0
205.2,59,2.0,1863852.0,84.5,67.9,0,17.0
