time,playID,playQuality,buffer_size
1.1,0,1,0
5.1,1,0,12
9.1,2,0,16
13.1,3,1,28
17.1,4,1,28
21.1,5,3,28
25.1,6,1,28
29.1,7,1,28
33.1,8,1,28
37.1,9,1,28
41.1,10,1,28
45.1,11,1,28
49.1,12,1,28
53.1,13,1,24
57.1,14,3,28
61.1,15,2,24
65.1,16,2,28
69.1,17,3,28
73.1,18,2,28
77.1,19,1,28
81.1,20,2,28
85.1,21,3,28
89.1,22,3,28
93.1,23,3,28
97.1,24,3,28
101.1,25,1,28
105.1,26,2,28
109.1,27,3,28
113.1,28,1,28
117.1,29,1,28
121.1,30,1,24
125.1,31,1,28
129.1,32,1,28
133.1,33,1,24
137.1,34,1,28
141.1,35,1,28
145.1,36,3,24
149.1,37,3,28
153.1,38,1,28
157.1,39,3,28
161.1,40,2,28
165.1,41,3,24
169.1,42,1,28
173.1,43,3,28
177.1,44,0,24
181.1,45,0,28
185.1,46,1,28
189.1,47,3,24
193.1,48,3,24
197.1,49,1,28
201.1,50,1,28
205.1,51,3,28
209.1,52,0,28
213.1,53,1,24
217.1,54,1,20
221.1,55,3,16
225.1,56,1,12
229.1,57,1,8
233.1,58,1,4
237.1,59,1,0
