time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,1,2.0,1973590.0,0.7,4.3,0,-4.0
1.9,2,1.0,1061724.0,0.7,4.3,0,-4.0
2.4,5,2.0,2074511.0,0.7,4.3,0,-4.0
3.0,5,1.0,1349317.0,0.7,4.3,0,-4.0
3.1,1,2.0,2161498.0,0.7,4.3,0,-4.0
3.6,1,2.0,2161498.0,0.7,4.3,0,-4.0
4.2,7,2.0,2327761.0,0.7,4.3,0,-4.0
4.2,7,1.0,1121737.0,1.0,4.7,0,-4.0
6.7,3,2.0,2107340.0,1.0,4.7,0,-4.0
7.9,5,2.0,1864910.0,1.0,4.7,0,-4.0
9.4,5,1.0,1992358.0,1.3,4.7,0,-3.0
11.2,6,2.0,1209423.0,1.3,4.7,0,-3.0
12.4,4,1.0,2498448.0,1.3,4.7,0,-3.0
12.8,6,1.0,1565850.0,2.3,5.5,0,-3.0
20.2,10,1.0,536258.0,2.3,5.5,0,-3.0
20.8,6,2.0,1009067.0,5.3,8.2,0,-3.0
21.9,7,2.0,1042593.0,5.3,8.2,0,-3.0
23.0,7,2.0,1164815.0,5.3,8.2,0,-3.0
24.0,7,2.0,1470593.0,5.3,8.2,0,-3.0
24.8,7,2.0,1470593.0,5.3,8.2,0,-3.0
25.6,7,2.0,1253231.0,5.6,10.9,0,-5.0
26.5,8,2.0,1216720.0,5.6,10.9,0,-5.0
27.4,7,2.0,1527760.0,5.6,10.9,0,-5.0
28.1,7,2.0,924671.0,5.6,10.9,0,-5.0
29.4,11,2.0,914957.0,5.9,10.9,0,-5.0
32.4,9,2.0,958313.0,5.9,10.9,0,-5.0
33.6,8,2.0,883854.0,6.2,10.9,0,-5.0
36.5,9,2.0,638658.0,6.5,11.3,0,-5.0
40.8,15,2.0,616606.0,6.5,11.3,0,-5.0
41.7,17,1.0,1310954.0,9.5,13.6,0,-4.0
43.6,12,2.0,490150.0,9.5,13.6,0,-4.0
45.0,16,1.0,2536965.0,10.2,15.9,0,-6.0
45.9,13,1.0,2563740.0,10.2,15.9,0,-6.0
46.0,12,2.0,922186.0,10.2,15.9,0,-6.0
47.0,12,1.0,1647780.0,10.2,15.9,0,-6.0
48.6,12,1.0,1348173.0,10.2,15.9,0,-6.0
49.0,15,2.0,960342.0,10.9,15.9,0,-5.0
50.7,20,1.0,2089366.0,10.9,15.9,0,-5.0
50.8,20,2.0,774261.0,10.9,15.9,0,-5.0
53.3,20,1.0,1371774.0,11.6,15.9,0,-4.0
57.3,14,1.0,1309713.0,11.6,15.9,0,-4.0
57.8,17,1.0,1314841.0,11.9,16.3,0,-4.0
57.9,18,2.0,671091.0,12.6,16.7,0,-4.0
64.3,21,1.0,1002971.0,13.3,16.7,0,-3.0
69.4,17,1.0,922718.0,16.3,19.0,0,-3.0
70.3,23,1.0,888702.0,16.3,19.0,0,-3.0
71.9,19,1.0,509663.0,16.3,19.0,0,-3.0
72.1,23,2.0,1549870.0,16.3,19.0,0,-3.0
73.0,23,2.0,1163953.0,19.3,21.7,0,-2.0
74.1,22,1.0,652232.0,19.3,21.7,0,-2.0
74.2,24,2.0,1040197.0,19.3,21.7,0,-2.0
