time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,4,2.0,667915.0,0.7,4.3,0,-4.0
0.5,2,1.0,2415765.0,0.7,4.3,0,-4.0
1.6,1,1.0,2132662.0,0.7,4.3,0,-4.0
2.1,6,1.0,1645329.0,0.7,4.3,0,-4.0
2.8,6,2.0,935895.0,0.7,4.3,0,-4.0
3.8,6,1.0,1836049.0,1.0,4.7,0,-4.0
5.2,3,1.0,2379504.0,1.0,4.7,0,-4.0
5.7,7,2.0,1368243.0,1.0,4.7,0,-4.0
6.3,4,1.0,2409803.0,1.0,4.7,0,-4.0
7.1,2,1.0,2477679.0,1.7,5.1,0,-3.0
9.1,3,2.0,682139.0,2.4,5.1,0,-3.0
13.3,4,1.0,2647779.0,2.4,5.1,0,-3.0
13.7,4,1.0,2647779.0,2.4,5.1,0,-3.0
14.0,4,1.0,1058031.0,2.4,5.1,0,-3.0
14.8,5,1.0,1579528.0,2.4,5.1,0,-3.0
15.8,4,1.0,1609932.0,2.4,5.1,0,-3.0
16.4,9,1.0,1247686.0,2.7,5.5,0,-3.0
18.6,10,1.0,2278364.0,2.7,5.5,0,-3.0
19.8,10,1.0,1370970.0,3.4,5.9,0,-3.0
21.8,11,1.0,1537437.0,3.4,5.9,0,-3.0
23.6,11,1.0,1929082.0,4.1,5.9,0,-2.0
25.0,8,1.0,1596603.0,4.1,5.9,0,-2.0
25.6,12,1.0,1732109.0,4.1,5.9,0,-2.0
28.3,12,1.0,1652139.0,5.3,6.4,0,-1.0
31.1,13,1.0,1686783.0,5.6,7.3,0,-2.0
32.6,11,2.0,1091711.0,5.6,7.3,0,-2.0
33.9,15,1.0,1947858.0,5.6,7.3,0,-2.0
35.2,15,2.0,1265513.0,6.3,7.7,0,-1.0
38.2,14,1.0,2730305.0,6.3,7.7,0,-1.0
38.7,16,1.0,1713095.0,7.0,7.7,0,-1.0
41.8,14,2.0,1291912.0,7.7,7.7,0,0.0
45.2,17,1.0,1879908.0,7.7,7.7,0,0.0
45.9,18,2.0,1412307.0,7.7,7.7,0,0.0
47.4,18,1.0,2167220.0,8.9,8.2,0,1.0
51.8,13,1.0,2100291.0,10.1,8.2,0,2.0
52.6,14,2.0,685917.0,10.1,8.2,0,2.0
54.6,14,2.0,1121456.0,10.1,8.2,0,2.0
55.2,14,2.0,1065632.0,10.4,9.1,0,1.0
56.5,18,2.0,982662.0,10.4,9.1,0,1.0
59.5,18,1.0,2113884.0,16.4,11.4,0,5.0
65.8,21,1.0,1879910.0,16.4,11.4,0,5.0
66.7,21,1.0,2064119.0,17.9,12.9,0,5.0
68.8,19,2.0,1263737.0,17.9,12.9,0,5.0
69.2,22,1.0,1621297.0,17.9,12.9,0,5.0
69.7,24,2.0,1188572.0,21.9,15.4,0,6.0
74.4,20,1.0,1444044.0,21.9,15.4,0,6.0
74.4,23,2.0,1072010.0,21.9,15.4,0,6.0
75.2,23,1.0,1287609.0,22.2,19.1,0,3.0
78.5,25,2.0,1196835.0,22.2,19.1,0,3.0
78.6,25,1.0,1721713.0,22.5,19.1,0,3.0
83.5,24,1.0,2236428.0,27.5,23.8,0,4.0
85.5,26,2.0,1114504.0,27.5,23.8,0,4.0
86.0,22,1.0,2811271.0,27.5,23.8,0,4.0
87.5,22,2.0,1154572.0,32.5,23.8,0,9.0
88.8,23,1.0,2377934.0,32.5,23.8,0,9.0
89.8,27,1.0,1923604.0,32.5,23.8,0,9.0
90.8,23,1.0,1805169.0,32.5,23.8,0,9.0
92.1,27,1.0,1781646.0,34.0,26.3,0,8.0
93.2,27,1.0,1730901.0,34.0,26.3,0,8.0
94.2,27,2.0,1479191.0,38.0,28.8,0,9.0
97.2,28,1.0,1658814.0,38.0,28.8,0,9.0
99.0,29,2.0,1136988.0,41.0,29.8,0,11.0
101.2,30,2.0,1066033.0,41.0,29.8,0,11.0
103.6,29,2.0,969484.0,41.7,32.1,0,10.0
104.8,31,1.0,1564412.0,41.7,32.1,0,10.0
106.2,30,1.0,1933747.0,51.7,36.4,0,15.0
113.9,32,1.0,1630755.0,52.4,40.7,0,12.0
116.6,33,1.0,1594498.0,52.4,40.7,0,12.0
117.4,35,1.0,2065684.0,52.4,40.7,0,12.0
119.4,35,2.0,1446573.0,57.4,41.7,0,16.0
123.1,34,1.0,2989358.0,58.1,46.0,0,12.0
127.6,35,2.0,1019280.0,58.1,46.0,0,12.0
127.7,38,1.0,2861102.0,59.3,46.5,0,13.0
131.2,36,1.0,2344294.0,59.6,47.4,0,12.0
135.8,38,1.0,1030834.0,63.6,51.1,0,12.0
138.2,39,1.0,2067232.0,63.6,51.1,0,12.0
139.0,41,1.0,1899717.0,66.6,52.1,0,14.0
141.9,37,2.0,918524.0,66.6,52.1,0,14.0
143.0,42,2.0,1167703.0,66.6,52.1,0,14.0
143.5,42,1.0,1771255.0,70.6,52.1,0,18.0
147.7,41,1.0,2215847.0,70.9,55.8,0,15.0
149.4,44,2.0,1130040.0,70.9,55.8,0,15.0
151.5,44,1.0,1703008.0,72.3,56.2,0,16.0
157.7,40,1.0,945422.0,72.3,56.2,0,16.0
158.7,45,2.0,1687221.0,72.3,56.2,0,16.0
158.8,43,1.0,1552808.0,72.6,56.6,0,16.0
161.4,46,2.0,1720926.0,72.6,56.6,0,16.0
163.4,47,1.0,1431819.0,75.6,59.3,0,16.0
168.0,48,2.0,1066261.0,75.6,59.3,0,16.0
168.0,48,1.0,1152850.0,86.6,63.3,0,23.0
176.9,50,1.0,1190273.0,86.6,63.3,0,23.0
177.5,50,2.0,1166273.0,87.8,65.1,0,23.0
183.9,51,1.0,1300378.0,90.8,66.9,0,24.0
184.7,53,2.0,1141859.0,93.8,66.9,0,27.0
190.3,49,1.0,1161823.0,93.8,66.9,0,27.0
191.8,54,1.0,1174999.0,96.8,66.9,0,30.0
193.9,54,2.0,841633.0,97.5,69.2,0,28.0
200.3,56,1.0,896984.0,103.5,71.5,0,32.0
205.8,52,2.0,608760.0,103.5,71.5,0,32.0
207.6,58,2.0,710504.0,103.8,74.2,0,30.0
210.5,58,1.0,1454252.0,106.8,76.9,0,30.0
216.1,55,1.0,2008710.0,109.8,76.9,0,33.0
216.9,57,1.0,1734185.0,109.8,76.9,0,33.0
218.1,57,1.0,2904331.0,109.8,76.9,0,33.0
218.8,57,1.0,1713175.0,109.8,76.9,0,33.0
219.0,57,2.0,696996.0,109.8,76.9,0,33.0
220.1,57,1.0,3950580.0,110.5,79.2,0,31.0
220.7,56,1.0,3692479.0,110.5,79.2,0,31.0
221.2,56,1.0,3204166.0,110.5,79.2,0,31.0
221.9,56,1.0,2802508.0,110.5,79.2,0,31.0
222.1,56,2.0,734347.0,110.5,79.2,0,31.0
222.2,57,1.0,3038380.0,110.5,79.2,0,31.0
222.9,57,1.0,3554058.0,110.5,79.2,0,31.0
223.3,57,2.0,780294.0,110.5,79.2,0,31.0
223.5,57,1.0,3684443.0,110.5,79.2,0,31.0
224.1,56,1.0,3554922.0,110.5,79.2,0,31.0
224.4,57,1.0,4044849.0,110.8,79.6,0,31.0
224.9,57,1.0,3627365.0,110.8,79.6,0,31.0
225.2,58,1.0,4041806.0,110.8,79.6,0,31.0
225.7,58,1.0,3795573.0,110.8,79.6,0,31.0
226.1,58,2.0,742847.0,110.8,79.6,0,31.0
226.3,57,1.0,3125916.0,110.8,79.6,0,31.0
226.6,58,1.0,3476874.0,110.8,79.6,0,31.0
227.2,58,1.0,3631396.0,110.8,79.6,0,31.0
227.8,58,1.0,3529571.0,110.8,79.6,0,31.0
228.4,57,1.0,3150721.0,111.1,79.6,0,32.0
228.7,58,1.0,3198712.0,111.1,79.6,0,32.0
229.0,58,2.0,844660.0,111.1,79.6,0,32.0
229.0,58,1.0,2989460.0,111.1,79.6,0,32.0
229.4,58,1.0,2989460.0,111.1,79.6,0,32.0
229.7,58,1.0,2940133.0,111.1,79.6,0,32.0
230.1,58,1.0,2648808.0,111.1,79.6,0,32.0
230.2,58,2.0,962726.0,111.1,79.6,0,32.0
230.5,58,1.0,2849317.0,111.1,79.6,0,32.0
231.2,58,1.0,2911064.0,111.1,79.6,0,32.0
231.3,58,2.0,550631.0,111.1,79.6,0,32.0
232.0,58,1.0,2642097.0,111.8,80.0,0,32.0
232.8,59,1.0,2402475.0,112.1,80.4,0,32.0
