time,playID,playQuality,buffer_size
0.5,0,1,0
4.5,1,0,4
8.5,2,2,8
12.5,3,2,8
16.5,4,3,12
20.5,5,4,12
24.5,6,4,12
28.5,7,3,12
32.5,8,3,8
36.5,9,2,8
40.5,10,3,8
44.5,11,3,16
48.5,12,3,12
52.5,13,5,16
56.5,14,3,16
60.5,15,5,12
64.5,16,3,16
68.5,17,3,20
72.5,18,0,16
76.5,19,1,16
80.5,20,4,16
84.5,21,5,16
88.5,22,3,12
92.5,23,3,16
96.5,24,3,12
100.5,25,2,8
104.5,26,2,8
108.5,27,5,8
112.5,28,2,16
116.5,29,2,12
120.5,30,2,8
124.5,31,1,12
128.5,32,2,8
132.5,33,1,12
136.5,34,4,16
140.5,35,5,12
144.5,36,2,12
148.5,37,4,12
152.5,38,2,12
156.5,39,4,12
160.5,40,2,12
164.5,41,2,8
168.5,42,3,8
172.5,43,2,8
176.5,44,2,12
180.5,45,0,12
184.5,46,2,16
188.5,47,4,16
192.5,48,4,12
196.5,49,3,8
200.5,50,3,12
204.5,51,2,12
208.5,52,1,12
212.5,53,4,16
216.5,54,4,12
220.5,55,5,8
224.5,56,0,12
228.5,57,1,8
232.5,58,3,4
236.5,59,0,0
