time,playID,playQuality,buffer_size
1.0,0,1,0
5.0,1,0,4
9.0,2,1,12
13.0,3,0,16
17.0,4,1,12
21.0,5,2,12
25.0,6,2,12
29.0,7,2,8
33.0,8,3,12
37.0,9,1,8
41.0,10,1,4
45.0,11,6,4
49.0,12,0,4
53.0,13,1,12
57.0,14,1,12
61.0,15,2,8
65.0,16,2,4
69.0,17,2,4
73.0,18,6,12
77.0,19,0,8
81.0,20,1,12
85.0,21,0,12
89.0,22,1,12
93.0,23,2,8
97.0,24,2,4
101.04,-1.0,-1.0,0
101.09,-1.0,-1.0,0
101.14,-1.0,-1.0,0
101.19,-1.0,-1.0,0
101.24,-1.0,-1.0,0
101.29,-1.0,-1.0,0
101.34,-1.0,-1.0,0
101.39,-1.0,-1.0,0
101.44,-1.0,-1.0,0
101.49,-1.0,-1.0,0
101.54,-1.0,-1.0,0
101.59,-1.0,-1.0,0
101.64,-1.0,-1.0,0
101.69,-1.0,-1.0,0
101.74,-1.0,-1.0,0
101.79,-1.0,-1.0,0
101.84,-1.0,-1.0,0
101.89,-1.0,-1.0,0
101.94,-1.0,-1.0,0
101.99,-1.0,-1.0,0
102.04,-1.0,-1.0,0
102.09,-1.0,-1.0,0
102.14,-1.0,-1.0,0
102.19,-1.0,-1.0,0
102.24,-1.0,-1.0,0
102.29,-1.0,-1.0,0
102.34,-1.0,-1.0,0
102.39,-1.0,-1.0,0
102.44,-1.0,-1.0,0
102.49,-1.0,-1.0,0
102.54,-1.0,-1.0,0
102.59,-1.0,-1.0,0
102.64,-1.0,-1.0,0
102.69,-1.0,-1.0,0
102.74,-1.0,-1.0,0
102.79,-1.0,-1.0,0
102.84,-1.0,-1.0,0
102.89,-1.0,-1.0,0
102.94,-1.0,-1.0,0
102.99,-1.0,-1.0,0
103.04,-1.0,-1.0,0
103.09,-1.0,-1.0,0
103.14,-1.0,-1.0,0
103.19,-1.0,-1.0,0
103.24,-1.0,-1.0,0
103.29,-1.0,-1.0,0
103.34,-1.0,-1.0,0
103.39,-1.0,-1.0,0
103.4,25,6,8
107.4,26,2,4
111.4,27,1,8
115.4,28,0,12
119.4,29,0,8
123.4,30,2,8
127.4,31,6,12
131.4,32,3,8
135.4,33,3,4
139.4,34,3,8
143.4,35,0,4
147.4,36,0,12
151.4,37,3,12
155.4,38,4,16
159.4,39,0,20
163.4,40,0,16
167.4,41,3,16
171.4,42,2,12
175.4,43,3,8
179.4,44,3,12
183.4,45,0,12
187.4,46,6,16
191.4,47,0,20
195.4,48,0,24
199.4,49,1,20
203.4,50,2,16
207.4,51,0,12
211.4,52,5,12
215.4,53,0,12
219.4,54,0,12
223.4,55,2,8
227.4,56,1,4
231.4,57,0,4
235.4,58,0,0
239.4,59,0,0
