time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,1,2.0,719439.0,0.7,4.3,0,-4.0
0.8,6,1.0,1122193.0,0.7,4.3,0,-4.0
1.6,2,2.0,1184087.0,0.7,4.3,0,-4.0
2.6,4,2.0,1538673.0,0.7,4.3,0,-4.0
3.2,4,1.0,1419514.0,0.7,4.3,0,-4.0
3.8,4,2.0,1225204.0,0.7,4.3,0,-4.0
4.5,4,1.0,1164224.0,1.0,4.7,0,-4.0
5.3,3,2.0,1002018.0,1.0,4.7,0,-4.0
6.1,7,1.0,1186750.0,1.0,4.7,0,-4.0
8.0,7,2.0,465841.0,1.3,4.7,0,-3.0
11.1,8,1.0,1309962.0,2.0,5.1,0,-3.0
15.1,5,1.0,1186356.0,2.0,5.1,0,-3.0
16.4,4,1.0,1350462.0,2.7,5.1,0,-2.0
17.1,5,1.0,1354535.0,2.7,5.1,0,-2.0
17.6,5,1.0,1454180.0,2.7,5.1,0,-2.0
18.2,5,1.0,1696203.0,2.7,5.1,0,-2.0
18.7,5,1.0,1592591.0,2.7,5.1,0,-2.0
19.1,5,1.0,1220214.0,2.7,5.1,0,-2.0
19.8,5,1.0,970552.0,2.7,5.1,0,-2.0
20.6,5,1.0,844383.0,2.7,5.1,0,-2.0
20.6,5,2.0,269633.0,3.0,5.1,0,-2.0
21.5,11,1.0,821136.0,3.0,5.1,0,-2.0
23.5,12,2.0,161055.0,3.7,5.5,0,-2.0
24.9,7,1.0,775308.0,3.7,5.5,0,-2.0
26.4,7,1.0,838761.0,3.7,5.5,0,-2.0
27.8,7,1.0,789558.0,4.0,5.9,0,-2.0
29.2,9,1.0,905235.0,4.0,5.9,0,-2.0
30.8,8,2.0,588524.0,4.0,5.9,0,-2.0
32.2,10,1.0,1121333.0,4.0,5.9,0,-2.0
32.6,14,2.0,1016606.0,4.3,5.9,0,-2.0
33.9,11,2.0,1061396.0,5.0,6.3,0,-1.0
37.5,13,1.0,1601876.0,5.0,6.3,0,-1.0
39.2,11,1.0,1941694.0,5.0,6.3,0,-1.0
39.4,11,2.0,1052294.0,6.5,7.1,0,-1.0
42.2,12,1.0,2539187.0,6.5,7.1,0,-1.0
44.5,12,1.0,3645061.0,8.0,7.1,0,1.0
45.0,12,2.0,971164.0,8.0,7.1,0,1.0
46.1,12,1.0,2866930.0,8.0,7.1,0,1.0
46.2,18,2.0,681548.0,8.0,7.1,0,1.0
46.5,16,1.0,3974034.0,8.3,8.3,0,0.0
49.2,20,1.0,3743074.0,8.3,8.3,0,0.0
49.3,20,2.0,807440.0,8.3,8.3,0,0.0
49.6,20,1.0,3743074.0,8.3,8.3,0,0.0
49.9,20,1.0,3473813.0,8.3,8.3,0,0.0
50.2,19,1.0,3485562.0,8.3,8.3,0,0.0
50.8,14,2.0,751280.0,8.3,8.3,0,0.0
51.0,14,1.0,3670775.0,8.3,8.3,0,0.0
