time,playID,playQuality,buffer_size
0.7,0,1,0
4.7,1,0,4
8.7,2,0,8
12.7,3,1,4
16.7,4,1,8
20.7,5,6,12
24.7,6,0,12
28.7,7,0,8
32.7,8,2,4
36.7,9,6,12
40.7,10,0,12
44.7,11,6,12
48.7,12,0,8
52.7,13,1,8
56.7,14,2,12
60.7,15,1,8
64.7,16,0,8
68.7,17,1,8
72.76,-1.0,-1.0,0
72.81,-1.0,-1.0,0
72.86,-1.0,-1.0,0
72.91,-1.0,-1.0,0
72.96,-1.0,-1.0,0
73.01,-1.0,-1.0,0
73.06,-1.0,-1.0,0
73.11,-1.0,-1.0,0
73.16,-1.0,-1.0,0
73.21,-1.0,-1.0,0
73.26,-1.0,-1.0,0
73.31,-1.0,-1.0,0
73.36,-1.0,-1.0,0
73.41,-1.0,-1.0,0
73.46,-1.0,-1.0,0
73.51,-1.0,-1.0,0
73.56,-1.0,-1.0,0
73.61,-1.0,-1.0,0
73.66,-1.0,-1.0,0
73.71,-1.0,-1.0,0
73.76,-1.0,-1.0,0
73.81,-1.0,-1.0,0
73.86,-1.0,-1.0,0
73.91,-1.0,-1.0,0
73.96,-1.0,-1.0,0
74.01,-1.0,-1.0,0
74.06,-1.0,-1.0,0
74.11,-1.0,-1.0,0
74.16,-1.0,-1.0,0
74.21,-1.0,-1.0,0
74.26,-1.0,-1.0,0
74.31,-1.0,-1.0,0
74.36,-1.0,-1.0,0
74.41,-1.0,-1.0,0
74.46,-1.0,-1.0,0
74.51,-1.0,-1.0,0
74.56,-1.0,-1.0,0
74.61,-1.0,-1.0,0
74.66,-1.0,-1.0,0
74.71,-1.0,-1.0,0
74.76,-1.0,-1.0,0
74.81,-1.0,-1.0,0
74.86,-1.0,-1.0,0
74.91,-1.0,-1.0,0
74.96,-1.0,-1.0,0
75.01,-1.0,-1.0,0
75.06,-1.0,-1.0,0
75.11,-1.0,-1.0,0
75.16,-1.0,-1.0,0
75.21,-1.0,-1.0,0
75.26,-1.0,-1.0,0
75.31,-1.0,-1.0,0
75.36,-1.0,-1.0,0
75.41,-1.0,-1.0,0
75.46,-1.0,-1.0,0
75.51,-1.0,-1.0,0
75.56,-1.0,-1.0,0
75.61,-1.0,-1.0,0
75.66,-1.0,-1.0,0
75.71,-1.0,-1.0,0
75.76,-1.0,-1.0,0
75.81,-1.0,-1.0,0
75.86,-1.0,-1.0,0
75.91,-1.0,-1.0,0
75.96,-1.0,-1.0,0
76.01,-1.0,-1.0,0
76.06,-1.0,-1.0,0
76.11,-1.0,-1.0,0
76.16,-1.0,-1.0,0
76.21,-1.0,-1.0,0
76.26,-1.0,-1.0,0
76.31,-1.0,-1.0,0
76.36,-1.0,-1.0,0
76.41,-1.0,-1.0,0
76.46,-1.0,-1.0,0
76.51,-1.0,-1.0,0
76.56,-1.0,-1.0,0
76.61,-1.0,-1.0,0
76.66,-1.0,-1.0,0
76.71,-1.0,-1.0,0
76.76,-1.0,-1.0,0
76.81,-1.0,-1.0,0
76.86,-1.0,-1.0,0
76.91,-1.0,-1.0,0
76.96,-1.0,-1.0,0
77.01,-1.0,-1.0,0
77.06,-1.0,-1.0,0
77.1,18,6,16
81.1,19,4,12
85.1,20,1,12
89.1,21,6,8
93.1,22,6,16
97.1,23,6,12
101.1,24,4,16
105.1,25,4,12
109.1,26,1,16
113.1,27,1,16
117.1,28,0,20
121.1,29,0,16
125.1,30,1,12
129.1,31,6,16
133.1,32,0,12
137.1,33,6,8
141.1,34,0,12
145.1,35,4,16
149.1,36,0,12
153.1,37,0,12
157.1,38,2,12
161.1,39,1,12
165.1,40,1,12
169.1,41,4,12
173.1,42,1,8
177.1,43,6,12
181.1,44,4,12
185.1,45,0,16
189.1,46,0,12
193.1,47,2,12
197.1,48,1,12
201.1,49,5,8
205.1,50,3,12
209.1,51,6,8
213.1,52,0,12
217.1,53,0,12
221.1,54,4,8
225.1,55,2,8
229.1,56,5,8
233.1,57,2,4
237.1,58,2,4
241.1,59,6,0
