time,playID,playQuality,buffer_size
1.0,0,1,0
5.0,1,0,4
9.0,2,0,8
13.0,3,2,12
17.0,4,2,12
21.0,5,6,8
25.0,6,6,8
29.01,-1.0,-1.0,0
29.06,-1.0,-1.0,0
29.11,-1.0,-1.0,0
29.16,-1.0,-1.0,0
29.21,-1.0,-1.0,0
29.26,-1.0,-1.0,0
29.31,-1.0,-1.0,0
29.36,-1.0,-1.0,0
29.41,-1.0,-1.0,0
29.46,-1.0,-1.0,0
29.51,-1.0,-1.0,0
29.56,-1.0,-1.0,0
29.61,-1.0,-1.0,0
29.66,-1.0,-1.0,0
29.71,-1.0,-1.0,0
29.76,-1.0,-1.0,0
29.81,-1.0,-1.0,0
29.86,-1.0,-1.0,0
29.91,-1.0,-1.0,0
29.96,-1.0,-1.0,0
30.01,-1.0,-1.0,0
30.06,-1.0,-1.0,0
30.11,-1.0,-1.0,0
30.16,-1.0,-1.0,0
30.21,-1.0,-1.0,0
30.26,-1.0,-1.0,0
30.31,-1.0,-1.0,0
30.36,-1.0,-1.0,0
30.41,-1.0,-1.0,0
30.46,-1.0,-1.0,0
30.51,-1.0,-1.0,0
30.56,-1.0,-1.0,0
30.61,-1.0,-1.0,0
30.66,-1.0,-1.0,0
30.71,-1.0,-1.0,0
30.76,-1.0,-1.0,0
30.81,-1.0,-1.0,0
30.86,-1.0,-1.0,0
30.91,-1.0,-1.0,0
30.96,-1.0,-1.0,0
31.01,-1.0,-1.0,0
31.06,-1.0,-1.0,0
31.11,-1.0,-1.0,0
31.16,-1.0,-1.0,0
31.21,-1.0,-1.0,0
31.26,-1.0,-1.0,0
31.31,-1.0,-1.0,0
31.36,-1.0,-1.0,0
31.41,-1.0,-1.0,0
31.46,-1.0,-1.0,0
31.51,-1.0,-1.0,0
31.56,-1.0,-1.0,0
31.61,-1.0,-1.0,0
31.66,-1.0,-1.0,0
31.71,-1.0,-1.0,0
31.76,-1.0,-1.0,0
31.81,-1.0,-1.0,0
31.86,-1.0,-1.0,0
31.91,-1.0,-1.0,0
31.96,-1.0,-1.0,0
32.01,-1.0,-1.0,0
32.06,-1.0,-1.0,0
32.11,-1.0,-1.0,0
32.16,-1.0,-1.0,0
32.21,-1.0,-1.0,0
32.26,-1.0,-1.0,0
32.31,-1.0,-1.0,0
32.36,-1.0,-1.0,0
32.41,-1.0,-1.0,0
32.46,-1.0,-1.0,0
32.51,-1.0,-1.0,0
32.56,-1.0,-1.0,0
32.61,-1.0,-1.0,0
32.66,-1.0,-1.0,0
32.71,-1.0,-1.0,0
32.76,-1.0,-1.0,0
32.81,-1.0,-1.0,0
32.86,-1.0,-1.0,0
32.91,-1.0,-1.0,0
32.96,-1.0,-1.0,0
33.01,-1.0,-1.0,0
33.06,-1.0,-1.0,0
33.11,-1.0,-1.0,0
33.16,-1.0,-1.0,0
33.21,-1.0,-1.0,0
33.26,-1.0,-1.0,0
33.31,-1.0,-1.0,0
33.36,-1.0,-1.0,0
33.41,-1.0,-1.0,0
33.46,-1.0,-1.0,0
33.51,-1.0,-1.0,0
33.56,-1.0,-1.0,0
33.61,-1.0,-1.0,0
33.66,-1.0,-1.0,0
33.71,-1.0,-1.0,0
33.76,-1.0,-1.0,0
33.81,-1.0,-1.0,0
33.86,-1.0,-1.0,0
33.91,-1.0,-1.0,0
33.96,-1.0,-1.0,0
34.01,-1.0,-1.0,0
34.06,-1.0,-1.0,0
34.11,-1.0,-1.0,0
34.16,-1.0,-1.0,0
34.21,-1.0,-1.0,0
34.26,-1.0,-1.0,0
34.31,-1.0,-1.0,0
34.36,-1.0,-1.0,0
34.41,-1.0,-1.0,0
34.46,-1.0,-1.0,0
34.51,-1.0,-1.0,0
34.56,-1.0,-1.0,0
34.61,-1.0,-1.0,0
34.66,-1.0,-1.0,0
34.71,-1.0,-1.0,0
34.7,7,6,8
38.7,8,2,12
42.7,9,1,16
46.7,10,0,20
50.7,11,2,16
54.7,12,5,12
58.7,13,1,8
62.7,14,2,16
66.7,15,3,12
70.7,16,1,8
74.7,17,3,8
78.7,18,2,4
82.7,19,2,4
86.7,20,5,8
90.7,21,2,4
94.7,22,1,8
98.7,23,4,4
102.7,24,1,4
106.7,25,4,4
110.7,26,6,4
114.7,27,6,12
118.7,28,0,20
122.7,29,0,16
126.7,30,1,20
130.7,31,1,16
134.7,32,6,12
138.7,33,0,16
142.7,34,2,20
146.7,35,2,24
150.7,36,2,20
154.7,37,2,24
158.7,38,1,20
162.7,39,2,16
166.7,40,1,12
170.7,41,1,8
174.7,42,3,12
178.7,43,2,16
182.7,44,4,16
186.7,45,0,16
190.7,46,2,16
194.7,47,0,16
198.7,48,2,12
202.7,49,5,12
206.7,50,5,12
210.7,51,4,12
214.7,52,4,16
218.7,53,4,12
222.7,54,0,16
226.7,55,1,12
230.7,56,4,8
234.7,57,1,4
238.7,58,3,0
242.7,59,0,0
