time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,5,2.0,1626076.0,0.7,4.3,0,-4.0
0.4,1,1.0,2156312.0,0.7,4.3,0,-4.0
1.0,2,2.0,1620774.0,0.7,4.3,0,-4.0
1.7,5,1.0,2263818.0,0.7,4.3,0,-4.0
1.8,5,2.0,1563950.0,0.7,4.3,0,-4.0
2.3,5,1.0,2819629.0,0.7,4.3,0,-4.0
2.8,5,2.0,1437672.0,0.7,4.3,0,-4.0
2.9,3,1.0,2658293.0,0.7,4.3,0,-4.0
3.8,5,2.0,1536541.0,1.4,4.3,0,-3.0
4.9,2,2.0,1243783.0,1.4,4.3,0,-3.0
5.1,4,1.0,2322785.0,1.4,4.3,0,-3.0
5.8,7,2.0,1126692.0,1.4,4.3,0,-3.0
5.9,2,1.0,1826680.0,1.4,4.3,0,-3.0
6.6,7,1.0,1787721.0,3.2,5.9,0,-3.0
13.2,6,1.0,1565914.0,3.2,5.9,0,-3.0
16.2,7,1.0,1709725.0,3.2,5.9,0,-3.0
16.3,7,2.0,1389181.0,3.9,6.7,0,-3.0
18.9,8,1.0,1659410.0,3.9,6.7,0,-3.0
19.7,9,2.0,803190.0,3.9,6.7,0,-3.0
20.4,5,1.0,1397459.0,4.6,6.7,0,-2.0
21.0,10,1.0,1603327.0,4.6,6.7,0,-2.0
22.7,10,1.0,1725829.0,4.6,6.7,0,-2.0
24.3,10,1.0,1793762.0,5.8,7.6,0,-2.0
25.8,11,1.0,1925180.0,5.8,7.6,0,-2.0
27.2,11,1.0,2100967.0,7.0,7.6,0,-1.0
28.5,13,1.0,1809513.0,7.7,8.1,0,-0.0
35.2,10,1.0,2022416.0,7.7,8.1,0,-0.0
35.8,16,1.0,2028850.0,7.7,8.1,11,-11.0
38.6,16,1.0,2724989.0,7.7,8.1,21,-21.0
40.6,14,1.0,3072883.0,7.7,8.1,26,-26.0
41.6,16,2.0,790675.0,12.7,12.4,26,-26.0
42.3,15,1.0,2931779.0,12.7,12.4,26,-26.0
45.1,14,1.0,2746535.0,12.7,12.4,26,-26.0
45.6,17,1.0,2664482.0,13.0,17.1,26,-30.0
48.7,12,2.0,328806.0,13.0,17.1,26,-30.0
49.3,18,1.0,2095335.0,13.7,17.5,26,-30.0
51.5,19,1.0,1271226.0,14.0,17.9,26,-30.0
53.7,20,2.0,953864.0,17.0,20.6,26,-30.0
57.6,21,1.0,2244444.0,17.7,22.9,26,-31.0
61.7,22,1.0,1757016.0,20.7,25.2,26,-30.0
65.7,23,1.0,2516057.0,22.2,26.7,26,-30.0
69.6,22,2.0,354757.0,22.2,26.7,26,-30.0
69.7,22,1.0,1359882.0,26.2,29.2,26,-29.0
74.8,23,1.0,1252915.0,26.2,29.2,26,-29.0
75.4,22,1.0,1521835.0,27.7,31.7,26,-30.0
80.9,24,1.0,1409280.0,29.2,31.7,26,-28.0
