time,playID,playQuality,buffer_size
0.7,0,1,0
4.7,1,1,8
8.7,2,0,12
12.7,3,0,8
16.7,4,3,8
20.7,5,6,12
24.7,6,3,16
28.7,7,4,16
32.7,8,0,16
36.7,9,4,16
40.7,10,3,20
44.7,11,3,20
48.7,12,4,20
52.7,13,3,16
56.7,14,6,12
60.7,15,3,12
64.7,16,2,8
68.7,17,4,8
72.7,18,3,12
76.7,19,6,20
80.7,20,3,20
84.7,21,6,20
88.7,22,0,16
92.7,23,6,16
96.7,24,4,12
100.7,25,6,8
104.7,26,3,8
108.7,27,6,4
112.7,28,6,4
116.7,29,5,12
120.7,30,0,20
124.7,31,6,16
128.7,32,2,16
132.7,33,6,16
136.7,34,3,12
140.7,35,6,12
144.7,36,6,12
148.7,37,3,16
152.7,38,6,16
156.7,39,5,12
160.7,40,6,12
164.7,41,6,12
168.7,42,6,8
172.7,43,3,4
176.7,44,5,8
180.7,45,3,12
184.71,-1.0,-1.0,0
184.76,-1.0,-1.0,0
184.81,-1.0,-1.0,0
184.86,-1.0,-1.0,0
184.91,-1.0,-1.0,0
184.96,-1.0,-1.0,0
185.01,-1.0,-1.0,0
185.06,-1.0,-1.0,0
185.11,-1.0,-1.0,0
185.16,-1.0,-1.0,0
185.21,-1.0,-1.0,0
185.26,-1.0,-1.0,0
185.31,-1.0,-1.0,0
185.36,-1.0,-1.0,0
185.41,-1.0,-1.0,0
185.46,-1.0,-1.0,0
185.51,-1.0,-1.0,0
185.56,-1.0,-1.0,0
185.61,-1.0,-1.0,0
185.66,-1.0,-1.0,0
185.71,-1.0,-1.0,0
185.76,-1.0,-1.0,0
185.81,-1.0,-1.0,0
185.86,-1.0,-1.0,0
185.91,-1.0,-1.0,0
185.96,-1.0,-1.0,0
186.01,-1.0,-1.0,0
186.06,-1.0,-1.0,0
186.11,-1.0,-1.0,0
186.16,-1.0,-1.0,0
186.21,-1.0,-1.0,0
186.26,-1.0,-1.0,0
186.31,-1.0,-1.0,0
186.36,-1.0,-1.0,0
186.41,-1.0,-1.0,0
186.46,-1.0,-1.0,0
186.51,-1.0,-1.0,0
186.56,-1.0,-1.0,0
186.61,-1.0,-1.0,0
186.66,-1.0,-1.0,0
186.71,-1.0,-1.0,0
186.76,-1.0,-1.0,0
186.81,-1.0,-1.0,0
186.86,-1.0,-1.0,0
186.91,-1.0,-1.0,0
186.96,-1.0,-1.0,0
187.01,-1.0,-1.0,0
187.06,-1.0,-1.0,0
187.11,-1.0,-1.0,0
187.16,-1.0,-1.0,0
187.21,-1.0,-1.0,0
187.26,-1.0,-1.0,0
187.31,-1.0,-1.0,0
187.36,-1.0,-1.0,0
187.41,-1.0,-1.0,0
187.4,46,3,16
191.4,47,0,16
195.4,48,0,12
199.4,49,0,8
203.4,50,5,4
207.4,51,5,4
211.46,-1.0,-1.0,0
211.51,-1.0,-1.0,0
211.56,-1.0,-1.0,0
211.61,-1.0,-1.0,0
211.66,-1.0,-1.0,0
211.71,-1.0,-1.0,0
211.76,-1.0,-1.0,0
211.81,-1.0,-1.0,0
211.86,-1.0,-1.0,0
211.91,-1.0,-1.0,0
211.96,-1.0,-1.0,0
212.01,-1.0,-1.0,0
212.06,-1.0,-1.0,0
212.11,-1.0,-1.0,0
212.16,-1.0,-1.0,0
212.21,-1.0,-1.0,0
212.26,-1.0,-1.0,0
212.31,-1.0,-1.0,0
212.36,-1.0,-1.0,0
212.41,-1.0,-1.0,0
212.46,-1.0,-1.0,0
212.51,-1.0,-1.0,0
212.56,-1.0,-1.0,0
212.61,-1.0,-1.0,0
212.66,-1.0,-1.0,0
212.71,-1.0,-1.0,0
212.76,-1.0,-1.0,0
212.81,-1.0,-1.0,0
212.86,-1.0,-1.0,0
212.91,-1.0,-1.0,0
212.96,-1.0,-1.0,0
213.01,-1.0,-1.0,0
213.06,-1.0,-1.0,0
213.11,-1.0,-1.0,0
213.16,-1.0,-1.0,0
213.21,-1.0,-1.0,0
213.26,-1.0,-1.0,0
213.31,-1.0,-1.0,0
213.36,-1.0,-1.0,0
213.41,-1.0,-1.0,0
213.46,-1.0,-1.0,0
213.51,-1.0,-1.0,0
213.56,-1.0,-1.0,0
213.61,-1.0,-1.0,0
213.66,-1.0,-1.0,0
213.71,-1.0,-1.0,0
213.76,-1.0,-1.0,0
213.81,-1.0,-1.0,0
213.86,-1.0,-1.0,0
213.91,-1.0,-1.0,0
213.96,-1.0,-1.0,0
214.01,-1.0,-1.0,0
214.06,-1.0,-1.0,0
214.11,-1.0,-1.0,0
214.16,-1.0,-1.0,0
214.2,52,3,8
218.2,53,3,12
222.2,54,3,12
226.2,55,0,16
230.2,56,1,12
234.2,57,3,8
238.2,58,4,4
242.2,59,0,0
