time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,5,2.0,166161.0,0.7,4.3,0,-4.0
0.7,1,1.0,1427354.0,0.7,4.3,0,-4.0
1.5,2,1.0,1420880.0,0.7,4.3,0,-4.0
2.3,5,1.0,1196038.0,0.7,4.3,0,-4.0
4.7,5,1.0,1865960.0,1.0,4.7,0,-4.0
4.8,3,2.0,281550.0,1.0,4.7,0,-4.0
6.2,4,1.0,1208636.0,1.0,4.7,0,-4.0
6.9,6,1.0,1751581.0,1.3,4.7,0,-3.0
8.8,7,2.0,804316.0,1.3,4.7,0,-3.0
9.6,6,1.0,2400546.0,1.3,4.7,0,-3.0
10.2,6,2.0,1029760.0,1.3,4.7,0,-3.0
10.7,6,1.0,1985466.0,1.3,4.7,0,-3.0
12.0,6,1.0,2929339.0,1.6,4.7,0,-3.0
12.8,10,2.0,1048242.0,1.6,4.7,0,-3.0
13.0,8,1.0,2135320.0,1.6,4.7,0,-3.0
13.9,7,2.0,1188087.0,1.6,4.7,0,-3.0
16.2,6,2.0,1433480.0,1.9,4.7,0,-3.0
18.0,11,2.0,932644.0,1.9,4.7,0,-3.0
19.3,7,2.0,1131988.0,3.1,5.6,0,-2.0
21.3,8,1.0,1605214.0,3.1,5.6,0,-2.0
21.7,8,2.0,1444348.0,3.1,5.6,0,-2.0
22.9,8,1.0,1623063.0,3.1,5.6,0,-2.0
23.4,8,2.0,1142375.0,3.1,5.6,0,-2.0
24.4,8,1.0,1485752.0,3.8,6.1,0,-2.0
25.6,9,2.0,1470970.0,3.8,6.1,0,-2.0
26.1,10,1.0,1675885.0,3.8,6.1,0,-2.0
27.5,10,2.0,1681703.0,3.8,6.1,0,-2.0
27.7,10,1.0,1703560.0,4.5,6.1,0,-2.0
29.1,12,2.0,1609598.0,4.5,6.1,0,-2.0
29.3,11,1.0,1592727.0,4.5,6.1,0,-2.0
29.8,11,2.0,945264.0,4.5,6.1,0,-2.0
31.0,11,1.0,1605521.0,5.2,6.1,0,-1.0
32.7,11,2.0,934152.0,5.2,6.1,0,-1.0
32.7,11,1.0,1729040.0,5.2,6.1,0,-1.0
34.3,11,1.0,1800890.0,5.2,6.1,0,-1.0
35.7,11,2.0,799899.0,5.2,6.1,0,-1.0
35.9,11,1.0,1937048.0,5.9,6.1,0,-0.0
37.3,15,1.0,2130932.0,5.9,6.1,0,-0.0
39.0,13,1.0,1752061.0,5.9,6.1,0,-0.0
39.1,14,2.0,1194464.0,5.9,6.1,0,-0.0
40.6,13,1.0,1601188.0,6.6,6.1,0,0.0
41.2,15,2.0,1039715.0,6.6,6.1,0,0.0
42.3,15,1.0,1712388.0,6.6,6.1,0,0.0
44.3,15,1.0,2095543.0,6.6,6.1,0,0.0
44.5,15,2.0,869298.0,7.3,6.1,0,1.0
46.0,16,1.0,1803535.0,7.3,6.1,0,1.0
46.5,15,1.0,2321897.0,7.3,6.1,0,1.0
48.5,15,2.0,1275446.0,7.6,6.5,0,1.0
50.1,16,1.0,3025390.0,8.3,6.9,0,1.0
53.8,20,1.0,2607739.0,8.3,6.9,0,1.0
54.2,18,1.0,2624318.0,8.3,6.9,0,1.0
54.6,14,1.0,2878394.0,8.3,6.9,0,1.0
55.1,20,2.0,1085470.0,8.3,6.9,0,1.0
55.5,14,1.0,2746535.0,8.3,6.9,0,1.0
56.0,20,1.0,2669896.0,9.0,6.9,0,2.0
59.9,19,1.0,1711315.0,15.0,9.2,0,6.0
64.8,17,2.0,1278755.0,15.0,9.2,0,6.0
65.4,19,2.0,1250381.0,15.3,11.9,0,3.0
