time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,1,2.0,1118896.0,0.7,4.3,0,-4.0
0.6,6,1.0,2496722.0,0.7,4.3,0,-4.0
1.7,2,1.0,2712955.0,0.7,4.3,0,-4.0
2.1,7,1.0,2522482.0,0.7,4.3,0,-4.0
2.6,7,1.0,2522482.0,0.7,4.3,0,-4.0
3.0,7,1.0,2325300.0,0.7,4.3,0,-4.0
3.5,4,1.0,2425884.0,0.7,4.3,2,-5.0
4.9,4,1.0,1874711.0,0.7,4.3,10,-14.0
6.7,4,1.0,1828307.0,0.7,4.3,19,-23.0
8.5,4,1.0,1768582.0,0.7,4.3,29,-33.0
10.4,4,1.0,1625043.0,0.7,4.3,39,-43.0
12.5,4,1.0,1533688.0,0.7,4.3,46,-50.0
13.9,7,2.0,1384162.0,4.7,7.6,47,-50.0
14.7,3,1.0,1530015.0,4.7,7.6,47,-50.0
14.7,5,2.0,1371833.0,4.7,7.6,47,-50.0
15.4,7,1.0,1727934.0,4.7,7.6,47,-50.0
15.9,7,2.0,1109159.0,5.0,11.3,47,-53.0
18.8,3,1.0,1540966.0,5.0,11.3,47,-53.0
20.5,8,1.0,1709762.0,5.0,11.3,47,-53.0
21.2,3,2.0,975305.0,5.7,11.7,47,-53.0
23.6,4,1.0,1779670.0,5.7,11.7,47,-53.0
23.9,4,2.0,875587.0,5.7,11.7,47,-53.0
24.6,4,1.0,1862250.0,5.7,11.7,47,-53.0
25.6,4,1.0,1981430.0,6.4,11.7,47,-52.0
26.0,10,2.0,1004362.0,6.4,11.7,47,-52.0
26.6,10,1.0,2112148.0,6.4,11.7,47,-52.0
27.9,10,1.0,1822588.0,6.4,11.7,47,-52.0
28.7,10,2.0,962763.0,6.4,11.7,47,-52.0
29.4,10,1.0,1578721.0,7.1,11.7,47,-51.0
31.1,11,1.0,1663800.0,7.1,11.7,47,-51.0
31.5,12,2.0,1069536.0,7.1,11.7,47,-51.0
32.7,12,1.0,2035636.0,7.8,11.7,47,-51.0
35.6,12,1.0,1895857.0,7.8,11.7,47,-51.0
