time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,1,2.0,2306670.0,0.7,4.3,0,-4.0
0.4,4,1.0,2634674.0,0.7,4.3,0,-4.0
1.1,2,1.0,1938560.0,0.7,4.3,0,-4.0
1.7,6,1.0,1704547.0,0.7,4.3,0,-4.0
4.4,4,1.0,1731541.0,0.7,4.3,6,-9.0
5.5,4,1.0,1069702.0,0.7,4.3,12,-15.0
6.8,3,2.0,2101031.0,4.7,7.6,12,-15.0
7.3,5,1.0,645433.0,4.7,7.6,12,-15.0
8.0,4,2.0,1875676.0,4.7,7.6,12,-15.0
9.0,4,2.0,1655102.0,4.7,7.6,12,-15.0
10.1,4,2.0,1680390.0,5.0,11.3,12,-18.0
11.2,5,2.0,1388385.0,5.0,11.3,12,-18.0
11.8,5,2.0,1330789.0,5.0,11.3,12,-18.0
12.4,5,2.0,1294204.0,5.0,11.3,12,-18.0
13.0,4,2.0,1553735.0,5.0,11.3,12,-18.0
14.2,7,2.0,1033518.0,5.7,11.7,12,-18.0
18.8,8,2.0,1029195.0,6.4,11.7,12,-17.0
20.0,8,1.0,303756.0,11.4,16.0,12,-17.0
22.9,9,2.0,1373739.0,11.4,16.0,12,-17.0
24.9,9,2.0,1390644.0,12.6,19.8,12,-19.0
26.8,10,2.0,1390792.0,12.6,19.8,12,-19.0
28.2,12,1.0,1473462.0,12.6,19.8,12,-19.0
28.8,7,2.0,949779.0,13.8,19.8,12,-18.0
31.3,10,1.0,1242401.0,13.8,19.8,12,-18.0
33.5,10,1.0,2562648.0,13.8,19.8,12,-18.0
33.8,11,2.0,776615.0,13.8,19.8,12,-18.0
34.6,10,1.0,2083995.0,14.5,20.3,12,-18.0
35.9,16,1.0,1323097.0,14.5,20.3,12,-18.0
36.6,16,1.0,1493130.0,14.5,20.3,12,-18.0
37.3,9,1.0,1846056.0,14.5,20.3,12,-18.0
38.0,16,1.0,773191.0,14.8,20.7,12,-18.0
39.3,13,1.0,2348871.0,14.8,20.7,12,-18.0
40.4,13,1.0,1975610.0,15.5,21.1,12,-18.0
42.8,14,1.0,1232630.0,15.5,21.1,13,-19.0
47.1,14,1.0,1287220.0,15.5,21.1,33,-39.0
51.1,14,1.0,1049173.0,15.5,21.1,52,-58.0
54.9,14,2.0,714269.0,20.5,25.4,53,-57.0
56.1,17,1.0,949133.0,20.5,25.4,53,-57.0
56.8,18,2.0,390491.0,21.7,29.2,53,-60.0
60.0,13,1.0,500220.0,21.7,29.2,53,-60.0
62.2,18,2.0,703525.0,21.7,29.2,53,-60.0
62.3,18,1.0,724472.0,22.7,30.5,53,-60.0
67.6,15,1.0,708524.0,22.7,30.5,53,-60.0
67.7,15,2.0,868149.0,22.7,30.5,53,-60.0
68.8,20,1.0,599595.0,23.0,30.9,53,-60.0
71.7,16,2.0,1561541.0,23.0,30.9,53,-60.0
73.2,17,2.0,1105805.0,23.0,30.9,53,-60.0
73.2,17,1.0,692972.0,23.0,30.9,53,-60.0
74.0,17,2.0,1056463.0,23.0,30.9,53,-60.0
74.5,19,1.0,819938.0,23.0,30.9,53,-60.0
74.8,17,2.0,750470.0,23.7,31.4,53,-60.0
76.0,21,2.0,1087424.0,23.7,31.4,53,-60.0
77.4,23,2.0,496620.0,24.0,31.8,53,-60.0
80.5,21,1.0,878798.0,25.2,32.7,53,-60.0
86.4,25,1.0,890850.0,25.2,32.7,53,-60.0
86.6,25,2.0,296255.0,26.4,32.7,53,-59.0
88.7,24,1.0,2664487.0,26.4,32.7,53,-59.0
89.8,26,1.0,3309178.0,26.4,32.7,53,-59.0
90.4,26,1.0,3310099.0,27.1,33.2,53,-59.0
91.1,22,1.0,2980475.0,27.1,33.2,53,-59.0
91.4,27,1.0,3426263.0,27.1,33.2,53,-59.0
92.4,27,1.0,3515792.0,27.1,33.2,53,-59.0
93.3,27,2.0,530780.0,27.1,33.2,53,-59.0
94.3,27,1.0,3506763.0,31.1,36.5,53,-58.0
96.3,28,1.0,2799546.0,31.4,40.2,53,-61.0
100.7,29,1.0,1986174.0,34.4,42.9,53,-61.0
106.5,25,2.0,1089726.0,35.9,44.4,53,-61.0
108.4,26,1.0,2071986.0,36.6,45.2,53,-61.0
112.0,27,1.0,2237313.0,36.6,45.2,53,-61.0
114.2,27,2.0,782106.0,39.6,45.2,53,-58.0
115.1,28,1.0,3541135.0,39.6,45.2,53,-58.0
118.2,31,1.0,3427885.0,42.6,45.2,53,-55.0
119.3,32,1.0,3370735.0,42.6,45.2,53,-55.0
120.7,34,1.0,3498007.0,45.6,45.2,53,-52.0
123.0,30,2.0,671083.0,45.6,45.2,53,-52.0
124.6,33,1.0,2934988.0,45.6,45.2,53,-52.0
124.7,30,2.0,457173.0,45.6,45.2,53,-52.0
126.1,29,1.0,3253973.0,49.6,46.2,53,-49.0
127.5,32,1.0,3446767.0,49.6,46.2,53,-49.0
129.0,32,1.0,2420189.0,49.9,47.1,53,-50.0
131.2,37,1.0,1785358.0,51.1,48.0,53,-49.0
137.3,38,1.0,2169648.0,52.6,48.3,53,-48.0
142.8,34,1.0,2352982.0,53.8,48.6,53,-47.0
143.3,35,1.0,2492755.0,53.8,48.6,53,-47.0
143.7,36,1.0,2961926.0,53.8,48.6,53,-47.0
145.3,40,1.0,3092195.0,53.8,48.6,53,-47.0
146.6,40,1.0,3385727.0,54.1,49.5,53,-48.0
149.4,36,2.0,528017.0,54.1,49.5,53,-48.0
149.5,36,1.0,2896456.0,54.1,49.5,53,-48.0
149.8,36,1.0,2754785.0,54.1,49.5,53,-48.0
150.2,36,1.0,2585036.0,54.1,49.5,53,-48.0
150.6,36,1.0,2585036.0,54.4,49.5,53,-48.0
150.9,37,1.0,2127530.0,54.4,49.5,53,-48.0
151.2,37,2.0,530263.0,54.4,49.5,53,-48.0
151.4,37,1.0,2031229.0,54.4,49.5,53,-48.0
151.9,37,1.0,1736260.0,54.4,49.5,53,-48.0
152.5,41,1.0,1554941.0,54.4,49.5,53,-48.0
153.1,40,2.0,582113.0,54.7,49.5,53,-47.0
157.9,39,1.0,1550563.0,55.0,49.5,53,-47.0
159.9,42,1.0,1519407.0,55.0,49.5,53,-47.0
