time,playID,playQuality,buffer_size
0.7,0,1,0
4.7,1,0,4
8.7,2,1,8
12.7,3,0,8
16.7,4,3,8
20.7,5,4,4
24.7,6,4,0
28.7,7,2,0
32.7,8,2,4
36.7,9,0,8
40.7,10,3,16
44.7,11,2,20
48.7,12,2,20
52.7,13,0,16
56.7,14,1,12
60.7,15,4,12
64.7,16,3,8
68.7,17,3,12
72.7,18,3,16
76.7,19,1,12
80.7,20,4,16
84.7,21,3,16
88.7,22,2,16
92.7,23,3,24
96.7,24,4,24
100.7,25,2,20
104.7,26,3,20
108.7,27,3,16
112.7,28,3,12
116.7,29,3,12
120.7,30,2,16
124.7,31,2,16
128.7,32,3,20
132.7,33,2,24
136.7,34,4,20
140.7,35,2,16
144.7,36,1,16
148.7,37,1,16
152.7,38,1,16
156.7,39,4,16
160.7,40,4,12
164.7,41,5,12
168.7,42,4,12
172.7,43,2,8
176.7,44,4,12
180.7,45,5,8
184.7,46,4,12
188.7,47,4,8
192.7,48,2,8
196.7,49,4,4
200.7,50,4,4
204.7,51,4,0
208.7,52,0,12
212.7,53,5,12
216.7,54,0,12
220.7,55,2,8
224.7,56,0,4
228.7,57,0,4
232.7,58,0,0
236.7,59,0,0
