time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,5,2.0,1025645.0,0.7,4.3,0,-4.0
0.6,1,1.0,1716999.0,0.7,4.3,0,-4.0
2.2,2,1.0,2133557.0,0.7,4.3,0,-4.0
2.7,5,1.0,1328346.0,0.7,4.3,0,-4.0
3.9,5,1.0,1958976.0,1.4,4.3,0,-3.0
4.7,3,1.0,1988443.0,1.4,4.3,0,-3.0
5.3,4,1.0,1286775.0,1.4,4.3,0,-3.0
8.1,2,2.0,1046290.0,1.4,4.3,0,-3.0
8.2,2,1.0,1897347.0,1.7,4.7,0,-3.0
9.7,9,1.0,1994969.0,1.7,4.7,0,-3.0
10.8,8,2.0,1140070.0,1.7,4.7,0,-3.0
11.0,8,1.0,2244033.0,2.0,5.1,0,-3.0
15.7,7,1.0,1363028.0,3.5,6.3,0,-3.0
19.2,6,1.0,1627527.0,3.5,6.3,0,-3.0
19.9,10,1.0,1835311.0,3.5,6.3,0,-3.0
20.1,9,2.0,1265370.0,8.5,9.8,0,-1.0
23.1,11,1.0,2392755.0,8.8,14.5,0,-6.0
25.6,12,1.0,1871050.0,10.0,15.4,0,-5.0
31.7,13,1.0,2404536.0,13.0,17.2,0,-4.0
34.0,14,2.0,1343476.0,18.0,19.2,0,-1.0
36.8,15,1.0,2158504.0,18.0,19.2,0,-1.0
37.7,14,2.0,1123296.0,19.5,22.7,0,-3.0
40.7,16,1.0,1882030.0,19.5,22.7,0,-3.0
42.5,13,2.0,986517.0,21.0,22.7,0,-2.0
46.5,17,1.0,1532745.0,21.0,22.7,0,-2.0
48.6,17,2.0,937059.0,24.0,24.2,0,-0.0
52.1,18,1.0,1495957.0,30.5,29.2,0,1.0
57.8,19,2.0,1227475.0,30.5,29.2,0,1.0
58.5,19,1.0,2407658.0,36.5,31.2,0,5.0
67.0,22,1.0,1682264.0,36.5,31.2,0,5.0
67.5,21,1.0,1842892.0,39.5,31.2,0,8.0
70.3,20,1.0,1681440.0,42.5,31.2,0,11.0
73.6,24,1.0,1583993.0,42.5,31.2,0,11.0
74.5,24,2.0,997481.0,47.5,33.2,0,14.0
77.1,25,1.0,1672600.0,47.5,33.2,0,14.0
80.1,23,2.0,1059685.0,49.0,36.7,0,12.0
82.1,24,1.0,1751302.0,49.0,36.7,0,12.0
84.2,24,2.0,1165529.0,54.0,40.2,0,14.0
85.3,26,1.0,2055627.0,54.3,44.9,0,9.0
89.0,27,2.0,1116986.0,54.3,44.9,0,9.0
89.0,27,1.0,1707019.0,58.3,48.6,0,10.0
93.1,28,1.0,2064842.0,58.3,48.6,0,10.0
95.3,28,2.0,1673532.0,62.3,48.6,0,14.0
99.2,30,1.0,2893611.0,65.3,49.6,0,16.0
101.2,29,1.0,2999337.0,65.3,49.6,0,16.0
102.8,31,2.0,1630742.0,70.3,51.6,0,19.0
105.7,32,2.0,1405413.0,70.3,51.6,0,19.0
106.3,31,1.0,2538964.0,75.3,51.6,0,24.0
109.4,33,2.0,904432.0,75.3,51.6,0,24.0
110.7,33,1.0,1422962.0,80.3,51.6,0,29.0
114.8,34,1.0,1775471.0,80.3,51.6,0,29.0
115.8,34,2.0,1091075.0,84.3,52.6,0,32.0
118.0,35,1.0,1892482.0,85.8,55.1,0,31.0
121.1,36,2.0,1259441.0,85.8,55.1,0,31.0
121.1,36,1.0,1895814.0,90.8,58.6,0,32.0
124.8,37,2.0,1255183.0,90.8,58.6,0,32.0
126.0,36,1.0,2019890.0,90.8,58.6,0,32.0
128.5,36,2.0,873854.0,92.3,62.1,0,30.0
131.9,38,1.0,1468578.0,95.3,62.1,0,33.0
138.9,40,1.0,1372353.0,96.8,62.1,0,35.0
142.0,41,2.0,678440.0,101.8,65.6,0,36.0
146.0,44,1.0,1117236.0,101.8,65.6,0,36.0
148.1,39,2.0,669386.0,103.3,69.1,0,34.0
150.8,43,1.0,1211804.0,106.3,70.6,0,36.0
152.7,44,2.0,734914.0,107.8,72.1,0,36.0
156.7,45,1.0,1158424.0,107.8,72.1,0,36.0
160.0,45,2.0,784298.0,110.8,73.6,0,37.0
161.6,42,1.0,1242397.0,110.8,73.6,0,37.0
163.1,46,1.0,1404022.0,112.3,75.1,0,37.0
167.3,47,2.0,805525.0,113.0,75.9,0,37.0
171.1,47,1.0,890750.0,113.0,75.9,0,37.0
171.3,50,2.0,557742.0,117.5,79.7,0,38.0
180.1,50,1.0,998001.0,122.0,81.2,0,41.0
187.0,48,2.0,783310.0,122.0,81.2,0,41.0
188.5,49,2.0,1120962.0,122.0,81.2,0,41.0
188.5,52,1.0,1574552.0,127.0,83.2,0,44.0
191.7,51,2.0,1787052.0,127.0,83.2,0,44.0
192.1,53,1.0,2143817.0,127.3,87.9,0,39.0
194.6,52,1.0,3126262.0,128.8,89.1,0,40.0
196.8,54,2.0,2406705.0,128.8,89.1,0,40.0
199.2,55,1.0,4065076.0,131.8,90.6,0,41.0
200.8,52,1.0,3727470.0,131.8,90.6,0,41.0
201.1,52,1.0,3727470.0,131.8,90.6,0,41.0
201.3,52,2.0,1966642.0,131.8,90.6,0,41.0
201.4,58,1.0,4014884.0,131.8,90.6,0,41.0
201.9,58,2.0,2088402.0,131.8,90.6,0,41.0
202.3,58,1.0,3640724.0,131.8,90.6,0,41.0
203.4,58,1.0,3695992.0,131.8,90.6,0,41.0
203.8,58,2.0,1786265.0,131.8,90.6,0,41.0
204.5,58,1.0,3449508.0,135.8,91.6,0,44.0
205.6,59,1.0,3030913.0,135.8,91.6,0,44.0
206.0,57,2.0,1254581.0,135.8,91.6,0,44.0
206.9,57,1.0,2813878.0,136.1,95.3,0,41.0
210.7,55,1.0,2074869.0,137.6,96.5,0,41.0
213.7,59,1.0,1579693.0,137.6,96.5,0,41.0
214.4,59,2.0,1245469.0,142.6,100.0,0,43.0
218.5,56,1.0,1816038.0,155.8,113.6,0,42.0
