time,playID,playQuality,buffer_size
0.5,0,1,0
4.5,1,0,12
8.5,2,0,12
12.5,3,1,16
16.5,4,1,16
20.5,5,0,24
24.5,6,1,20
28.5,7,1,16
32.5,8,2,16
36.5,9,1,12
40.5,10,1,12
44.5,11,1,12
48.5,12,6,16
52.5,13,1,12
56.5,14,1,8
60.5,15,2,4
64.5,16,4,12
68.5,17,6,16
72.5,18,1,12
76.5,19,6,12
80.5,20,0,12
84.5,21,2,8
88.5,22,4,12
92.5,23,2,12
96.5,24,6,12
100.5,25,1,8
104.51,-1.0,-1.0,0
104.56,-1.0,-1.0,0
104.61,-1.0,-1.0,0
104.66,-1.0,-1.0,0
104.71,-1.0,-1.0,0
104.76,-1.0,-1.0,0
104.81,-1.0,-1.0,0
104.86,-1.0,-1.0,0
104.91,-1.0,-1.0,0
104.96,-1.0,-1.0,0
105.01,-1.0,-1.0,0
105.06,-1.0,-1.0,0
105.11,-1.0,-1.0,0
105.16,-1.0,-1.0,0
105.21,-1.0,-1.0,0
105.26,-1.0,-1.0,0
105.31,-1.0,-1.0,0
105.36,-1.0,-1.0,0
105.41,-1.0,-1.0,0
105.46,-1.0,-1.0,0
105.51,-1.0,-1.0,0
105.56,-1.0,-1.0,0
105.61,-1.0,-1.0,0
105.66,-1.0,-1.0,0
105.71,-1.0,-1.0,0
105.76,-1.0,-1.0,0
105.81,-1.0,-1.0,0
105.86,-1.0,-1.0,0
105.91,-1.0,-1.0,0
105.96,-1.0,-1.0,0
106.01,-1.0,-1.0,0
106.06,-1.0,-1.0,0
106.11,-1.0,-1.0,0
106.16,-1.0,-1.0,0
106.21,-1.0,-1.0,0
106.26,-1.0,-1.0,0
106.3,26,4,8
110.3,27,3,12
114.3,28,1,12
118.3,29,1,12
122.3,30,0,8
126.3,31,0,8
130.3,32,2,8
134.3,33,1,8
138.3,34,0,8
142.3,35,0,12
146.3,36,1,12
150.3,37,1,8
154.3,38,1,4
158.3,39,0,8
162.3,40,2,12
166.3,41,5,16
170.3,42,0,16
174.3,43,2,12
178.3,44,2,12
182.3,45,1,8
186.3,46,0,4
190.3,47,6,12
194.3,48,2,8
198.3,49,6,8
202.3,50,1,8
206.3,51,1,8
210.3,52,1,8
214.3,53,1,8
218.3,54,0,8
222.3,55,2,12
226.3,56,0,8
230.3,57,0,4
234.3,58,2,0
238.3,59,1,0
