time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,5,2.0,1088521.0,0.7,4.3,0,-4.0
1.3,5,1.0,650594.0,0.7,4.3,2,-5.0
5.6,1,1.0,1217330.0,0.7,4.3,6,-10.0
6.5,2,1.0,1425605.0,1.0,4.7,7,-10.0
7.4,3,1.0,1397113.0,1.0,4.7,7,-10.0
7.6,6,2.0,962595.0,1.0,4.7,7,-10.0
8.2,4,1.0,2109844.0,1.3,4.7,7,-10.0
12.1,7,1.0,1655541.0,1.3,4.7,7,-10.0
13.6,4,2.0,1265049.0,1.6,4.7,7,-10.0
16.6,8,2.0,1092979.0,3.1,5.9,7,-9.0
19.3,9,1.0,1839144.0,3.1,5.9,7,-9.0
22.4,9,1.0,534653.0,8.1,9.4,7,-8.0
26.3,10,2.0,1224490.0,12.6,14.4,7,-8.0
31.1,13,2.0,1318699.0,12.6,14.4,7,-8.0
33.4,9,1.0,1693702.0,15.6,14.4,7,-5.0
36.8,13,1.0,2136345.0,17.1,15.9,7,-5.0
40.3,11,2.0,1162824.0,17.1,15.9,7,-5.0
42.5,14,1.0,1803867.0,18.6,15.9,7,-4.0
45.3,12,2.0,1083213.0,18.6,15.9,7,-4.0
45.3,15,1.0,2326307.0,20.1,15.9,7,-2.0
49.0,16,1.0,2590784.0,20.1,15.9,7,-3.0
50.6,16,2.0,951077.0,21.6,15.9,7,-1.0
53.2,17,1.0,1623395.0,24.6,17.4,7,0.0
58.5,18,1.0,1756636.0,27.6,17.4,7,3.0
62.2,19,2.0,1391957.0,30.6,17.4,7,6.0
63.9,20,1.0,1847138.0,33.6,17.4,7,9.0
69.6,21,1.0,1352239.0,36.6,17.4,7,12.0
71.1,22,2.0,999019.0,36.6,17.4,7,12.0
73.3,22,1.0,1964954.0,39.6,17.4,7,15.0
76.9,25,1.0,2177871.0,39.6,17.4,7,15.0
78.1,25,2.0,1021367.0,42.6,17.4,7,18.0
81.2,26,1.0,1638336.0,45.6,17.4,7,21.0
85.8,24,1.0,2036466.0,48.6,17.4,7,24.0
87.3,23,2.0,1137862.0,48.6,17.4,7,24.0
88.6,26,1.0,2034556.0,48.6,17.4,7,24.0
89.4,26,2.0,1089112.0,51.6,17.4,7,27.0
92.3,27,1.0,1854428.0,53.1,18.9,7,27.0
96.0,28,1.0,2429768.0,53.1,18.9,7,27.0
96.3,28,2.0,1455035.0,56.1,20.4,7,29.0
100.5,29,1.0,1991189.0,60.1,21.4,7,32.0
103.8,30,2.0,1698298.0,60.1,21.4,7,32.0
106.1,30,1.0,1906422.0,63.1,22.4,7,34.0
110.5,31,2.0,1037453.0,66.1,22.4,7,37.0
112.1,32,1.0,1444506.0,72.1,22.4,7,43.0
119.2,34,1.0,1919664.0,72.1,22.4,7,43.0
119.6,33,2.0,1211974.0,75.1,22.4,7,46.0
125.3,35,1.0,2593126.0,78.1,22.4,7,49.0
129.2,36,2.0,980115.0,78.1,22.4,7,49.0
129.9,36,1.0,1873834.0,84.1,22.4,7,55.0
134.8,38,1.0,1633098.0,84.1,22.4,7,55.0
138.6,38,2.0,795322.0,87.1,22.4,7,58.0
141.1,39,1.0,1700347.0,90.1,22.4,7,61.0
144.7,37,1.0,1638977.0,93.1,22.4,7,64.0
147.5,40,1.0,1952307.0,94.6,23.9,7,64.0
151.5,42,2.0,711055.0,94.6,23.9,7,64.0
152.5,44,1.0,1818321.0,100.6,25.4,7,68.0
159.4,41,1.0,1981027.0,100.6,25.4,7,68.0
159.8,43,1.0,2118015.0,100.6,25.4,7,68.0
162.0,44,2.0,790132.0,103.6,25.4,7,71.0
163.2,45,1.0,3014087.0,103.9,28.1,7,69.0
166.9,46,1.0,2890074.0,106.9,30.8,7,69.0
170.8,47,1.0,2606518.0,106.9,30.8,7,69.0
173.4,47,1.0,1620417.0,109.9,30.8,7,72.0
175.4,48,2.0,589990.0,109.9,30.8,7,72.0
177.5,48,1.0,1848568.0,115.9,30.8,7,78.0
183.0,50,1.0,1799171.0,118.9,30.8,7,81.0
187.6,51,1.0,2200229.0,121.9,30.8,7,84.0
191.4,52,1.0,1721351.0,121.9,30.8,7,84.0
192.7,49,2.0,1112648.0,124.9,30.8,7,87.0
196.0,53,2.0,1889760.0,124.9,30.8,7,87.0
198.0,53,1.0,1420650.0,126.4,32.3,7,87.0
201.6,54,2.0,2432487.0,129.4,33.8,7,89.0
205.4,55,1.0,1362308.0,129.4,33.8,7,89.0
205.7,57,2.0,1933375.0,132.4,33.8,7,92.0
210.0,56,1.0,1110149.0,135.4,33.8,7,95.0
211.0,57,2.0,1181418.0,138.4,33.8,7,98.0
218.2,58,1.0,1233250.0,141.4,33.8,7,101.0
218.8,59,2.0,1280601.0,160.4,35.8,7,118.0
