time,playID,playQuality,buffer_size
0.6,0,1,0
4.6,1,0,4
8.6,2,0,8
12.6,3,0,4
16.6,4,2,12
20.6,5,6,12
24.6,6,6,8
28.6,7,3,8
32.67,-1.0,-1.0,0
32.72,-1.0,-1.0,0
32.77,-1.0,-1.0,0
32.82,-1.0,-1.0,0
32.87,-1.0,-1.0,0
32.92,-1.0,-1.0,0
32.97,-1.0,-1.0,0
33.02,-1.0,-1.0,0
33.07,-1.0,-1.0,0
33.12,-1.0,-1.0,0
33.17,-1.0,-1.0,0
33.22,-1.0,-1.0,0
33.27,-1.0,-1.0,0
33.32,-1.0,-1.0,0
33.37,-1.0,-1.0,0
33.42,-1.0,-1.0,0
33.47,-1.0,-1.0,0
33.52,-1.0,-1.0,0
33.57,-1.0,-1.0,0
33.62,-1.0,-1.0,0
33.67,-1.0,-1.0,0
33.72,-1.0,-1.0,0
33.77,-1.0,-1.0,0
33.82,-1.0,-1.0,0
33.87,-1.0,-1.0,0
33.92,-1.0,-1.0,0
33.97,-1.0,-1.0,0
34.02,-1.0,-1.0,0
34.07,-1.0,-1.0,0
34.12,-1.0,-1.0,0
34.17,-1.0,-1.0,0
34.22,-1.0,-1.0,0
34.27,-1.0,-1.0,0
34.32,-1.0,-1.0,0
34.37,-1.0,-1.0,0
34.42,-1.0,-1.0,0
34.47,-1.0,-1.0,0
34.52,-1.0,-1.0,0
34.57,-1.0,-1.0,0
34.62,-1.0,-1.0,0
34.67,-1.0,-1.0,0
34.72,-1.0,-1.0,0
34.77,-1.0,-1.0,0
34.82,-1.0,-1.0,0
34.87,-1.0,-1.0,0
34.92,-1.0,-1.0,0
34.97,-1.0,-1.0,0
35.02,-1.0,-1.0,0
35.07,-1.0,-1.0,0
35.12,-1.0,-1.0,0
35.17,-1.0,-1.0,0
35.22,-1.0,-1.0,0
35.27,-1.0,-1.0,0
35.32,-1.0,-1.0,0
35.37,-1.0,-1.0,0
35.42,-1.0,-1.0,0
35.47,-1.0,-1.0,0
35.52,-1.0,-1.0,0
35.57,-1.0,-1.0,0
35.62,-1.0,-1.0,0
35.67,-1.0,-1.0,0
35.72,-1.0,-1.0,0
35.77,-1.0,-1.0,0
35.82,-1.0,-1.0,0
35.87,-1.0,-1.0,0
35.92,-1.0,-1.0,0
35.97,-1.0,-1.0,0
36.02,-1.0,-1.0,0
36.07,-1.0,-1.0,0
36.12,-1.0,-1.0,0
36.17,-1.0,-1.0,0
36.22,-1.0,-1.0,0
36.27,-1.0,-1.0,0
36.32,-1.0,-1.0,0
36.37,-1.0,-1.0,0
36.42,-1.0,-1.0,0
36.47,-1.0,-1.0,0
36.52,-1.0,-1.0,0
36.57,-1.0,-1.0,0
36.62,-1.0,-1.0,0
36.67,-1.0,-1.0,0
36.72,-1.0,-1.0,0
36.77,-1.0,-1.0,0
36.82,-1.0,-1.0,0
36.87,-1.0,-1.0,0
36.92,-1.0,-1.0,0
36.97,-1.0,-1.0,0
37.02,-1.0,-1.0,0
37.07,-1.0,-1.0,0
37.12,-1.0,-1.0,0
37.17,-1.0,-1.0,0
37.22,-1.0,-1.0,0
37.27,-1.0,-1.0,0
37.32,-1.0,-1.0,0
37.37,-1.0,-1.0,0
37.42,-1.0,-1.0,0
37.47,-1.0,-1.0,0
37.52,-1.0,-1.0,0
37.57,-1.0,-1.0,0
37.62,-1.0,-1.0,0
37.67,-1.0,-1.0,0
37.72,-1.0,-1.0,0
37.77,-1.0,-1.0,0
37.82,-1.0,-1.0,0
37.87,-1.0,-1.0,0
37.92,-1.0,-1.0,0
37.97,-1.0,-1.0,0
38.02,-1.0,-1.0,0
38.07,-1.0,-1.0,0
38.12,-1.0,-1.0,0
38.17,-1.0,-1.0,0
38.22,-1.0,-1.0,0
38.27,-1.0,-1.0,0
38.32,-1.0,-1.0,0
38.37,-1.0,-1.0,0
38.42,-1.0,-1.0,0
38.47,-1.0,-1.0,0
38.52,-1.0,-1.0,0
38.57,-1.0,-1.0,0
38.62,-1.0,-1.0,0
38.67,-1.0,-1.0,0
38.72,-1.0,-1.0,0
38.77,-1.0,-1.0,0
38.82,-1.0,-1.0,0
38.87,-1.0,-1.0,0
38.92,-1.0,-1.0,0
38.97,-1.0,-1.0,0
39.02,-1.0,-1.0,0
39.07,-1.0,-1.0,0
39.12,-1.0,-1.0,0
39.17,-1.0,-1.0,0
39.22,-1.0,-1.0,0
39.27,-1.0,-1.0,0
39.32,-1.0,-1.0,0
39.37,-1.0,-1.0,0
39.42,-1.0,-1.0,0
39.47,-1.0,-1.0,0
39.52,-1.0,-1.0,0
39.57,-1.0,-1.0,0
39.62,-1.0,-1.0,0
39.67,-1.0,-1.0,0
39.72,-1.0,-1.0,0
39.77,-1.0,-1.0,0
39.82,-1.0,-1.0,0
39.87,-1.0,-1.0,0
39.92,-1.0,-1.0,0
39.97,-1.0,-1.0,0
40.02,-1.0,-1.0,0
40.07,-1.0,-1.0,0
40.12,-1.0,-1.0,0
40.17,-1.0,-1.0,0
40.22,-1.0,-1.0,0
40.27,-1.0,-1.0,0
40.32,-1.0,-1.0,0
40.37,-1.0,-1.0,0
40.42,-1.0,-1.0,0
40.47,-1.0,-1.0,0
40.52,-1.0,-1.0,0
40.57,-1.0,-1.0,0
40.62,-1.0,-1.0,0
40.67,-1.0,-1.0,0
40.72,-1.0,-1.0,0
40.77,-1.0,-1.0,0
40.82,-1.0,-1.0,0
40.87,-1.0,-1.0,0
40.92,-1.0,-1.0,0
40.97,-1.0,-1.0,0
41.02,-1.0,-1.0,0
41.07,-1.0,-1.0,0
41.12,-1.0,-1.0,0
41.17,-1.0,-1.0,0
41.22,-1.0,-1.0,0
41.27,-1.0,-1.0,0
41.32,-1.0,-1.0,0
41.37,-1.0,-1.0,0
41.42,-1.0,-1.0,0
