time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,2,2.0,1605127.0,0.7,4.3,0,-4.0
0.4,5,1.0,2525795.0,0.7,4.3,0,-4.0
1.6,3,1.0,1680176.0,0.7,4.3,0,-4.0
2.9,1,2.0,1268566.0,0.7,4.3,0,-4.0
3.8,4,2.0,1087369.0,1.0,4.7,0,-4.0
4.6,6,2.0,1174384.0,1.0,4.7,0,-4.0
5.2,7,1.0,1580512.0,2.2,5.6,0,-3.0
9.6,8,2.0,1250681.0,3.7,5.9,0,-2.0
12.7,9,1.0,2329677.0,4.0,7.1,0,-3.0
17.7,10,1.0,2096647.0,4.0,7.1,0,-3.0
18.0,8,2.0,2057030.0,4.0,7.1,0,-3.0
20.1,11,2.0,2082224.0,5.5,8.3,0,-3.0
20.4,13,1.0,2029036.0,5.5,8.3,0,-3.0
21.0,9,1.0,1102537.0,7.0,8.3,0,-1.0
25.2,12,1.0,1011922.0,7.0,8.3,0,-1.0
25.6,10,2.0,2055622.0,7.0,8.3,0,-1.0
27.9,10,2.0,1800611.0,10.0,9.8,0,0.0
30.5,13,2.0,1336382.0,12.4,11.6,0,1.0
36.6,12,1.0,2328262.0,12.4,11.6,0,1.0
39.1,14,1.0,2066018.0,12.4,11.6,0,1.0
39.6,15,2.0,1282703.0,12.4,11.6,0,1.0
40.3,13,1.0,1438244.0,13.6,11.6,0,2.0
43.6,14,1.0,1492499.0,16.6,13.4,0,3.0
45.3,17,1.0,1824199.0,16.6,13.4,0,3.0
46.1,17,2.0,1868286.0,18.1,14.9,0,3.0
50.0,18,1.0,717576.0,18.1,14.9,0,3.0
50.7,16,2.0,1433809.0,20.5,15.2,0,5.0
58.4,17,2.0,914785.0,23.5,17.0,0,6.0
63.1,18,2.0,1036259.0,23.5,17.0,0,6.0
63.2,21,1.0,2146389.0,26.5,17.0,0,10.0
64.5,19,1.0,2050127.0,26.5,17.0,0,10.0
67.5,22,1.0,2034533.0,26.5,17.0,0,10.0
67.6,20,2.0,1522322.0,28.0,18.5,0,10.0
70.6,23,2.0,1248995.0,28.0,18.5,0,10.0
70.9,21,1.0,1916487.0,28.0,18.5,0,10.0
72.4,21,1.0,2402332.0,29.5,18.5,0,11.0
73.5,24,1.0,2224431.0,29.5,18.5,0,11.0
74.2,24,2.0,508888.0,29.5,18.5,0,11.0
76.0,24,1.0,2321481.0,31.0,18.5,0,12.0
78.4,25,1.0,2657369.0,32.2,18.8,0,13.0
81.6,21,1.0,1380056.0,33.4,18.8,0,15.0
85.1,28,2.0,1049660.0,33.4,18.8,0,15.0
85.4,28,1.0,1780428.0,36.4,19.8,0,17.0
91.5,29,1.0,1714957.0,39.4,19.8,0,20.0
95.5,30,2.0,611807.0,42.4,19.8,0,23.0
98.1,26,1.0,1555536.0,45.4,19.8,0,26.0
100.6,27,1.0,2152448.0,45.4,19.8,0,26.0
101.4,31,1.0,1804693.0,45.4,19.8,0,26.0
104.0,31,1.0,2084133.0,47.3,22.1,0,25.0
108.6,33,1.0,1607724.0,47.3,22.1,0,25.0
112.2,31,1.0,2168962.0,50.3,24.4,0,26.0
113.9,32,2.0,1198803.0,53.3,24.4,0,29.0
116.5,35,1.0,1872890.0,56.3,24.4,0,32.0
122.5,34,2.0,1300942.0,56.3,24.4,0,32.0
122.9,36,1.0,2384085.0,59.3,24.4,0,35.0
126.8,37,1.0,2288059.0,62.3,24.4,0,38.0
130.8,38,1.0,1901576.0,62.3,24.4,0,38.0
131.5,38,2.0,1212559.0,63.8,25.9,0,38.0
136.2,39,1.0,1685925.0,66.8,27.4,0,39.0
139.8,40,1.0,1450511.0,66.8,27.4,0,39.0
139.9,40,2.0,1027806.0,72.8,27.4,0,45.0
146.6,42,1.0,1726334.0,75.8,27.4,0,48.0
149.5,43,2.0,989561.0,75.8,27.4,0,48.0
150.9,41,1.0,2515157.0,78.8,27.4,0,51.0
154.3,45,1.0,2272986.0,81.8,27.4,0,54.0
156.6,46,2.0,1134056.0,81.8,27.4,0,54.0
159.2,46,1.0,1732152.0,87.8,27.4,0,60.0
165.7,44,1.0,1629401.0,87.8,27.4,0,60.0
166.6,47,2.0,1261742.0,90.8,27.4,0,63.0
169.0,48,1.0,1685955.0,90.8,27.4,0,63.0
171.8,49,2.0,1160129.0,93.8,27.4,0,66.0
175.0,49,1.0,1931229.0,95.3,28.9,0,66.0
178.2,50,2.0,1444652.0,95.3,28.9,0,66.0
178.9,50,1.0,1826706.0,98.3,30.4,0,68.0
183.4,51,1.0,1932119.0,98.3,30.4,0,68.0
184.0,51,2.0,1108687.0,101.3,30.4,0,71.0
187.7,53,1.0,2489284.0,104.3,30.4,0,74.0
191.5,53,2.0,908268.0,104.3,30.4,0,74.0
192.0,53,1.0,3005779.0,107.3,30.4,0,77.0
195.5,54,1.0,2760813.0,110.3,30.4,0,80.0
199.1,52,1.0,2622972.0,113.3,30.4,0,83.0
201.3,55,1.0,1777696.0,113.3,30.4,0,83.0
203.1,53,1.0,1222745.0,113.3,30.4,0,83.0
203.1,53,2.0,1436610.0,116.3,30.4,0,86.0
206.9,57,2.0,1319747.0,116.3,30.4,0,86.0
207.5,57,1.0,2127132.0,117.8,31.9,0,86.0
211.8,58,1.0,1656417.0,119.3,31.9,0,87.0
213.9,59,2.0,991051.0,119.3,31.9,0,87.0
214.2,59,1.0,2130786.0,122.3,33.4,0,89.0
217.8,56,1.0,2959759.0,132.5,40.0,0,92.0
