time,playID,playQuality,buffer_size
0.4,0,1,0
4.4,1,0,0
8.48,-1.0,-1.0,0
8.53,-1.0,-1.0,0
8.58,-1.0,-1.0,0
8.63,-1.0,-1.0,0
8.68,-1.0,-1.0,0
8.73,-1.0,-1.0,0
8.78,-1.0,-1.0,0
8.83,-1.0,-1.0,0
8.88,-1.0,-1.0,0
8.93,-1.0,-1.0,0
8.98,-1.0,-1.0,0
9.03,-1.0,-1.0,0
9.08,-1.0,-1.0,0
9.13,-1.0,-1.0,0
9.18,-1.0,-1.0,0
9.23,-1.0,-1.0,0
9.28,-1.0,-1.0,0
9.33,-1.0,-1.0,0
9.38,-1.0,-1.0,0
9.43,-1.0,-1.0,0
9.48,-1.0,-1.0,0
9.5,2,3,12
13.5,3,0,12
17.5,4,0,8
21.5,5,0,8
25.5,6,0,8
29.5,7,0,8
33.5,8,4,12
37.5,9,4,8
41.5,10,2,12
45.5,11,1,16
49.5,12,0,16
53.5,13,4,12
57.5,14,2,16
61.5,15,3,12
65.5,16,4,12
69.5,17,4,12
73.5,18,0,8
77.5,19,4,8
81.5,20,0,12
85.5,21,4,16
89.5,22,4,20
93.5,23,5,16
97.5,24,2,16
101.5,25,5,12
105.5,26,3,16
109.5,27,4,16
113.5,28,3,16
117.5,29,4,12
121.5,30,4,12
125.5,31,4,12
129.5,32,4,16
133.5,33,4,16
137.5,34,4,12
141.5,35,4,16
145.5,36,4,16
149.5,37,4,12
153.5,38,4,12
157.5,39,4,12
161.5,40,4,12
165.5,41,4,12
169.5,42,1,12
173.5,43,4,12
177.5,44,4,8
181.5,45,4,8
185.5,46,1,8
189.5,47,4,4
193.5,48,4,4
197.5,49,0,8
201.5,50,0,8
205.5,51,4,16
209.5,52,0,12
213.5,53,4,12
217.5,54,2,8
221.5,55,4,8
225.5,56,2,4
229.5,57,0,4
233.5,58,0,4
237.5,59,4,0
