time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,1,2.0,573870.0,0.7,4.3,0,-4.0
0.8,5,1.0,954230.0,0.7,4.3,0,-4.0
1.7,7,1.0,848246.0,0.7,4.3,0,-4.0
2.0,7,2.0,505957.0,0.7,4.3,0,-4.0
3.0,7,1.0,765113.0,0.7,4.3,0,-4.0
4.3,7,2.0,339587.0,0.7,4.3,0,-4.0
4.5,2,1.0,843238.0,1.0,4.7,0,-4.0
5.9,3,1.0,771199.0,1.0,4.7,0,-4.0
7.4,8,1.0,836847.0,1.0,4.7,0,-4.0
7.7,6,2.0,432560.0,1.0,4.7,0,-4.0
8.6,6,1.0,854571.0,1.3,4.7,0,-3.0
10.3,6,2.0,411029.0,1.6,4.7,0,-3.0
14.1,4,1.0,1063990.0,1.6,4.7,0,-3.0
14.9,10,1.0,1143008.0,1.6,4.7,0,-3.0
15.9,7,1.0,1298233.0,1.9,4.7,0,-3.0
19.6,11,1.0,1721707.0,1.9,4.7,0,-3.0
20.2,9,1.0,1944103.0,2.2,4.7,0,-2.0
21.6,9,2.0,528532.0,2.2,4.7,0,-2.0
21.7,10,1.0,1825444.0,2.2,4.7,0,-2.0
23.1,10,1.0,2888317.0,2.2,4.7,0,-2.0
24.1,10,1.0,2109687.0,3.4,5.6,0,-2.0
25.4,13,1.0,3654300.0,3.4,5.6,0,-2.0
25.7,12,1.0,3491640.0,3.4,5.6,0,-2.0
27.3,11,1.0,3203192.0,3.4,5.6,0,-2.0
28.2,11,1.0,3698138.0,4.6,5.6,0,-1.0
29.0,12,1.0,4279940.0,4.6,5.6,0,-1.0
30.3,12,1.0,3951473.0,4.6,5.6,0,-1.0
30.3,12,2.0,1207299.0,4.6,5.6,0,-1.0
31.8,12,1.0,3768754.0,4.9,6.5,0,-2.0
33.3,13,1.0,3492150.0,4.9,6.5,0,-2.0
35.0,10,1.0,2848413.0,4.9,6.5,0,-2.0
35.1,13,2.0,2089538.0,6.1,7.4,0,-1.0
38.0,12,2.0,1869720.0,6.1,7.4,0,-1.0
39.1,12,1.0,1909081.0,9.1,9.2,0,-0.0
