time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,5,2.0,732383.0,0.7,4.3,0,-4.0
0.8,6,1.0,1040599.0,0.7,4.3,0,-4.0
3.4,1,1.0,1112112.0,0.7,4.3,5,-8.0
5.7,2,1.0,1380633.0,1.4,4.3,5,-8.0
6.6,3,1.0,1777425.0,1.4,4.3,5,-8.0
7.2,3,1.0,2313669.0,1.4,4.3,5,-8.0
7.7,8,1.0,2079545.0,1.7,4.7,5,-8.0
11.3,4,2.0,763265.0,1.7,4.7,5,-8.0
12.8,4,1.0,1210666.0,2.0,4.7,5,-7.0
15.6,5,1.0,958896.0,2.0,4.7,5,-7.0
15.7,5,2.0,738158.0,2.0,4.7,5,-7.0
16.4,5,1.0,886347.0,2.0,4.7,5,-7.0
16.8,5,2.0,796138.0,2.0,4.7,5,-7.0
17.3,5,1.0,672311.0,2.0,4.7,5,-7.0
17.7,5,2.0,929185.0,3.2,5.6,5,-7.0
18.5,10,1.0,666224.0,3.2,5.6,5,-7.0
18.6,6,2.0,840248.0,3.2,5.6,5,-7.0
20.0,6,2.0,517336.0,3.5,6.5,5,-8.0
22.2,7,2.0,469256.0,3.5,6.5,5,-8.0
22.5,11,1.0,488122.0,3.5,6.5,5,-8.0
24.6,11,2.0,497564.0,3.8,6.5,5,-7.0
28.2,8,1.0,570653.0,4.1,6.5,5,-7.0
30.0,9,1.0,197436.0,4.1,6.5,5,-7.0
30.2,8,2.0,568529.0,4.4,6.5,5,-7.0
34.5,9,2.0,734518.0,4.4,6.5,5,-7.0
36.1,9,1.0,1257045.0,4.7,6.9,5,-7.0
38.3,15,2.0,978706.0,4.7,6.9,5,-7.0
38.3,14,1.0,1595212.0,4.7,6.9,5,-7.0
39.2,12,2.0,1231325.0,4.7,6.9,5,-7.0
39.9,15,1.0,1895417.0,5.4,6.9,5,-6.0
43.9,17,2.0,2142267.0,5.4,6.9,5,-6.0
44.3,17,1.0,1738978.0,6.1,6.9,5,-6.0
47.8,13,2.0,2511889.0,6.1,6.9,5,-6.0
49.2,16,1.0,1409805.0,6.1,6.9,5,-6.0
49.7,17,2.0,2234168.0,7.6,7.7,5,-5.0
53.6,18,2.0,1728678.0,8.8,8.0,5,-4.0
57.0,20,1.0,1064074.0,10.3,8.3,5,-3.0
59.1,16,2.0,1085663.0,13.3,9.8,5,-1.0
63.1,21,2.0,1003558.0,14.5,11.6,5,-2.0
66.9,21,1.0,637812.0,14.5,11.6,5,-2.0
68.1,21,2.0,1422275.0,17.5,13.4,5,-1.0
70.0,22,2.0,1411475.0,17.5,13.4,5,-1.0
71.2,20,1.0,690444.0,17.5,13.4,5,-1.0
72.5,22,2.0,1030177.0,20.5,13.4,11,-4.0
79.1,23,1.0,583978.0,20.5,13.4,12,-5.0
