time,playID,playQuality,buffer_size
1.2,0,1,0
5.25,-1.0,-1.0,0
5.3,-1.0,-1.0,0
5.35,-1.0,-1.0,0
5.4,-1.0,-1.0,0
5.45,-1.0,-1.0,0
5.5,-1.0,-1.0,0
5.55,-1.0,-1.0,0
5.6,-1.0,-1.0,0
5.65,-1.0,-1.0,0
5.7,-1.0,-1.0,0
5.75,-1.0,-1.0,0
5.8,-1.0,-1.0,0
5.85,-1.0,-1.0,0
5.9,-1.0,-1.0,0
5.95,-1.0,-1.0,0
6.0,-1.0,-1.0,0
6.05,-1.0,-1.0,0
6.1,-1.0,-1.0,0
6.15,-1.0,-1.0,0
6.2,-1.0,-1.0,0
6.25,-1.0,-1.0,0
6.3,-1.0,-1.0,0
6.35,-1.0,-1.0,0
6.4,-1.0,-1.0,0
6.45,-1.0,-1.0,0
6.5,-1.0,-1.0,0
6.55,-1.0,-1.0,0
6.6,-1.0,-1.0,0
6.65,-1.0,-1.0,0
6.7,-1.0,-1.0,0
6.75,-1.0,-1.0,0
6.8,-1.0,-1.0,0
6.85,-1.0,-1.0,0
6.9,1,0,8
10.9,2,0,8
14.9,3,2,12
18.9,4,0,12
22.9,5,2,12
26.9,6,2,12
30.9,7,2,12
34.9,8,0,8
38.9,9,0,8
42.9,10,3,4
46.9,11,2,8
50.9,12,2,12
54.9,13,1,12
58.9,14,2,12
62.9,-1.0,-1.0,0
62.95,-1.0,-1.0,0
63.0,-1.0,-1.0,0
63.05,-1.0,-1.0,0
63.1,-1.0,-1.0,0
63.15,-1.0,-1.0,0
63.2,-1.0,-1.0,0
63.25,-1.0,-1.0,0
63.3,-1.0,-1.0,0
63.35,-1.0,-1.0,0
63.4,-1.0,-1.0,0
63.45,-1.0,-1.0,0
63.5,-1.0,-1.0,0
63.55,-1.0,-1.0,0
63.6,-1.0,-1.0,0
63.65,-1.0,-1.0,0
63.7,-1.0,-1.0,0
63.75,-1.0,-1.0,0
63.8,-1.0,-1.0,0
63.85,-1.0,-1.0,0
63.9,-1.0,-1.0,0
63.95,-1.0,-1.0,0
64.0,-1.0,-1.0,0
64.05,-1.0,-1.0,0
64.1,-1.0,-1.0,0
64.15,-1.0,-1.0,0
64.2,-1.0,-1.0,0
64.25,-1.0,-1.0,0
64.3,-1.0,-1.0,0
64.35,-1.0,-1.0,0
64.4,-1.0,-1.0,0
64.45,-1.0,-1.0,0
64.5,-1.0,-1.0,0
64.55,-1.0,-1.0,0
64.6,-1.0,-1.0,0
64.65,-1.0,-1.0,0
64.7,-1.0,-1.0,0
64.7,15,4,16
68.7,16,4,16
72.7,17,1,12
76.7,18,3,16
80.7,19,1,12
84.7,20,1,16
88.7,21,2,12
92.7,22,4,12
96.7,23,5,16
100.7,24,4,12
104.7,25,4,16
108.7,26,2,16
112.7,27,2,16
116.7,28,4,12
120.7,29,2,16
124.7,30,2,12
128.7,31,2,12
132.7,32,2,8
136.7,33,2,8
140.7,34,3,8
144.7,35,0,20
148.7,36,3,20
152.7,37,3,20
156.7,38,0,20
160.7,39,3,20
164.7,40,2,16
168.7,41,0,12
172.7,42,4,12
176.7,43,1,8
180.7,44,1,16
184.7,45,4,24
188.7,46,0,20
192.7,47,2,16
196.7,48,1,20
200.7,49,1,16
204.7,50,3,12
208.7,51,0,8
212.7,52,3,12
216.7,53,0,8
220.7,54,0,8
224.7,55,2,4
228.7,56,0,4
232.76,-1.0,-1.0,0
232.81,-1.0,-1.0,0
232.86,-1.0,-1.0,0
232.91,-1.0,-1.0,0
232.96,-1.0,-1.0,0
233.01,-1.0,-1.0,0
233.06,-1.0,-1.0,0
233.11,-1.0,-1.0,0
233.16,-1.0,-1.0,0
233.21,-1.0,-1.0,0
233.26,-1.0,-1.0,0
233.31,-1.0,-1.0,0
233.36,-1.0,-1.0,0
233.41,-1.0,-1.0,0
233.46,-1.0,-1.0,0
233.51,-1.0,-1.0,0
233.56,-1.0,-1.0,0
233.61,-1.0,-1.0,0
233.66,-1.0,-1.0,0
233.71,-1.0,-1.0,0
233.76,-1.0,-1.0,0
233.81,-1.0,-1.0,0
233.8,57,0,8
237.8,58,1,4
241.8,59,5,0
