time,playID,playQuality,buffer_size
0.7,0,1,0
4.7,1,0,4
8.7,2,0,4
12.7,3,0,12
16.7,4,0,16
20.7,5,1,12
24.7,6,2,12
28.7,7,2,16
32.7,8,2,16
36.7,9,0,16
40.7,10,2,16
44.7,11,1,20
48.7,12,3,16
52.7,13,2,12
56.7,14,6,8
60.7,15,6,8
64.7,16,6,4
68.7,17,1,4
72.7,18,6,4
76.7,19,3,0
80.7,20,3,8
84.7,21,1,8
88.7,22,3,4
92.7,23,0,12
96.7,24,5,8
100.7,25,6,4
104.7,26,0,8
108.7,27,5,4
112.7,28,3,8
116.7,29,5,12
120.7,30,2,12
124.7,31,1,8
128.7,32,1,8
132.7,33,4,8
136.7,34,1,8
140.7,35,4,12
144.7,36,4,12
148.7,37,4,12
152.7,38,4,8
156.7,39,4,8
160.7,40,4,8
164.7,41,4,4
168.7,42,0,12
172.7,43,4,8
176.7,44,4,12
180.7,45,5,8
184.7,46,4,4
188.7,47,2,4
192.7,48,4,8
196.7,49,3,4
200.7,50,0,12
204.7,51,4,8
208.7,52,4,8
212.7,53,2,4
216.7,54,4,12
220.7,55,3,8
224.7,56,0,4
228.7,57,0,4
232.7,58,3,0
236.7,59,0,0
