time,playID,playQuality,buffer_size
0.5,0,1,0
4.5,1,0,8
8.5,2,2,16
12.5,3,0,16
16.5,4,0,16
20.5,5,2,16
24.5,6,1,16
28.5,7,3,16
32.5,8,3,16
36.5,9,2,16
40.5,10,3,20
44.5,11,3,16
48.5,12,3,12
52.5,13,4,12
56.5,14,3,12
60.5,15,4,12
64.5,16,1,8
68.5,17,4,8
72.5,18,3,12
76.5,19,4,16
80.5,20,4,12
84.5,21,2,12
88.5,22,3,12
92.5,23,2,8
96.5,24,4,12
100.5,25,4,8
104.5,26,2,8
108.5,27,3,4
112.5,28,3,4
116.5,29,3,4
120.5,30,4,4
124.5,31,4,0
128.5,32,4,4
132.5,33,1,8
136.5,34,3,12
140.5,35,4,12
144.5,36,2,12
148.5,37,4,12
152.5,38,3,12
156.5,39,4,12
160.5,40,4,12
164.5,41,4,12
168.5,42,4,20
172.5,43,4,20
176.5,44,2,28
180.5,45,4,24
184.5,46,4,20
188.5,47,4,16
192.5,48,4,16
196.5,49,0,16
200.5,50,4,12
204.5,51,4,12
208.5,52,4,12
212.5,53,4,8
216.5,54,4,8
220.5,55,0,8
224.5,56,0,8
228.5,57,4,8
232.5,58,4,4
236.5,59,4,0
