time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,1,2.0,298847.0,0.7,4.3,0,-4.0
0.5,2,1.0,2110210.0,0.7,4.3,0,-4.0
1.8,4,1.0,2325109.0,0.7,4.3,0,-4.0
3.2,4,1.0,1958273.0,0.7,4.3,2,-6.0
5.0,4,1.0,1646771.0,0.7,4.3,12,-16.0
7.0,4,1.0,2066954.0,0.7,4.3,20,-24.0
8.6,4,1.0,1857675.0,0.7,4.3,30,-33.0
10.4,4,1.0,1575953.0,0.7,4.3,40,-44.0
12.6,4,1.0,1474876.0,0.7,4.3,52,-55.0
14.8,4,1.0,1442106.0,0.7,4.3,55,-58.0
15.4,4,2.0,927656.0,1.9,4.8,55,-58.0
17.2,3,1.0,1507441.0,1.9,4.8,55,-58.0
19.0,5,2.0,1041614.0,2.6,5.3,55,-57.0
20.3,6,1.0,1964148.0,3.8,5.8,55,-57.0
24.8,10,2.0,1254601.0,3.8,5.8,55,-57.0
26.2,7,1.0,2550701.0,3.8,5.8,55,-57.0
27.0,10,2.0,755561.0,5.0,5.8,55,-56.0
30.6,8,2.0,824929.0,5.0,5.8,55,-56.0
30.9,6,1.0,1838392.0,8.0,7.6,55,-54.0
31.8,7,2.0,748132.0,8.0,7.6,55,-54.0
33.4,7,1.0,1774560.0,9.2,9.4,55,-55.0
36.1,9,1.0,1572275.0,9.2,9.4,55,-55.0
38.2,13,2.0,583046.0,10.4,9.4,55,-54.0
39.8,11,1.0,1677501.0,10.4,9.4,55,-54.0
42.9,14,2.0,476831.0,10.7,10.3,55,-54.0
45.7,15,2.0,383981.0,10.7,10.3,55,-54.0
46.7,15,1.0,1687012.0,12.2,11.5,55,-54.0
47.7,12,1.0,1666923.0,12.2,11.5,55,-54.0
48.4,11,1.0,1873986.0,12.2,11.5,55,-54.0
50.4,11,2.0,407915.0,12.2,11.5,55,-54.0
50.9,11,1.0,2123224.0,12.9,12.3,55,-54.0
53.1,17,1.0,1786614.0,12.9,12.3,55,-54.0
54.3,17,1.0,1547748.0,14.1,12.8,55,-53.0
55.5,15,1.0,1879200.0,14.4,13.7,55,-54.0
60.0,16,1.0,2369867.0,14.4,13.7,55,-54.0
61.9,19,2.0,560080.0,15.1,14.1,55,-54.0
64.7,16,1.0,3072872.0,15.1,14.1,55,-54.0
66.5,20,1.0,2816123.0,15.1,14.1,55,-54.0
66.7,20,2.0,482642.0,15.1,14.1,55,-54.0
67.4,17,1.0,2922751.0,15.8,14.1,55,-53.0
70.3,21,1.0,2550413.0,18.8,16.4,55,-52.0
72.1,17,2.0,1139429.0,18.8,16.4,55,-52.0
72.4,17,1.0,2706877.0,18.8,16.4,55,-52.0
73.7,17,1.0,1897846.0,18.8,16.4,55,-52.0
75.3,18,2.0,2047167.0,20.3,17.9,55,-52.0
75.6,18,1.0,1352023.0,20.3,17.9,55,-52.0
77.2,18,2.0,2068072.0,20.3,17.9,55,-52.0
79.1,21,1.0,1783694.0,21.5,18.2,55,-51.0
79.4,24,2.0,2074937.0,21.5,18.2,55,-51.0
82.0,22,1.0,1854448.0,21.5,18.2,55,-51.0
82.1,22,2.0,1448238.0,23.0,18.5,55,-50.0
86.6,25,1.0,2043700.0,23.7,19.3,55,-50.0
87.9,23,2.0,1146602.0,23.7,19.3,55,-50.0
90.7,26,1.0,2194696.0,24.4,19.3,55,-50.0
91.8,27,2.0,1146036.0,24.4,19.3,55,-50.0
94.1,27,1.0,1352512.0,29.4,23.6,55,-49.0
97.8,28,2.0,1715990.0,29.4,23.6,55,-49.0
99.2,28,1.0,1655216.0,34.4,23.6,55,-44.0
101.1,29,2.0,2090314.0,34.4,23.6,55,-44.0
102.6,29,1.0,1344824.0,38.4,24.6,55,-41.0
106.5,30,2.0,1983274.0,41.4,25.6,55,-39.0
111.0,31,1.0,1132552.0,44.4,25.6,55,-36.0
112.2,29,2.0,1424201.0,47.4,25.6,55,-33.0
119.4,33,1.0,1255502.0,50.4,25.6,55,-30.0
120.1,34,2.0,1288134.0,54.9,28.6,55,-28.0
128.7,32,1.0,1242608.0,54.9,28.6,55,-28.0
129.1,36,2.0,1945803.0,57.9,28.6,55,-25.0
132.3,34,1.0,1087100.0,57.9,28.6,55,-25.0
133.9,33,2.0,1756844.0,60.9,28.6,55,-22.0
136.5,35,2.0,979519.0,62.1,30.4,55,-23.0
143.0,34,1.0,877011.0,66.3,32.2,55,-21.0
148.7,37,2.0,1408685.0,66.3,32.2,55,-21.0
149.6,39,1.0,1254786.0,69.3,33.7,55,-19.0
151.4,38,2.0,1344414.0,69.3,33.7,55,-19.0
154.4,42,1.0,1946039.0,69.3,33.7,55,-19.0
154.6,39,2.0,730093.0,72.3,33.7,55,-16.0
158.3,44,1.0,2734637.0,72.3,33.7,55,-16.0
158.7,44,1.0,2461370.0,72.3,33.7,55,-16.0
159.1,44,1.0,1349034.0,73.5,35.5,55,-17.0
160.0,42,1.0,4019365.0,73.5,35.5,55,-17.0
160.9,38,1.0,3160417.0,73.5,35.5,55,-17.0
161.3,38,1.0,2986846.0,73.5,35.5,55,-17.0
161.6,43,1.0,3102764.0,73.5,35.5,55,-17.0
162.2,38,1.0,2841580.0,73.5,35.5,55,-17.0
162.6,43,1.0,3070210.0,73.5,35.5,55,-17.0
162.8,43,2.0,371110.0,73.5,35.5,55,-17.0
