time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,1,2.0,648694.0,0.7,4.3,0,-4.0
0.3,4,1.0,3279049.0,0.7,4.3,0,-4.0
0.9,1,1.0,3214272.0,0.7,4.3,0,-4.0
1.7,2,1.0,2993465.0,0.7,4.3,0,-4.0
2.1,1,1.0,3287254.0,0.7,4.3,0,-4.0
2.9,1,1.0,3050183.0,0.7,4.3,0,-4.0
3.3,1,1.0,3056873.0,0.7,4.3,0,-4.0
3.6,1,1.0,3056873.0,0.7,4.3,0,-4.0
4.0,1,1.0,3119990.0,0.7,4.3,0,-4.0
4.1,1,2.0,1062073.0,1.4,4.3,0,-3.0
4.4,3,1.0,3119220.0,1.4,4.3,0,-3.0
4.7,2,1.0,3139065.0,1.4,4.3,0,-3.0
5.1,2,1.0,3095921.0,1.4,4.3,0,-3.0
5.1,6,2.0,880456.0,1.4,4.3,0,-3.0
5.5,6,1.0,2997313.0,1.4,4.3,0,-3.0
7.4,6,1.0,3378268.0,1.7,4.3,0,-3.0
9.1,7,1.0,2324233.0,1.7,4.3,0,-3.0
11.7,7,2.0,700898.0,2.0,4.3,0,-2.0
14.2,4,1.0,1724398.0,2.0,4.3,0,-2.0
15.3,4,1.0,1860424.0,2.0,4.3,0,-2.0
16.3,4,1.0,1674534.0,2.7,4.7,0,-2.0
17.4,5,1.0,1632123.0,2.7,4.7,0,-2.0
17.9,5,1.0,1914021.0,2.7,4.7,0,-2.0
18.7,5,1.0,1956211.0,2.7,4.7,0,-2.0
19.5,5,1.0,1970229.0,2.7,4.7,0,-2.0
20.3,5,1.0,1979188.0,3.4,4.7,0,-1.0
21.1,6,1.0,2095732.0,3.4,4.7,0,-1.0
22.4,6,1.0,2272388.0,3.4,4.7,0,-1.0
23.6,6,1.0,2523521.0,4.1,4.7,0,-1.0
24.6,8,1.0,2475095.0,4.1,4.7,0,-1.0
25.1,8,1.0,2707509.0,4.1,4.7,0,-1.0
25.4,8,1.0,2707509.0,4.1,4.7,0,-1.0
25.8,8,1.0,2733330.0,4.1,4.7,0,-1.0
26.2,12,1.0,3140696.0,4.1,4.7,0,-1.0
28.1,8,1.0,3189042.0,7.1,7.0,0,0.0
28.4,9,1.0,3247621.0,7.1,7.0,0,0.0
28.6,15,2.0,1310615.0,7.1,7.0,0,0.0
28.8,15,1.0,3158432.0,7.1,7.0,0,0.0
29.3,8,1.0,2494058.0,7.1,7.0,0,0.0
30.0,10,2.0,432340.0,7.4,9.7,0,-2.0
35.0,13,1.0,1555574.0,7.7,13.4,12,-18.0
42.8,11,1.0,1606536.0,7.7,13.4,16,-22.0
43.5,17,1.0,1725863.0,7.7,13.4,22,-27.0
44.7,17,1.0,1976747.0,7.7,13.4,27,-32.0
45.7,17,1.0,2425710.0,7.7,13.4,31,-36.0
46.5,17,1.0,2570399.0,7.7,13.4,35,-40.0
47.3,17,1.0,2449891.0,7.7,13.4,39,-44.0
