time,playID,playQuality,buffer_size
0.6,0,1,0
4.6,1,0,8
8.6,2,2,8
12.6,3,2,8
16.6,4,2,8
20.6,5,2,8
24.6,6,2,16
28.6,7,2,16
32.6,8,1,16
36.6,9,1,12
40.6,10,3,12
44.6,11,2,8
48.6,12,2,8
52.6,13,2,4
56.6,14,2,4
60.6,15,2,4
64.6,16,1,4
68.6,17,2,8
72.6,18,3,4
76.6,19,3,0
80.6,20,2,4
84.6,21,2,4
88.6,22,1,0
92.6,23,0,4
96.6,24,0,8
100.6,25,1,8
104.6,26,5,8
108.6,27,4,4
112.6,28,4,0
116.6,29,6,0
120.6,30,0,4
124.6,31,4,4
128.6,32,4,4
132.6,33,4,0
136.6,34,4,0
140.6,35,2,0
144.6,36,4,0
148.6,37,4,0
152.6,38,4,4
156.6,39,4,0
160.6,40,4,0
164.6,41,2,0
168.6,42,2,4
172.6,43,2,0
176.6,44,0,4
180.6,45,2,4
184.6,46,2,4
188.6,47,1,4
192.6,48,1,4
196.6,49,1,4
200.63,-1.0,-1.0,0
200.68,-1.0,-1.0,0
200.73,-1.0,-1.0,0
200.78,-1.0,-1.0,0
200.83,-1.0,-1.0,0
200.88,-1.0,-1.0,0
200.93,-1.0,-1.0,0
200.98,-1.0,-1.0,0
201.03,-1.0,-1.0,0
201.08,-1.0,-1.0,0
201.13,-1.0,-1.0,0
201.18,-1.0,-1.0,0
201.23,-1.0,-1.0,0
201.28,-1.0,-1.0,0
201.33,-1.0,-1.0,0
201.38,-1.0,-1.0,0
201.43,-1.0,-1.0,0
201.48,-1.0,-1.0,0
201.53,-1.0,-1.0,0
201.58,-1.0,-1.0,0
201.63,-1.0,-1.0,0
201.68,-1.0,-1.0,0
201.73,-1.0,-1.0,0
201.78,-1.0,-1.0,0
201.83,-1.0,-1.0,0
201.88,-1.0,-1.0,0
201.93,-1.0,-1.0,0
201.98,-1.0,-1.0,0
202.03,-1.0,-1.0,0
202.08,-1.0,-1.0,0
202.13,-1.0,-1.0,0
202.18,-1.0,-1.0,0
202.2,50,2,8
206.2,51,1,8
210.2,52,0,12
214.2,53,2,12
218.2,54,2,8
222.2,55,0,8
226.2,56,3,4
230.23,-1.0,-1.0,0
230.28,-1.0,-1.0,0
230.33,-1.0,-1.0,0
230.38,-1.0,-1.0,0
230.43,-1.0,-1.0,0
230.48,-1.0,-1.0,0
230.53,-1.0,-1.0,0
230.58,-1.0,-1.0,0
230.63,-1.0,-1.0,0
230.68,-1.0,-1.0,0
230.73,-1.0,-1.0,0
230.78,-1.0,-1.0,0
230.83,-1.0,-1.0,0
230.88,-1.0,-1.0,0
230.93,-1.0,-1.0,0
230.98,-1.0,-1.0,0
231.03,-1.0,-1.0,0
231.08,-1.0,-1.0,0
231.13,-1.0,-1.0,0
231.18,-1.0,-1.0,0
231.23,-1.0,-1.0,0
231.28,-1.0,-1.0,0
231.33,-1.0,-1.0,0
231.38,-1.0,-1.0,0
231.43,-1.0,-1.0,0
231.48,-1.0,-1.0,0
231.53,-1.0,-1.0,0
231.58,-1.0,-1.0,0
231.63,-1.0,-1.0,0
231.68,-1.0,-1.0,0
231.73,-1.0,-1.0,0
231.78,-1.0,-1.0,0
231.83,-1.0,-1.0,0
231.88,-1.0,-1.0,0
231.93,-1.0,-1.0,0
231.98,-1.0,-1.0,0
232.03,-1.0,-1.0,0
232.08,-1.0,-1.0,0
232.13,-1.0,-1.0,0
