time,playID,playQuality,buffer_size
1.6,0,1,0
5.6,1,0,8
9.6,2,0,20
13.6,3,0,28
17.6,4,1,28
21.6,5,1,28
25.6,6,0,28
29.6,7,0,28
33.6,8,0,28
37.6,9,0,28
41.6,10,0,24
45.6,11,1,24
49.6,12,0,24
53.6,13,1,28
57.6,14,3,28
61.6,15,2,28
65.6,16,3,28
69.6,17,5,28
73.6,18,4,24
77.6,19,1,24
81.6,20,3,24
85.6,21,6,24
89.6,22,6,24
93.6,23,6,28
97.6,24,6,24
101.6,25,6,24
105.6,26,6,28
109.6,27,1,28
113.6,28,3,24
117.6,29,3,24
121.6,30,3,28
125.6,31,4,28
129.6,32,3,28
133.6,33,0,28
137.6,34,3,28
141.6,35,3,24
145.6,36,2,24
149.6,37,3,28
153.6,38,2,28
157.6,39,3,28
161.6,40,3,28
165.6,41,3,24
169.6,42,3,28
173.6,43,3,24
177.6,44,1,28
181.6,45,1,24
185.6,46,1,28
189.6,47,3,24
193.6,48,3,24
197.6,49,3,28
201.6,50,3,28
205.6,51,2,28
209.6,52,3,28
213.6,53,1,24
217.6,54,3,20
221.6,55,3,16
225.6,56,3,12
229.6,57,3,8
233.6,58,3,4
237.6,59,3,0
