time,playID,playQuality,buffer_size
0.9,0,1,0
4.9,1,0,12
8.9,2,1,12
12.9,3,0,20
16.9,4,3,28
20.9,5,4,28
24.9,6,1,28
28.9,7,2,24
32.9,8,2,28
36.9,9,1,24
40.9,10,1,24
44.9,11,1,24
48.9,12,1,28
52.9,13,1,28
56.9,14,5,28
60.9,15,3,28
64.9,16,3,28
68.9,17,1,28
72.9,18,3,28
76.9,19,1,24
80.9,20,1,24
84.9,21,3,24
88.9,22,3,28
92.9,23,3,24
96.9,24,3,28
100.9,25,3,28
104.9,26,3,28
108.9,27,3,24
112.9,28,1,24
116.9,29,1,28
120.9,30,1,24
124.9,31,1,28
128.9,32,0,24
132.9,33,0,28
136.9,34,1,28
140.9,35,1,28
144.9,36,3,28
148.9,37,4,28
152.9,38,0,24
156.9,39,6,24
160.9,40,2,28
164.9,41,3,28
168.9,42,4,28
172.9,43,6,24
176.9,44,4,28
180.9,45,4,24
184.9,46,3,28
188.9,47,3,24
192.9,48,3,28
196.9,49,4,24
200.9,50,5,28
204.9,51,2,24
208.9,52,3,28
212.9,53,1,24
216.9,54,3,20
220.9,55,3,16
224.9,56,3,12
228.9,57,1,8
232.9,58,3,4
236.9,59,1,0
