time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,249355.0,0.7,4.3,0,-4.0
0.5,1,1.0,1919668.0,0.7,4.3,0,-4.0
1.1,2,1.0,1940218.0,0.7,4.3,0,-4.0
1.7,3,1.0,2044469.0,0.7,4.3,0,-4.0
3.0,4,1.0,2290801.0,0.7,4.3,0,-4.0
4.2,5,2.0,1066219.0,1.0,4.3,0,-3.0
4.7,6,1.0,2283514.0,1.0,4.3,0,-3.0
5.2,7,1.0,2907149.0,1.0,4.3,0,-3.0
7.2,8,1.0,3122728.0,1.3,4.3,0,-3.0
8.9,9,1.0,3444449.0,1.3,4.3,0,-3.0
10.6,10,1.0,3190720.0,2.0,4.7,0,-3.0
12.5,11,2.0,898074.0,3.5,5.5,0,-2.0
16.6,12,1.0,1517453.0,7.5,8.0,0,-0.0
20.6,13,1.0,1608988.0,7.8,11.7,0,-4.0
24.5,14,1.0,1992568.0,9.3,12.9,0,-4.0
28.5,15,2.0,557588.0,10.8,12.9,0,-2.0
32.6,16,1.0,1670608.0,12.3,12.9,0,-1.0
36.5,17,2.0,399646.0,13.8,12.9,0,1.0
40.6,18,1.0,424883.0,16.8,14.4,0,2.0
44.6,19,1.0,1366875.0,17.5,16.7,0,1.0
48.6,20,1.0,2310853.0,19.0,17.5,0,2.0
52.5,21,1.0,1374980.0,24.0,21.0,0,3.0
56.6,22,1.0,1843450.0,25.5,24.5,0,1.0
60.6,23,1.0,524536.0,26.2,25.3,0,1.0
64.6,24,2.0,2005746.0,27.7,26.1,0,2.0
68.5,25,2.0,1954243.0,28.0,27.3,0,1.0
72.6,26,1.0,1494502.0,28.7,27.7,0,1.0
76.6,27,2.0,1184826.0,29.4,27.7,0,2.0
80.6,28,2.0,1240168.0,30.9,28.5,0,2.0
84.6,29,1.0,2479825.0,32.4,28.5,0,4.0
88.6,30,2.0,2043164.0,37.4,32.0,0,5.0
92.6,31,2.0,2057541.0,38.9,35.5,0,3.0
96.5,32,2.0,2055986.0,39.6,36.3,0,3.0
100.6,33,1.0,1760457.0,41.1,37.1,0,4.0
104.6,34,2.0,1151431.0,41.8,37.9,0,4.0
108.6,35,1.0,1458195.0,43.3,38.7,0,5.0
112.5,36,2.0,1235083.0,44.5,39.0,0,6.0
116.5,37,2.0,1488444.0,46.0,39.3,0,7.0
120.6,38,2.0,1948867.0,47.5,39.3,0,8.0
124.6,39,2.0,1679190.0,49.0,39.3,0,10.0
128.6,40,2.0,904212.0,50.5,39.3,0,11.0
132.6,41,1.0,1899684.0,52.0,39.3,0,13.0
136.6,42,1.0,2530684.0,53.5,39.3,0,14.0
140.6,43,1.0,2306094.0,55.0,39.3,0,16.0
144.6,44,1.0,1983884.0,56.2,39.6,0,17.0
148.6,45,1.0,1662008.0,57.4,39.6,0,18.0
152.5,46,1.0,1326433.0,58.9,39.9,0,19.0
156.6,47,2.0,761074.0,60.4,39.9,0,20.0
160.6,48,1.0,1642359.0,61.9,39.9,0,22.0
164.5,49,1.0,2599395.0,63.4,39.9,0,24.0
168.6,50,1.0,1971366.0,64.9,39.9,0,25.0
172.6,51,1.0,1766903.0,66.4,39.9,0,27.0
176.6,52,1.0,1588892.0,67.9,39.9,0,28.0
180.6,53,1.0,1685666.0,69.4,39.9,0,30.0
184.6,54,2.0,997286.0,70.9,39.9,0,31.0
188.6,55,1.0,1906285.0,71.6,40.7,0,31.0
192.5,56,1.0,1649420.0,73.1,41.5,0,32.0
196.6,57,1.0,2007189.0,74.6,41.5,0,33.0
200.6,58,2.0,1327139.0,76.1,41.5,0,35.0
204.6,59,2.0,1297616.0,87.8,42.1,0,46.0
