time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,1080167.0,0.0,0.0,0,0
1.0,1,2.0,1330232.0,0.7,4.3,0,-4.0
1.2,2,1.0,947083.0,0.7,4.3,0,-4.0
1.8,3,2.0,1026999.0,0.7,4.3,0,-4.0
2.9,4,2.0,1267835.0,0.7,4.3,0,-4.0
4.2,5,1.0,679359.0,1.0,4.7,0,-4.0
5.9,6,2.0,1217535.0,1.0,4.7,0,-4.0
8.1,7,2.0,1098876.0,1.0,4.7,0,-4.0
8.8,8,1.0,732566.0,1.7,5.1,0,-3.0
10.5,9,2.0,1337131.0,1.7,5.1,0,-3.0
11.4,10,2.0,1402046.0,2.0,5.5,0,-4.0
13.4,11,2.0,1186657.0,3.5,6.7,0,-3.0
17.2,12,1.0,717701.0,5.0,6.7,0,-2.0
21.2,13,2.0,610292.0,5.7,7.5,0,-2.0
25.3,14,1.0,997811.0,6.4,7.5,0,-1.0
29.3,15,2.0,979524.0,7.6,8.0,0,-0.0
33.2,16,2.0,1192154.0,7.9,8.9,0,-1.0
37.3,17,2.0,1182532.0,8.6,9.3,0,-1.0
41.2,18,2.0,1395968.0,9.3,9.3,0,0.0
45.3,19,2.0,784568.0,10.5,9.8,0,1.0
49.2,20,2.0,1105242.0,10.8,10.7,0,0.0
53.3,21,2.0,1408841.0,12.3,11.9,0,0.0
57.3,22,1.0,1359476.0,13.0,12.7,0,0.0
61.3,23,2.0,1232100.0,13.7,12.7,0,1.0
65.2,24,2.0,1300161.0,14.4,12.7,0,2.0
69.3,25,2.0,1097745.0,15.6,13.2,0,2.0
73.3,26,2.0,1041032.0,16.3,13.7,0,3.0
77.3,27,2.0,893047.0,17.0,13.7,0,3.0
81.3,28,2.0,805642.0,18.5,14.5,0,4.0
85.3,29,2.0,901362.0,20.0,14.5,0,6.0
89.2,30,2.0,1287357.0,21.5,14.5,0,7.0
93.3,31,2.0,1423932.0,23.0,14.5,0,8.0
97.3,32,2.0,1074516.0,24.5,14.5,0,10.0
101.2,33,2.0,928880.0,26.0,14.5,0,12.0
105.3,34,2.0,1005841.0,27.5,14.5,0,13.0
109.3,35,2.0,943530.0,28.2,15.3,0,13.0
113.2,36,2.0,1073717.0,28.9,15.3,0,14.0
117.2,37,2.0,1135096.0,29.6,15.3,0,14.0
121.3,38,2.0,1035155.0,30.3,15.3,0,15.0
125.3,39,2.0,1210452.0,31.0,15.3,0,16.0
129.2,40,2.0,1735926.0,31.7,15.3,0,16.0
133.3,41,2.0,1702338.0,32.4,15.3,0,17.0
137.2,42,2.0,1416648.0,33.1,15.3,0,18.0
141.3,43,2.0,754601.0,33.8,15.3,0,18.0
145.3,44,1.0,456357.0,34.5,15.3,0,19.0
149.3,45,2.0,921090.0,35.2,15.3,0,20.0
153.3,46,2.0,1162066.0,36.7,16.1,0,21.0
157.3,47,2.0,911973.0,37.4,16.9,0,20.0
161.2,48,2.0,765534.0,38.9,17.7,0,21.0
165.3,49,2.0,901889.0,40.4,17.7,0,23.0
169.3,50,1.0,2433473.0,41.9,17.7,0,24.0
173.3,51,1.0,2674617.0,43.1,18.0,0,25.0
177.3,52,1.0,1372057.0,43.8,18.5,0,25.0
181.3,53,2.0,717037.0,44.5,18.5,0,26.0
185.2,54,1.0,1698744.0,46.0,19.3,0,27.0
189.2,55,1.0,1625862.0,46.7,20.1,0,27.0
193.2,56,1.0,1360435.0,47.9,20.6,0,27.0
197.2,57,1.0,1780697.0,48.6,21.1,0,28.0
201.3,58,2.0,501495.0,49.8,21.6,0,28.0
205.3,59,1.0,1572170.0,60.2,24.3,0,36.0
