time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,484515.0,0.7,4.3,0,-4.0
1.1,1,1.0,678022.0,0.7,4.3,0,-4.0
2.2,2,2.0,481185.0,0.7,4.3,0,-4.0
2.7,3,1.0,686153.0,0.7,4.3,0,-4.0
4.3,4,1.0,641076.0,0.7,4.3,0,-4.0
4.7,5,2.0,500214.0,1.0,4.3,0,-3.0
7.2,6,1.0,476948.0,1.0,4.3,0,-3.0
7.8,7,2.0,495285.0,1.3,4.3,0,-3.0
9.6,8,1.0,443454.0,1.3,4.3,0,-3.0
10.1,9,2.0,662909.0,1.3,4.3,0,-3.0
11.9,10,2.0,702073.0,1.6,4.3,0,-3.0
13.1,11,1.0,313635.0,2.3,4.7,0,-2.0
17.1,12,2.0,1159600.0,3.0,4.7,0,-2.0
21.1,13,2.0,2304801.0,3.3,5.1,0,-2.0
25.1,14,2.0,2423625.0,3.6,5.1,0,-1.0
29.1,15,2.0,2056876.0,3.9,5.1,0,-1.0
33.1,16,1.0,1393437.0,4.2,5.1,0,-1.0
37.1,17,1.0,1416227.0,4.5,5.1,0,-1.0
41.1,18,1.0,1174537.0,4.8,5.1,0,-0.0
45.1,19,1.0,979346.0,5.1,5.1,0,0.0
49.1,20,1.0,926943.0,5.8,5.5,0,0.0
53.1,21,1.0,657334.0,7.3,6.3,0,1.0
57.1,22,2.0,725849.0,8.8,6.3,0,3.0
61.1,23,1.0,642954.0,10.3,6.3,0,4.0
65.1,24,2.0,522933.0,11.0,7.1,0,4.0
69.1,25,2.0,1135386.0,11.7,7.1,0,5.0
73.1,26,1.0,1148781.0,12.4,7.1,0,5.0
77.1,27,1.0,798074.0,13.1,7.1,0,6.0
81.1,28,1.0,3352773.0,14.6,7.9,0,7.0
85.1,29,1.0,3497424.0,15.8,8.2,0,8.0
89.1,30,1.0,2935210.0,20.8,12.0,0,9.0
93.1,31,1.0,1978963.0,21.5,16.3,0,5.0
97.1,32,2.0,700531.0,22.2,16.3,0,6.0
101.1,33,1.0,2157265.0,22.9,16.3,0,7.0
105.1,34,1.0,2837132.0,23.6,16.3,0,7.0
109.1,35,2.0,355575.0,24.3,16.3,0,8.0
113.1,36,1.0,2966367.0,25.8,17.1,0,9.0
117.1,37,1.0,3159952.0,27.3,17.1,0,10.0
121.1,38,1.0,2005827.0,32.3,20.6,0,12.0
125.7,39,2.0,1069253.0,33.8,24.1,0,10.0
129.1,40,1.0,1882531.0,34.5,24.9,0,10.0
133.1,41,2.0,1298338.0,36.0,25.7,0,10.0
137.1,42,1.0,3066352.0,37.5,25.7,0,12.0
141.1,43,1.0,2951921.0,37.8,26.9,0,11.0
145.1,44,1.0,1543649.0,40.8,29.6,0,11.0
149.1,45,1.0,1524518.0,43.8,29.6,0,14.0
153.1,46,2.0,399881.0,48.8,31.6,0,17.0
157.1,47,1.0,2659367.0,49.1,36.3,0,13.0
161.1,48,1.0,1933223.0,50.6,37.5,0,13.0
165.1,49,1.0,807505.0,52.1,37.5,0,15.0
169.1,50,2.0,552729.0,57.1,41.0,0,16.0
173.1,51,1.0,956457.0,58.6,44.5,0,14.0
177.1,52,2.0,456064.0,60.1,44.5,0,16.0
181.1,53,1.0,2111266.0,61.6,44.5,0,17.0
185.1,54,1.0,1583528.0,63.1,44.5,0,19.0
189.1,55,1.0,1686685.0,64.6,44.5,0,20.0
193.1,56,1.0,464401.0,66.1,44.5,0,22.0
197.1,57,2.0,1130904.0,67.6,44.5,0,23.0
201.1,58,2.0,1129571.0,67.9,45.7,0,22.0
205.1,59,2.0,850317.0,75.7,48.5,0,27.0
