time,bw1
0.6057311709882809,1849514.6666666667
0.6057311709882809,2184533.3333333335
1.229222017578125,2184533.3333333335
1.229222017578125,2822997.3333333335
2.38826603137658,2822997.3333333335
2.38826603137658,2610176.0
3.5806529733882573,2610176.0
3.5806529733882573,2610176.0
3.5806529733882573,1953536.0
3.5806529733882573,2114816.0
6.110261477625793,2114816.0
6.110261477625793,2226517.3333333335
6.110261477625793,1485909.3333333333
8.13066036869006,1485909.3333333333
8.13066036869006,1560320.0
8.13066036869006,1179562.6666666667
8.13066036869006,277674.6666666667
8.13066036869006,874154.6666666666
8.13066036869006,874154.6666666666
16.615996646817692,264277.3333333333
16.615996646817692,771072.0
16.615996646817692,1003946.6666666666
16.615996646817692,1041152.0
16.615996646817692,1504000.0
16.615996646817692,1534549.3333333333
24.637679122793475,2391637.3333333335
24.637679122793475,2332416.0
24.637679122793475,2322858.6666666665
28.644555164194312,1317973.3333333333
28.644555164194312,1415253.3333333333
28.644555164194312,1611861.3333333333
28.644555164194312,1431552.0
32.616142531651214,1848576.0
32.616142531651214,2508032.0
32.616142531651214,2039466.6666666667
32.616142531651214,1417216.0
36.61868603764204,1380949.3333333333
36.61868603764204,966741.3333333334
36.61868603764204,405589.3333333333
36.61868603764204,478122.6666666667
36.61868603764204,268117.3333333333
36.61868603764204,106837.33333333333
36.61868603764204,106837.33333333333
36.61868603764204,99242.66666666667
36.61868603764204,610730.6666666666
36.61868603764204,407466.6666666667
36.61868603764204,1097813.3333333333
48.63602420498714,877056.0
48.63602420498714,2011733.3333333333
48.63602420498714,2515712.0
48.63602420498714,1766485.3333333333
72.65644573348307,2115754.6666666665
72.65644573348307,2529962.6666666665
76.65771908108385,1010602.6666666666
76.65771908108385,2564352.0
76.65771908108385,1727402.6666666667
76.65771908108385,1727402.6666666667
76.65771908108385,2341973.3333333335
80.61419039268631,2341973.3333333335
80.61419039268631,1082197.3333333333
80.61419039268631,2236074.6666666665
80.61419039268631,2109098.6666666665
84.63447774426585,896085.3333333334
84.63447774426585,1117866.6666666667
84.63447774426585,1455360.0
84.63447774426585,2663680.0
84.63447774426585,1857194.6666666667
88.64234554505308,1857194.6666666667
88.64234554505308,1595648.0
88.64234554505308,2077610.6666666667
88.64234554505308,2101504.0
92.61585490082162,3033856.0
92.61585490082162,2623488.0
92.61585490082162,1245440.0
96.63604479540318,1542229.3333333333
96.63604479540318,1752149.3333333333
96.63604479540318,1794133.3333333333
96.63604479540318,2177792.0
100.6488248280757,1615701.3333333333
100.6488248280757,2154922.6666666665
100.6488248280757,2769493.3333333335
100.6488248280757,2305706.6666666665
108.65181652645363,2113877.3333333335
108.65181652645363,1921109.3333333333
112.61317212469707,2788608.0
112.61317212469707,2861141.3333333335
112.61317212469707,2457429.3333333335
116.60924371181929,2553856.0
116.60924371181929,2077610.6666666667
116.60924371181929,1966250.6666666667
132.64917107921795,1734997.3333333333
132.64917107921795,2089984.0
132.64917107921795,1296981.3333333333
132.64917107921795,1654869.3333333333
136.6283293937331,1654869.3333333333
136.6283293937331,2323882.6666666665
136.6283293937331,2633984.0
140.6420257842577,3098794.6666666665
140.6420257842577,2832554.6666666665
140.6420257842577,2586282.6666666665
140.6420257842577,2477482.6666666665
144.62881686803095,1914453.3333333333
144.62881686803095,1866666.6666666667
144.62881686803095,1866666.6666666667
144.62881686803095,1914453.3333333333
148.63900295004592,1788416.0
148.63900295004592,1768362.6666666667
148.63900295004592,1563221.3333333333
148.63900295004592,1762645.3333333333
152.6157821299896,1476352.0
152.6157821299896,1562282.6666666667
152.6157821299896,1712128.0
152.6157821299896,1754112.0
152.6157821299896,1754112.0
156.62068780312086,1754112.0
156.62068780312086,1783978.6666666667
156.62068780312086,1533610.6666666667
164.65897051975168,1981184.0
164.65897051975168,2166357.3333333335
164.65897051975168,2213120.0
172.64766746894594,2091946.6666666667
172.64766746894594,2213120.0
172.64766746894594,1964032.0
176.61272542367135,2415445.3333333335
176.61272542367135,2809600.0
176.61272542367135,3064405.3333333335
180.64711604918986,3070122.6666666665
180.64711604918986,2844928.0
180.64711604918986,3052970.6666666665
184.63620063638007,2685525.3333333335
184.63620063638007,2539520.0
184.63620063638007,2694144.0
188.6182613131107,1694293.3333333333
188.6182613131107,1946880.0
188.6182613131107,704256.0
188.6182613131107,1037397.3333333334
188.6182613131107,2206464.0
188.6182613131107,762538.6666666666
