time,playID,playQuality,buffer_size
1.4,0,1,0
5.4,1,0,8
9.4,2,0,16
13.4,3,0,28
17.4,4,1,28
21.4,5,2,28
25.4,6,0,28
29.4,7,1,28
33.4,8,1,28
37.4,9,0,24
41.4,10,1,28
45.4,11,1,28
49.4,12,1,28
53.4,13,2,28
57.4,14,6,28
61.4,15,3,24
65.4,16,3,28
69.4,17,3,28
73.4,18,3,28
77.4,19,2,28
81.4,20,3,24
85.4,21,6,24
89.4,22,3,28
93.4,23,3,28
97.4,24,3,28
101.4,25,3,24
105.4,26,3,24
109.4,27,3,24
113.4,28,2,24
117.4,29,0,28
121.4,30,1,28
125.4,31,1,28
129.4,32,1,28
133.4,33,1,28
137.4,34,1,24
141.4,35,0,28
145.4,36,0,28
149.4,37,0,24
153.4,38,0,24
157.4,39,1,28
161.4,40,3,24
165.4,41,3,28
169.4,42,0,28
173.4,43,3,28
177.4,44,2,28
181.4,45,1,28
185.4,46,0,28
189.4,47,2,28
193.4,48,0,24
197.4,49,1,28
201.4,50,1,24
205.4,51,1,24
209.4,52,1,28
213.4,53,1,24
217.4,54,3,20
221.4,55,6,16
225.4,56,1,12
229.4,57,6,8
233.4,58,3,4
237.4,59,3,0
