time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,792017.0,0.0,0.0,0,0
1.3,1,2.0,832152.0,0.0,0.0,0,0
2.7,2,2.0,902958.0,0.0,0.0,0,0
4.0,3,2.0,817801.0,0.7,4.3,0,-4.0
4.3,4,1.0,907859.0,0.7,4.3,0,-4.0
6.4,5,1.0,1432235.0,0.7,4.3,0,-4.0
6.9,6,1.0,1362170.0,0.7,4.3,0,-4.0
7.2,7,2.0,833339.0,1.0,4.7,0,-4.0
8.9,8,1.0,2336397.0,1.0,4.7,0,-4.0
9.9,9,1.0,1933844.0,1.3,4.7,0,-3.0
12.3,10,2.0,721943.0,2.0,5.1,0,-3.0
16.3,11,1.0,1732023.0,2.7,5.1,0,-2.0
20.3,12,1.0,1989600.0,3.0,5.5,0,-2.0
24.3,13,1.0,2905677.0,3.7,5.9,0,-2.0
28.3,14,1.0,1489296.0,4.4,5.9,0,-2.0
32.3,15,2.0,780315.0,5.1,5.9,0,-1.0
36.4,16,1.0,2143984.0,6.6,6.7,0,-0.0
40.3,17,2.0,603691.0,8.1,6.7,0,1.0
44.3,18,1.0,1277506.0,8.8,7.5,0,1.0
48.3,19,2.0,584831.0,10.3,8.3,0,2.0
52.3,20,1.0,2356856.0,11.8,8.3,0,4.0
56.3,21,1.0,1887698.0,16.8,11.8,0,5.0
60.3,22,1.0,2397176.0,18.3,15.3,0,3.0
64.3,23,1.0,1716176.0,19.0,16.1,0,3.0
68.3,24,1.0,2075772.0,20.5,16.9,0,4.0
72.3,25,1.0,2543649.0,21.2,17.7,0,4.0
76.3,26,1.0,1848408.0,22.7,18.5,0,4.0
80.3,27,2.0,1097154.0,23.0,19.7,0,3.0
84.3,28,1.0,1563488.0,28.0,24.4,0,4.0
88.3,29,2.0,1335043.0,29.5,27.9,0,2.0
92.3,30,1.0,1587169.0,34.5,31.4,0,3.0
96.3,31,1.0,2362547.0,39.5,31.4,0,8.0
100.3,32,1.0,2590412.0,41.0,34.9,0,6.0
104.3,33,1.0,1841272.0,44.0,36.4,0,8.0
108.3,34,2.0,721545.0,49.0,38.4,0,11.0
112.3,35,1.0,1604110.0,49.7,42.7,0,7.0
116.3,36,1.0,1604888.0,51.2,43.5,0,8.0
120.3,37,1.0,1803867.0,51.9,44.3,0,8.0
124.3,38,1.0,2071244.0,53.4,45.1,0,8.0
128.3,39,1.0,1743701.0,54.9,45.1,0,10.0
132.3,40,1.0,1991840.0,56.4,45.1,0,11.0
136.3,41,1.0,2839903.0,57.9,45.1,0,13.0
140.3,42,1.0,2937580.0,58.6,45.9,0,13.0
144.3,43,1.0,2679551.0,60.1,46.7,0,13.0
148.3,44,1.0,1391946.0,61.6,46.7,0,15.0
152.3,45,1.0,1906311.0,63.1,46.7,0,16.0
156.3,46,1.0,1685188.0,68.1,50.2,0,18.0
160.4,47,2.0,342495.0,69.6,53.7,0,16.0
164.4,48,1.0,2813217.0,71.1,53.7,0,17.0
168.3,49,1.0,1421389.0,74.1,55.2,0,19.0
172.3,50,2.0,1295531.0,79.1,57.2,0,22.0
176.3,51,1.0,1329748.0,80.6,60.7,0,20.0
180.3,52,1.0,1247829.0,82.1,60.7,0,21.0
184.3,53,1.0,1128629.0,83.6,60.7,0,23.0
188.3,54,1.0,1131882.0,85.1,60.7,0,24.0
192.3,55,1.0,1314161.0,85.4,61.9,0,24.0
196.3,56,1.0,1196693.0,88.4,64.6,0,24.0
200.3,57,1.0,1320673.0,89.9,66.1,0,24.0
204.3,58,1.0,1385339.0,90.6,66.9,0,24.0
208.3,59,1.0,918452.0,101.1,68.3,0,33.0
