time,bw1
1.4883787686293672,698538.6666666666
1.4883787686293672,775936.0
3.033579033322336,908970.6666666666
3.033579033322336,961962.6666666666
4.29966445604094,961962.6666666666
4.29966445604094,728149.3333333334
4.29966445604094,1105152.0
6.464633040919583,1105152.0
6.464633040919583,1180501.3333333333
7.518092808511604,1180501.3333333333
7.518092808511604,1180501.3333333333
7.518092808511604,609792.0
7.518092808511604,603136.0
10.60609828989099,603136.0
10.60609828989099,767317.3333333334
10.60609828989099,817834.6666666666
10.60609828989099,943786.6666666666
13.75864115849453,943786.6666666666
13.75864115849453,943786.6666666666
13.75864115849453,3587413.3333333335
15.050636898500226,3587413.3333333335
17.51973666063155,3614122.6666666665
17.51973666063155,3596970.6666666665
17.51973666063155,3614122.6666666665
25.52488456160678,2229333.3333333335
25.52488456160678,2396416.0
29.52746407869453,2082389.3333333333
29.52746407869453,1471914.6666666667
29.52746407869453,2240853.3333333335
29.52746407869453,2072832.0
29.52746407869453,1797973.3333333333
29.52746407869453,2191189.3333333335
41.49948759492064,3604821.3333333335
41.49948759492064,3602688.0
45.50105700892539,3596032.0
45.50105700892539,3400362.6666666665
45.50105700892539,3508224.0
49.5141579310936,3624618.6666666665
49.5141579310936,3554986.6666666665
49.5141579310936,2775296.0
49.5141579310936,3240021.3333333335
53.49526703840318,3611306.6666666665
53.49526703840318,3543637.3333333335
57.50435523912675,1785600.0
57.50435523912675,1627136.0
57.50435523912675,1721600.0
57.50435523912675,2053717.3333333333
57.50435523912675,1715968.0
57.50435523912675,1820928.0
73.51596541678212,3757312.0
73.51596541678212,3219029.3333333335
77.50524005424616,2259882.6666666665
77.50524005424616,1813248.0
77.50524005424616,1597610.6666666667
77.50524005424616,1509802.6666666667
77.50524005424616,1565098.6666666667
85.50376752666686,1649066.6666666667
85.50376752666686,1566037.3333333333
85.50376752666686,1683456.0
85.50376752666686,1738837.3333333333
97.50592954815858,1485909.3333333333
97.50592954815858,1560320.0
97.50592954815858,1179562.6666666667
97.50592954815858,277674.6666666667
97.50592954815858,874154.6666666666
105.50891686568559,264277.3333333333
105.50891686568559,771072.0
105.50891686568559,1003946.6666666666
105.50891686568559,1041152.0
121.54111686607814,1848576.0
121.54111686607814,2508032.0
125.50143445339887,1380949.3333333333
125.50143445339887,966741.3333333334
125.50143445339887,405589.3333333333
125.50143445339887,478122.6666666667
125.50143445339887,268117.3333333333
125.50143445339887,106837.33333333333
125.50143445339887,106837.33333333333
125.50143445339887,99242.66666666667
133.50536763487025,610730.6666666666
133.50536763487025,407466.6666666667
133.50536763487025,1097813.3333333333
133.50536763487025,1575594.6666666667
137.50739479867698,877056.0
137.50739479867698,2011733.3333333333
145.52819931032187,1679616.0
145.52819931032187,1718784.0
145.52819931032187,1843797.3333333333
153.5304569225296,2943232.0
157.5254914706734,1125120.0
157.5254914706734,1770581.3333333333
157.5254914706734,1770581.3333333333
157.5254914706734,528640.0
157.5254914706734,2115754.6666666665
165.51972012143455,1010602.6666666666
165.51972012143455,2564352.0
165.51972012143455,1727402.6666666667
173.5189084349246,896085.3333333334
173.5189084349246,1117866.6666666667
173.5189084349246,1455360.0
173.5189084349246,2663680.0
177.50521857200545,1857194.6666666667
177.50521857200545,1595648.0
177.50521857200545,2077610.6666666667
177.50521857200545,2101504.0
185.54047294437626,1542229.3333333333
185.54047294437626,1752149.3333333333
185.54047294437626,1794133.3333333333
185.54047294437626,2177792.0
189.52573717227844,1615701.3333333333
189.52573717227844,2154922.6666666665
189.52573717227844,2769493.3333333335
189.52573717227844,2305706.6666666665
193.5226039829729,1878186.6666666667
193.5226039829729,1732096.0
193.5226039829729,1922048.0
197.5293052883698,2113877.3333333335
197.5293052883698,1921109.3333333333
197.5293052883698,1965994.6666666667
201.51763415311018,2788608.0
201.51763415311018,2861141.3333333335
205.5111401887771,2553856.0
205.5111401887771,2077610.6666666667
205.5111401887771,1966250.6666666667
205.5111401887771,1193898.6666666667
205.5111401887771,2198784.0
