time,playID,playQuality,buffer_size
0.5,0,1,0
4.5,1,0,8
8.5,2,0,8
12.5,3,2,20
16.5,4,1,20
20.5,5,4,28
24.5,6,3,24
28.5,7,3,28
32.5,8,0,24
36.5,9,3,24
40.5,10,3,20
44.5,11,3,24
48.5,12,3,28
52.5,13,3,28
56.5,14,3,28
60.5,15,6,24
64.5,16,1,28
68.5,17,4,28
72.5,18,3,24
76.5,19,3,24
80.5,20,3,28
84.5,21,6,28
88.5,22,6,28
92.5,23,6,28
96.5,24,3,24
100.5,25,3,28
104.5,26,3,24
108.5,27,3,24
112.5,28,1,24
116.5,29,1,24
120.5,30,1,28
124.5,31,2,24
128.5,32,1,28
132.5,33,3,24
136.5,34,0,28
140.5,35,2,24
144.5,36,1,24
148.5,37,1,24
152.5,38,3,28
156.5,39,1,28
160.5,40,3,24
164.5,41,1,28
168.5,42,3,28
172.5,43,1,28
176.5,44,3,28
180.5,45,3,28
184.5,46,3,24
188.5,47,4,24
192.5,48,0,24
196.5,49,3,24
200.5,50,3,24
204.5,51,3,28
208.5,52,3,24
212.5,53,3,24
216.5,54,1,20
220.5,55,6,16
224.5,56,3,12
228.5,57,0,8
232.5,58,3,4
236.5,59,3,0
