time,buffer
0.05,4
1.1264180774469743,4
1.1265180774469743,8
2.2125236294896027,8
2.212623629489603,0
2.212623629489603,12
2.2879627547115664,12
2.2880627547115666,16
3.4873989372357004,16
3.4874989372357006,20
4.545827148043566,20
4.545927148043566,24
6.2126236294896025,24
6.212723629489602,8
6.923657371250709,8
6.923757371250709,24
8.091183001816965,24
8.091283001816965,28
10.212723629489602,28
10.212823629489602,12
10.450996700594356,12
10.451096700594356,28
12.486839579229436,28
12.486939579229436,32
12.502130670630986,32
12.502230670630986,36
14.034119533303675,36
14.084119533303676,36
14.134119533303677,36
14.184119533303678,36
14.212823629489602,36
14.212923629489602,24
14.234119533303678,24
14.234219533303678,36
15.291583204574783,36
15.341583204574784,36
15.391583204574784,36
15.441583204574785,36
15.491583204574786,36
15.541583204574787,36
15.591583204574787,36
15.641583204574788,36
15.691583204574789,36
15.74158320457479,36
15.79158320457479,36
15.84158320457479,36
15.891583204574792,36
15.941583204574792,36
15.991583204574793,36
16.041583204574792,36
16.091583204574793,36
16.141583204574793,36
16.191583204574794,36
16.241583204574795,36
16.291583204574795,36
16.341583204574796,36
16.391583204574797,36
16.441583204574798,36
16.4915832045748,36
16.492966363615416,36
16.5415832045748,36
16.542966363615417,36
16.5915832045748,36
16.592966363615417,36
16.6415832045748,36
16.642966363615418,36
16.6915832045748,36
16.69296636361542,36
16.741583204574802,36
16.74296636361542,36
16.791583204574803,36
16.79296636361542,36
16.841583204574803,36
16.84296636361542,36
16.891583204574804,36
16.89296636361542,36
16.941583204574805,36
16.942966363615422,36
16.991583204574805,36
16.992966363615423,36
17.041583204574806,36
17.042966363615424,36
17.091583204574807,36
17.092966363615425,36
17.141583204574808,36
17.142966363615425,36
17.19158320457481,36
17.192966363615426,36
17.24158320457481,36
17.242966363615427,36
17.29158320457481,36
17.292966363615427,36
17.34158320457481,36
17.342966363615428,36
17.39158320457481,36
17.39296636361543,36
17.441583204574812,36
17.44296636361543,36
17.491583204574813,36
17.49296636361543,36
17.541583204574813,36
17.54296636361543,36
17.591583204574814,36
17.59296636361543,36
17.641583204574815,36
17.642966363615432,36
17.691583204574815,36
17.692966363615433,36
17.741583204574816,36
17.742966363615434,36
17.791583204574817,36
17.792966363615434,36
17.841583204574818,36
17.842966363615435,36
17.891583204574818,36
17.892966363615436,36
17.94158320457482,36
17.942966363615437,36
17.99158320457482,36
17.992966363615437,36
18.04158320457482,36
18.042966363615438,36
18.09158320457482,36
18.09296636361544,36
18.14158320457482,36
18.14296636361544,36
18.191583204574822,36
18.19296636361544,36
18.2129236294896,36
18.2130236294896,28
18.241583204574823,28
18.241683204574823,36
18.24296636361544,36
18.29296636361544,36
18.342966363615442,36
18.392966363615443,36
18.442966363615444,36
18.492966363615444,36
18.542966363615445,36
18.592966363615446,36
18.642966363615447,36
18.692966363615447,36
18.742966363615448,36
18.79296636361545,36
18.84296636361545,36
18.89296636361545,36
18.94296636361545,36
18.99296636361545,36
19.042966363615452,36
19.092966363615453,36
19.142966363615454,36
19.192966363615454,36
19.242966363615455,36
19.292966363615456,36
19.342966363615457,36
19.392966363615457,36
19.442966363615458,36
19.49296636361546,36
19.54296636361546,36
19.59296636361546,36
19.64296636361546,36
19.69296636361546,36
19.742966363615462,36
19.792966363615463,36
19.842966363615464,36
19.892966363615464,36
19.942966363615465,36
19.992966363615466,36
20.042966363615466,36
20.092966363615467,36
20.142966363615468,36
20.19296636361547,36
20.24296636361547,36
20.29296636361547,36
20.34296636361547,36
20.39296636361547,36
20.442966363615472,36
20.492966363615473,36
20.542966363615474,36
20.562912654703165,36
20.592966363615474,36
20.612912654703166,36
20.642966363615475,36
20.662912654703167,36
20.692966363615476,36
20.712912654703167,36
20.742966363615476,36
20.762912654703168,36
20.792966363615477,36
20.81291265470317,36
20.842966363615478,36
20.86291265470317,36
20.89296636361548,36
20.91291265470317,36
20.94296636361548,36
20.96291265470317,36
20.99296636361548,36
21.01291265470317,36
21.04296636361548,36
21.062912654703172,36
21.09296636361548,36
21.112912654703173,36
21.142966363615482,36
21.162912654703174,36
21.192966363615483,36
21.212912654703175,36
21.242966363615484,36
21.262912654703175,36
21.292966363615484,36
21.312912654703176,36
21.342966363615485,36
21.362912654703177,36
21.392966363615486,36
21.412912654703177,36
21.442966363615486,36
21.462912654703178,36
21.492966363615487,36
21.51291265470318,36
21.542966363615488,36
21.56291265470318,36
21.59296636361549,36
