time,playID,playQuality,buffer_size
1.5,0,1,0
5.5,1,0,4
9.5,2,0,12
13.5,3,0,20
17.5,4,1,20
21.5,5,1,28
25.5,6,0,28
29.5,7,0,28
33.5,8,1,28
37.5,9,1,24
41.5,10,0,24
45.5,11,1,24
49.5,12,1,24
53.5,13,1,28
57.5,14,6,24
61.5,15,6,24
65.5,16,4,24
69.5,17,0,28
73.5,18,3,28
77.5,19,3,28
81.5,20,3,28
85.5,21,6,28
89.5,22,1,28
93.5,23,6,24
97.5,24,6,28
101.5,25,3,28
105.5,26,3,28
109.5,27,6,28
113.5,28,1,28
117.5,29,2,28
121.5,30,3,28
125.5,31,3,24
129.5,32,3,28
133.5,33,3,28
137.5,34,3,24
141.5,35,2,24
145.5,36,3,28
149.5,37,3,24
153.5,38,3,28
157.5,39,3,28
161.5,40,3,28
165.5,41,3,28
169.5,42,3,24
173.5,43,3,24
177.5,44,2,28
181.5,45,1,24
185.5,46,1,28
189.5,47,3,28
193.5,48,3,24
197.5,49,4,24
201.5,50,3,24
205.5,51,1,28
209.5,52,2,28
213.5,53,1,24
217.5,54,3,20
221.5,55,6,16
225.5,56,3,12
229.5,57,1,8
233.5,58,3,4
237.5,59,3,0
