time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,409979.0,0.7,4.3,0,-4.0
1.0,1,1.0,972385.0,0.7,4.3,0,-4.0
2.1,2,1.0,979902.0,0.7,4.3,0,-4.0
2.6,3,2.0,426885.0,0.7,4.3,0,-4.0
3.3,4,1.0,773062.0,0.7,4.3,0,-4.0
4.5,5,1.0,1246653.0,1.0,4.3,0,-3.0
5.2,6,2.0,569522.0,1.0,4.3,0,-3.0
7.0,7,1.0,1815109.0,1.0,4.3,0,-3.0
7.6,8,1.0,1722523.0,1.3,4.3,0,-3.0
9.9,9,2.0,600938.0,1.3,4.3,0,-3.0
10.1,10,1.0,1525001.0,1.6,4.3,0,-3.0
13.0,11,1.0,911060.0,1.9,4.3,0,-2.0
17.6,12,2.0,2061065.0,3.4,5.5,0,-2.0
21.0,13,1.0,1261698.0,4.1,6.3,0,-2.0
25.0,14,1.0,1049443.0,4.4,6.7,0,-2.0
29.0,15,1.0,2013269.0,5.6,7.6,0,-2.0
33.0,16,1.0,1690204.0,6.8,7.6,0,-1.0
37.0,17,1.0,872840.0,7.1,8.5,0,-1.0
41.0,18,2.0,1741748.0,8.6,9.7,0,-1.0
45.0,19,1.0,415834.0,9.8,10.0,0,-0.0
49.0,20,2.0,1781520.0,10.5,10.5,0,0.0
53.0,21,2.0,1835578.0,12.0,11.3,0,1.0
57.0,22,2.0,1392154.0,13.5,11.3,0,2.0
61.0,23,2.0,1073564.0,14.7,11.6,0,3.0
65.0,24,1.0,2492259.0,16.2,11.9,0,4.0
69.0,25,1.0,1524505.0,17.7,11.9,0,6.0
73.0,26,1.0,1252052.0,19.2,11.9,0,7.0
77.0,27,1.0,1414287.0,19.5,13.1,0,6.0
81.0,28,2.0,909370.0,24.5,17.8,0,7.0
85.0,29,1.0,893581.0,26.0,21.3,0,5.0
89.0,30,2.0,1000563.0,31.0,24.8,0,6.0
93.0,31,2.0,1544597.0,32.5,28.3,0,4.0
97.0,32,2.0,1239773.0,33.7,28.6,0,5.0
101.0,33,2.0,436497.0,35.2,28.9,0,6.0
105.0,34,1.0,748577.0,36.7,28.9,0,8.0
109.0,35,2.0,724346.0,37.9,29.2,0,9.0
113.0,36,2.0,759617.0,38.6,29.7,0,9.0
117.0,37,1.0,803863.0,39.3,29.7,0,10.0
121.0,38,1.0,3344811.0,40.0,29.7,0,10.0
125.0,39,1.0,3405094.0,40.7,29.7,0,11.0
129.0,40,1.0,2415783.0,41.4,29.7,0,12.0
133.0,41,2.0,769095.0,42.1,29.7,0,12.0
137.0,42,1.0,1965439.0,42.8,29.7,0,13.0
141.0,43,1.0,1674462.0,43.1,30.1,0,13.0
145.3,44,1.0,3963613.0,43.4,30.1,0,13.0
149.0,45,1.0,3473209.0,44.1,30.5,0,14.0
153.0,46,2.0,1350609.0,45.6,31.3,0,14.0
157.0,47,1.0,3087950.0,47.1,31.3,0,16.0
161.0,48,2.0,996796.0,52.1,34.8,0,17.0
165.0,49,1.0,1840938.0,52.8,39.1,0,14.0
169.0,50,1.0,2149008.0,57.8,43.4,0,14.0
173.0,51,2.0,1032309.0,59.3,46.9,0,12.0
177.0,52,1.0,3068088.0,60.8,46.9,0,14.0
181.0,53,1.0,2556885.0,62.3,46.9,0,15.0
185.0,54,1.0,1526099.0,63.8,46.9,0,17.0
189.0,55,1.0,1602559.0,66.8,48.4,0,18.0
193.0,56,2.0,1323456.0,68.3,49.9,0,18.0
197.0,57,1.0,2527043.0,73.3,53.4,0,20.0
201.0,58,1.0,1799879.0,76.3,55.4,0,21.0
205.0,59,1.0,598291.0,90.7,66.1,0,25.0
