time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,1369742.0,0.7,4.3,0,-4.0
0.3,1,1.0,3097328.0,0.7,4.3,0,-4.0
0.7,2,1.0,3367104.0,0.7,4.3,0,-4.0
0.8,3,2.0,1523144.0,0.7,4.3,0,-4.0
1.5,4,1.0,3422501.0,0.7,4.3,0,-4.0
2.6,5,1.0,3404728.0,1.0,4.3,0,-3.0
4.7,6,2.0,1103990.0,1.0,4.3,0,-3.0
5.0,7,1.0,3433494.0,1.0,4.3,0,-3.0
6.4,8,1.0,3213715.0,1.7,4.7,0,-3.0
9.7,9,1.0,3161219.0,3.2,5.5,0,-2.0
13.4,10,1.0,1821634.0,3.2,5.5,0,-2.0
15.2,11,2.0,995653.0,4.7,5.5,0,-1.0
19.7,12,1.0,1946136.0,9.7,9.0,0,1.0
21.1,13,1.0,2077227.0,12.7,11.0,0,2.0
24.4,14,1.0,2436560.0,13.9,12.8,0,1.0
28.4,15,2.0,1059011.0,16.9,14.6,0,2.0
32.4,16,2.0,1029904.0,19.9,14.6,0,5.0
36.4,17,2.0,1258871.0,22.9,14.6,0,8.0
40.4,18,2.0,1800143.0,24.4,16.1,0,8.0
44.4,19,2.0,1714989.0,25.1,16.9,0,8.0
48.4,20,2.0,1118990.0,26.6,17.7,0,9.0
52.4,21,1.0,1867578.0,31.6,21.2,0,10.0
56.4,22,2.0,1162544.0,33.1,24.7,0,8.0
60.4,23,1.0,581715.0,33.8,25.5,0,8.0
64.4,24,2.0,1207856.0,35.0,26.0,0,9.0
68.3,25,1.0,1989868.0,36.2,26.0,0,10.0
72.4,26,2.0,734826.0,36.9,26.5,0,10.0
76.4,27,1.0,1555419.0,38.4,27.3,0,11.0
80.4,28,1.0,1109878.0,43.4,30.8,0,13.0
84.4,29,2.0,687389.0,47.4,31.8,0,16.0
88.4,30,1.0,522710.0,48.9,34.3,0,15.0
92.4,31,2.0,706913.0,50.4,34.3,0,16.0
96.4,32,1.0,2263923.0,51.9,34.3,0,18.0
100.4,33,1.0,2413250.0,52.6,35.1,0,18.0
104.4,34,1.0,2296761.0,54.1,35.9,0,18.0
108.3,35,1.0,2160436.0,55.6,35.9,0,20.0
112.4,36,2.0,499788.0,56.8,36.2,0,21.0
116.4,37,1.0,1627079.0,57.5,36.7,0,21.0
120.3,38,1.0,1530944.0,58.2,36.7,0,22.0
124.4,39,2.0,783486.0,58.5,37.1,0,21.0
128.4,40,1.0,2021648.0,59.2,37.5,0,22.0
132.3,41,2.0,1279790.0,60.7,38.3,0,22.0
136.4,42,1.0,2028405.0,62.2,38.3,0,24.0
140.4,43,1.0,1481510.0,63.7,38.3,0,25.0
144.4,44,2.0,1948609.0,64.0,39.5,0,24.0
148.4,45,1.0,2343877.0,65.5,40.7,0,25.0
152.4,46,1.0,1842369.0,70.5,44.2,0,26.0
156.4,47,1.0,2352952.0,70.8,48.9,0,22.0
160.4,48,2.0,1432320.0,72.3,50.1,0,22.0
164.4,49,2.0,1083231.0,73.5,50.4,0,23.0
168.3,50,2.0,959136.0,78.5,54.2,0,24.0
172.4,51,1.0,1492936.0,80.0,57.7,0,22.0
176.3,52,1.0,1480031.0,81.2,58.0,0,23.0
180.4,53,1.0,1672523.0,82.7,58.3,0,24.0
184.3,54,1.0,2345089.0,85.7,59.8,0,26.0
188.4,55,1.0,2236653.0,87.2,61.3,0,26.0
192.4,56,2.0,519920.0,88.7,61.3,0,27.0
196.4,57,1.0,1605434.0,90.2,61.3,0,29.0
200.4,58,1.0,1704974.0,91.4,61.6,0,30.0
204.3,59,1.0,1587039.0,104.1,66.5,0,38.0
