time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,0,2.0,763176.0,0.7,4.3,0,-4.0
1.1,1,1.0,1059233.0,0.7,4.3,0,-4.0
1.4,2,2.0,748524.0,0.7,4.3,0,-4.0
2.1,3,1.0,960473.0,0.7,4.3,0,-4.0
3.0,4,2.0,793930.0,0.7,4.3,0,-4.0
4.9,5,1.0,781400.0,1.0,4.3,0,-3.0
6.9,6,1.0,1848070.0,1.0,4.3,0,-3.0
7.2,7,2.0,715526.0,1.0,4.3,0,-3.0
8.3,8,1.0,1666492.0,1.3,4.3,0,-3.0
9.8,9,1.0,1554936.0,1.3,4.3,0,-3.0
11.0,10,2.0,509543.0,2.0,4.7,0,-3.0
13.6,11,1.0,1275390.0,3.2,5.2,0,-2.0
17.1,12,1.0,744065.0,3.9,5.7,0,-2.0
22.5,13,2.0,706995.0,4.6,5.7,0,-1.0
25.1,14,1.0,999120.0,5.3,5.7,0,-0.0
29.1,15,1.0,1232671.0,6.0,5.7,0,0.0
33.1,16,1.0,2000278.0,7.5,6.5,0,1.0
37.1,17,1.0,1087486.0,9.0,6.5,0,2.0
41.1,18,1.0,635758.0,9.3,7.7,0,2.0
45.1,19,2.0,1529612.0,10.5,8.6,0,2.0
49.1,20,1.0,501846.0,11.2,9.1,0,2.0
53.1,21,2.0,951704.0,11.9,9.1,0,3.0
57.1,22,1.0,665257.0,12.6,9.1,0,4.0
61.1,23,2.0,1593109.0,13.3,9.1,0,4.0
65.1,24,2.0,992447.0,14.8,9.9,0,5.0
69.1,25,2.0,688844.0,16.3,9.9,0,6.0
73.1,26,1.0,1610631.0,17.0,10.7,0,6.0
77.1,27,2.0,672748.0,17.7,10.7,0,7.0
81.1,28,1.0,1146373.0,18.4,10.7,0,8.0
85.1,29,1.0,985856.0,19.9,11.5,0,8.0
89.1,30,2.0,548254.0,20.6,12.3,0,8.0
93.1,31,1.0,557920.0,22.1,13.1,0,9.0
97.1,32,1.0,731550.0,23.6,13.1,0,11.0
101.1,33,1.0,602856.0,25.1,13.1,0,12.0
105.1,34,2.0,1360086.0,26.6,13.1,0,14.0
109.1,35,2.0,935629.0,26.9,14.3,0,13.0
113.1,36,2.0,491522.0,28.1,15.2,0,13.0
117.1,37,1.0,833351.0,28.8,15.7,0,13.0
121.1,38,2.0,277085.0,29.1,16.1,0,13.0
125.1,39,1.0,2967547.0,29.8,16.5,0,13.0
129.1,40,1.0,2970957.0,30.5,16.5,0,14.0
133.1,41,2.0,676689.0,30.8,16.9,0,14.0
137.1,42,1.0,1999371.0,31.5,17.3,0,14.0
141.1,43,2.0,1046531.0,32.2,17.3,0,15.0
145.1,44,1.0,2012943.0,32.9,17.3,0,16.0
149.1,45,1.0,3476144.0,33.2,17.7,0,16.0
153.1,46,1.0,3418500.0,33.5,17.7,0,16.0
157.1,47,1.0,3100213.0,35.0,18.9,0,16.0
161.1,48,2.0,442104.0,36.5,18.9,0,18.0
165.1,49,1.0,1679274.0,36.8,20.1,0,17.0
169.1,50,1.0,2095348.0,41.8,24.8,0,17.0
173.4,51,1.0,2372450.0,42.5,29.1,0,13.0
177.1,52,1.0,3129314.0,44.0,29.9,0,14.0
181.1,53,1.0,3115044.0,45.5,29.9,0,16.0
185.1,54,2.0,818418.0,50.5,33.4,0,17.0
189.1,55,1.0,1368601.0,53.5,35.4,0,18.0
193.1,56,1.0,1713039.0,54.2,37.7,0,16.0
197.1,57,1.0,2648074.0,59.2,42.0,0,17.0
201.1,58,1.0,2112707.0,60.7,45.5,0,15.0
205.1,59,1.0,761637.0,76.9,53.6,0,23.0
