time,playID,playQuality,buffer_size
0.4,0,1,0
4.4,1,0,12
8.4,2,0,12
12.4,3,2,12
16.5,-1.0,-1.0,0
16.55,-1.0,-1.0,0
16.6,-1.0,-1.0,0
16.65,-1.0,-1.0,0
16.7,-1.0,-1.0,0
16.75,-1.0,-1.0,0
16.8,-1.0,-1.0,0
16.85,-1.0,-1.0,0
16.9,-1.0,-1.0,0
16.95,-1.0,-1.0,0
17.0,-1.0,-1.0,0
17.05,-1.0,-1.0,0
17.1,-1.0,-1.0,0
17.15,-1.0,-1.0,0
17.2,-1.0,-1.0,0
17.25,-1.0,-1.0,0
17.3,-1.0,-1.0,0
17.35,-1.0,-1.0,0
17.4,-1.0,-1.0,0
17.45,-1.0,-1.0,0
17.5,-1.0,-1.0,0
17.55,-1.0,-1.0,0
17.6,-1.0,-1.0,0
17.65,-1.0,-1.0,0
17.7,-1.0,-1.0,0
17.75,-1.0,-1.0,0
17.8,-1.0,-1.0,0
17.85,-1.0,-1.0,0
17.9,-1.0,-1.0,0
17.95,-1.0,-1.0,0
18.0,-1.0,-1.0,0
18.05,-1.0,-1.0,0
18.1,-1.0,-1.0,0
18.15,-1.0,-1.0,0
18.2,-1.0,-1.0,0
18.25,-1.0,-1.0,0
18.3,-1.0,-1.0,0
18.35,-1.0,-1.0,0
18.4,-1.0,-1.0,0
18.45,-1.0,-1.0,0
18.5,-1.0,-1.0,0
18.55,-1.0,-1.0,0
18.6,-1.0,-1.0,0
18.65,-1.0,-1.0,0
18.7,-1.0,-1.0,0
18.75,-1.0,-1.0,0
18.8,-1.0,-1.0,0
18.85,-1.0,-1.0,0
18.9,-1.0,-1.0,0
18.95,-1.0,-1.0,0
19.0,-1.0,-1.0,0
19.05,-1.0,-1.0,0
19.1,-1.0,-1.0,0
19.15,-1.0,-1.0,0
19.2,-1.0,-1.0,0
19.25,-1.0,-1.0,0
19.3,-1.0,-1.0,0
19.35,-1.0,-1.0,0
19.4,-1.0,-1.0,0
19.45,-1.0,-1.0,0
19.5,-1.0,-1.0,0
19.55,-1.0,-1.0,0
19.6,-1.0,-1.0,0
19.65,-1.0,-1.0,0
19.7,-1.0,-1.0,0
19.75,-1.0,-1.0,0
19.8,-1.0,-1.0,0
19.85,-1.0,-1.0,0
19.9,-1.0,-1.0,0
19.95,-1.0,-1.0,0
20.0,-1.0,-1.0,0
20.05,-1.0,-1.0,0
20.1,-1.0,-1.0,0
20.15,-1.0,-1.0,0
20.2,-1.0,-1.0,0
20.25,-1.0,-1.0,0
20.3,-1.0,-1.0,0
20.35,-1.0,-1.0,0
20.4,-1.0,-1.0,0
20.45,-1.0,-1.0,0
20.5,-1.0,-1.0,0
20.55,-1.0,-1.0,0
20.6,-1.0,-1.0,0
20.65,-1.0,-1.0,0
20.7,-1.0,-1.0,0
20.75,-1.0,-1.0,0
20.8,-1.0,-1.0,0
20.85,-1.0,-1.0,0
20.9,-1.0,-1.0,0
20.95,-1.0,-1.0,0
21.0,-1.0,-1.0,0
21.05,-1.0,-1.0,0
21.1,-1.0,-1.0,0
21.15,-1.0,-1.0,0
21.2,-1.0,-1.0,0
21.25,-1.0,-1.0,0
21.3,-1.0,-1.0,0
21.35,-1.0,-1.0,0
21.4,-1.0,-1.0,0
21.45,-1.0,-1.0,0
21.4,4,6,24
25.4,5,1,24
29.4,6,3,24
33.4,7,3,24
37.4,8,3,28
41.4,9,3,28
45.4,10,3,28
49.4,11,3,24
53.4,12,3,28
57.4,13,0,28
61.4,14,4,28
65.4,15,3,28
69.4,16,1,28
73.4,17,2,24
77.4,18,3,24
81.5,19,1,28
85.5,20,1,28
89.5,21,3,24
93.5,22,3,28
97.5,23,6,28
101.5,24,5,28
105.5,25,1,28
109.5,26,3,24
113.5,27,3,28
117.5,28,2,28
121.5,29,0,24
125.5,30,1,24
129.5,31,3,28
133.5,32,3,28
137.5,33,3,28
141.5,34,2,28
145.5,35,1,28
149.5,36,2,24
153.5,37,1,24
157.5,38,1,28
161.5,39,1,28
165.5,40,0,24
169.5,41,1,28
173.5,42,2,24
177.5,43,3,28
181.5,44,1,28
185.5,45,3,24
189.5,46,3,28
193.5,47,6,24
197.5,48,0,24
201.5,49,5,24
205.5,50,3,24
209.5,51,3,28
213.5,52,3,24
217.5,53,2,24
221.5,54,6,20
225.5,55,3,16
229.5,56,4,12
233.5,57,3,8
237.5,58,2,4
241.5,59,6,0
