,time,down_id,quality,buffer,path:
0,0.0,1,0,0,2.0
1,1.4,7,5,4,2.0
2,5.2,1,0,4,1.0
3,10.3,2,0,4,1.0
4,16.5,2,0,8,1.0
5,22.3,3,0,4,1.0
6,26.2,3,0,8,2.0
7,26.2,3,0,12,1.0
8,27.7,6,4,8,1.0
9,27.9,5,3,8,2.0
10,32.9,4,0,12,2.0
11,34.2,4,0,16,2.0
12,35.2,5,0,12,2.0
13,35.9,8,3,12,2.0
14,45.3,10,4,12,2.0
15,46.3,6,0,16,1.0
16,47.3,7,0,12,1.0
17,48.3,14,1,12,1.0
18,49.4,7,0,16,1.0
19,50.2,7,0,16,1.0
20,51.3,14,5,12,1.0
21,54.9,9,0,8,1.0
22,57.6,9,0,12,1.0
23,58.9,10,0,8,1.0
24,62.4,13,0,12,1.0
25,63.7,11,0,12,1.0
26,65.3,11,1,16,1.0
27,66.7,12,0,12,2.0
28,68.8,12,0,12,1.0
29,69.2,12,5,16,2.0
30,70.7,13,0,12,1.0
31,72.1,13,0,12,1.0
32,73.8,13,0,12,1.0
33,75.1,14,0,8,1.0
34,75.9,14,0,8,1.0
35,77.1,14,0,8,1.0
36,77.8,14,0,8,1.0
37,78.7,15,5,4,1.0
38,86.8,20,6,8,1.0
39,104.7,16,0,4,2.0
40,104.8,16,0,8,1.0
41,105.2,23,1,12,2.0
42,106.0,17,0,12,2.0
43,106.2,17,0,12,1.0
44,106.6,17,0,16,2.0
45,107.1,22,5,16,2.0
46,108.0,20,4,16,1.0
47,109.9,18,0,16,2.0
48,110.3,18,0,20,2.0
49,110.7,21,4,20,2.0
50,112.0,18,0,24,2.0
51,112.3,18,0,24,2.0
52,112.7,18,0,24,2.0
53,113.0,21,3,24,2.0
54,114.0,19,0,20,2.0
55,114.7,19,0,24,2.0
56,115.3,19,0,24,2.0
57,115.8,19,0,24,2.0
58,116.4,24,3,24,2.0
59,118.2,20,0,24,2.0
60,119.0,20,0,24,2.0
61,121.1,20,0,24,2.0
62,123.0,21,0,20,2.0
63,123.8,21,0,20,2.0
64,124.2,21,4,20,1.0
65,124.8,24,1,20,2.0
66,128.8,28,1,16,2.0
67,138.0,25,2,8,2.0
68,139.4,25,0,12,2.0
69,139.8,25,0,12,2.0
70,140.3,25,0,12,2.0
71,140.7,27,3,12,2.0
72,141.7,26,0,8,1.0
73,141.9,26,0,12,2.0
74,142.4,26,0,16,2.0
75,142.9,26,0,16,2.0
76,143.4,26,0,16,2.0
77,143.9,26,0,16,2.0
78,144.2,26,0,16,1.0
79,144.4,32,2,16,2.0
80,145.8,27,0,16,2.0
81,146.2,27,0,16,2.0
82,146.5,27,0,16,1.0
83,146.6,27,0,16,2.0
84,147.0,28,1,16,2.0
85,147.8,27,0,16,2.0
86,148.2,27,0,16,2.0
87,148.5,27,0,16,2.0
88,148.6,32,0,16,1.0
89,148.9,31,3,16,2.0
90,150.1,29,4,16,2.0
91,150.6,28,0,16,1.0
92,152.1,28,0,16,1.0
93,153.2,29,0,16,2.0
94,153.3,29,0,16,1.0
95,153.6,29,0,16,2.0
96,153.9,29,0,16,1.0
97,154.1,29,0,16,2.0
98,154.4,31,2,16,1.0
99,154.5,34,3,16,2.0
100,155.8,29,0,16,1.0
101,156.2,36,6,20,2.0
102,156.3,36,1,20,1.0
103,157.2,29,0,24,1.0
104,157.6,30,0,20,1.0
105,158.0,30,0,24,1.0
106,158.3,30,0,24,1.0
107,158.7,33,1,24,1.0
108,159.5,30,0,28,1.0
109,159.9,30,0,28,1.0
110,160.2,30,0,28,1.0
111,160.5,36,6,28,1.0
112,160.5,30,0,28,2.0
113,161.0,30,0,28,2.0
114,161.5,31,0,24,2.0
115,161.9,31,0,24,2.0
116,162.3,31,6,24,2.0
117,162.6,37,0,24,1.0
118,162.9,33,6,28,1.0
119,165.9,37,2,24,2.0
120,166.9,32,0,24,1.0
121,167.4,32,0,24,1.0
122,167.6,32,0,24,2.0
123,168.0,32,0,24,1.0
124,168.2,32,2,24,2.0
125,168.5,32,0,24,1.0
126,169.1,32,0,24,1.0
127,170.0,35,4,20,2.0
128,170.7,33,0,20,1.0
129,171.8,33,0,20,1.0
130,173.4,34,0,16,1.0
131,174.0,34,0,20,2.0
132,174.3,34,0,20,1.0
133,174.4,34,0,20,2.0
134,174.9,34,0,20,2.0
135,175.3,38,1,20,1.0
136,175.3,34,0,20,2.0
137,175.8,34,5,20,2.0
138,179.6,35,0,16,2.0
139,180.0,35,0,16,2.0
140,180.6,41,1,16,2.0
141,181.5,43,6,16,2.0
142,183.6,36,0,20,2.0
143,184.0,36,0,20,2.0
144,184.5,36,0,20,2.0
145,184.7,36,0,24,1.0
146,185.0,39,2,24,2.0
147,185.9,37,0,20,1.0
148,186.0,37,0,24,2.0
149,186.4,37,0,24,2.0
150,186.7,44,2,24,2.0
151,187.9,37,0,24,1.0
152,188.0,40,5,28,2.0
153,188.3,44,0,28,1.0
154,188.8,37,0,28,1.0
155,189.1,37,0,28,1.0
156,189.4,38,0,24,1.0
157,189.8,38,0,24,1.0
158,190.1,38,0,24,1.0
159,190.5,38,0,24,1.0
160,190.8,38,0,24,1.0
161,191.1,38,0,24,1.0
162,191.5,38,0,24,1.0
163,191.8,45,5,24,1.0
164,192.2,45,0,28,2.0
165,192.9,38,0,32,2.0
166,193.5,39,0,28,2.0
167,194.0,39,0,28,2.0
168,194.4,39,0,28,2.0
169,194.9,43,5,28,2.0
170,195.4,43,6,28,1.0
171,196.9,43,3,28,1.0
172,197.6,40,0,24,1.0
173,197.7,40,0,24,2.0
174,197.9,41,4,24,1.0
175,198.2,40,0,24,2.0
176,198.7,40,0,24,2.0
177,199.1,40,0,24,2.0
178,199.5,43,6,24,1.0
179,199.6,40,0,24,2.0
180,200.1,40,0,24,2.0
181,200.6,40,0,24,2.0
182,201.0,40,0,24,2.0
183,201.1,43,6,24,1.0
184,201.5,41,0,20,2.0
185,201.9,41,0,20,2.0
186,202.4,41,0,20,2.0
187,202.6,41,0,20,1.0
188,202.9,41,0,20,1.0
189,202.9,41,0,20,2.0
190,203.2,41,0,20,1.0
191,203.4,41,0,20,1.0
192,203.5,41,0,20,2.0
193,203.7,41,0,20,1.0
194,203.9,41,0,20,1.0
195,204.2,41,0,20,1.0
196,204.2,41,0,20,2.0
197,204.4,41,0,20,1.0
198,204.7,41,0,20,1.0
199,204.9,43,6,20,2.0
200,204.9,41,0,20,1.0
201,205.2,42,0,16,1.0
202,205.5,42,0,20,1.0
203,205.8,46,6,20,1.0
204,208.4,47,0,20,2.0
205,208.8,42,0,24,2.0
206,209.2,42,0,24,2.0
207,209.5,43,0,20,2.0
208,209.7,43,0,20,2.0
209,210.0,43,4,20,2.0
210,210.5,43,0,24,1.0
211,210.8,43,0,24,1.0
212,211.1,47,3,24,1.0
213,211.4,43,0,24,2.0
214,211.8,43,0,24,1.0
215,211.9,43,0,24,2.0
216,212.1,43,0,24,1.0
217,212.3,43,0,24,2.0
218,212.3,43,0,24,1.0
219,212.6,43,0,24,1.0
220,212.7,43,0,24,2.0
221,212.8,50,6,24,1.0
222,213.1,43,0,24,2.0
223,213.5,46,3,20,2.0
224,215.1,44,0,24,1.0
225,215.5,44,0,24,1.0
226,215.6,44,0,24,2.0
227,216.0,47,2,24,1.0
228,216.2,44,0,24,2.0
229,216.8,44,0,24,2.0
230,217.0,47,2,24,1.0
231,217.4,45,0,20,2.0
232,218.0,45,0,20,2.0
233,218.0,45,0,20,1.0
234,218.4,45,0,20,1.0
235,218.5,45,0,20,2.0
236,218.8,45,0,20,1.0
237,219.0,45,0,20,2.0
238,219.2,45,0,20,1.0
239,219.5,45,0,20,2.0
240,219.6,45,0,20,1.0
241,219.9,45,0,20,2.0
242,220.0,45,0,20,1.0
243,220.4,45,1,20,1.0
244,220.4,45,5,20,2.0
245,221.2,52,3,20,1.0
246,222.8,46,0,20,1.0
247,223.2,46,0,20,1.0
248,223.5,53,5,20,1.0
249,225.3,52,3,16,2.0
250,226.3,47,0,20,1.0
251,226.5,48,1,20,1.0
252,227.0,52,2,20,2.0
253,227.1,47,0,24,1.0
254,227.3,47,0,24,1.0
255,227.6,47,6,24,1.0
256,228.2,54,2,24,2.0
257,229.2,48,0,24,2.0
258,229.4,48,0,24,1.0
259,229.6,48,0,24,2.0
260,229.7,48,0,24,1.0
261,229.9,48,0,24,2.0
262,230.1,48,0,24,1.0
263,230.2,48,0,24,2.0
264,230.5,48,0,24,2.0
265,230.5,48,0,24,1.0
266,230.7,48,0,24,2.0
267,230.9,48,0,24,1.0
268,231.0,48,0,24,2.0
269,231.2,48,0,24,2.0
270,231.3,48,0,24,1.0
271,231.4,48,0,24,2.0
272,231.7,48,0,24,2.0
273,231.7,48,0,24,1.0
274,231.9,48,0,24,2.0
275,232.1,48,0,24,1.0
276,232.1,48,0,24,2.0
277,232.3,48,0,24,2.0
278,232.4,48,0,24,1.0
279,232.6,48,0,24,2.0
280,232.7,48,0,24,1.0
281,232.8,54,2,24,2.0
282,233.0,48,0,24,1.0
283,233.2,49,0,20,2.0
284,233.3,49,0,20,1.0
285,233.4,49,0,24,2.0
286,233.6,49,5,24,1.0
287,233.6,49,0,24,2.0
288,233.8,49,0,24,2.0
289,234.0,49,0,24,2.0
290,234.2,54,3,24,2.0
291,234.7,49,0,24,2.0
292,234.9,49,0,24,2.0
293,235.1,49,0,24,2.0
294,235.3,49,0,24,2.0
295,235.6,49,0,24,2.0
296,235.8,55,1,24,1.0
297,235.8,49,0,24,2.0
298,236.0,49,0,24,2.0
299,236.1,49,0,28,1.0
300,236.2,49,0,28,2.0
301,236.4,52,3,28,1.0
302,236.5,49,0,28,2.0
303,236.7,49,0,28,2.0
304,237.0,49,0,28,2.0
305,237.2,50,0,24,2.0
306,237.5,50,0,24,2.0
307,237.6,50,0,24,1.0
308,237.7,50,0,24,2.0
309,237.9,50,3,24,1.0
310,238.0,55,6,24,2.0
311,238.8,53,3,24,2.0
312,239.2,53,3,24,1.0
313,239.4,50,0,24,2.0
314,239.6,50,0,24,2.0
315,239.9,50,0,24,2.0
316,240.1,50,0,24,2.0
317,240.4,50,0,24,2.0
318,240.6,50,0,24,2.0
319,240.8,56,6,24,1.0
320,240.9,53,0,24,2.0
321,241.1,50,0,24,2.0
322,241.3,51,0,20,2.0
323,241.5,54,5,24,2.0
324,242.2,51,0,24,2.0
325,242.5,51,0,24,2.0
326,242.7,51,0,24,2.0
327,242.9,51,0,24,2.0
328,243.1,55,2,24,2.0
329,243.4,51,0,24,2.0
330,243.7,55,1,24,2.0
331,243.9,57,3,24,2.0
332,244.4,51,0,28,2.0
333,244.7,57,2,28,2.0
334,245.2,51,0,28,2.0
335,245.4,52,0,24,2.0
336,245.6,52,0,24,2.0
337,245.8,59,4,24,2.0
338,245.8,52,0,28,1.0
339,246.3,52,0,28,1.0
340,246.4,55,0,32,2.0
341,246.6,52,0,32,2.0
342,246.7,52,0,32,1.0
343,246.8,52,0,32,2.0
344,247.1,52,0,32,2.0
345,247.2,57,3,32,1.0
346,247.3,57,0,32,2.0
347,247.5,53,2,32,2.0
348,247.9,52,0,32,2.0
349,248.1,52,0,32,2.0
350,248.4,52,0,32,1.0
351,248.4,52,0,32,2.0
352,248.6,52,6,32,2.0
353,248.7,52,0,32,1.0
354,249.0,53,6,32,1.0
355,249.7,55,0,28,2.0
356,249.9,53,0,28,2.0
357,250.2,53,0,28,2.0
358,250.4,53,0,28,2.0
359,250.6,53,0,28,2.0
360,250.8,53,5,28,2.0
361,251.7,53,0,28,2.0
362,252.0,53,0,28,2.0
363,252.2,53,0,28,2.0
364,252.4,56,6,28,2.0
365,252.8,53,0,28,1.0
366,253.2,54,6,28,1.0
367,253.5,54,0,24,2.0
368,253.8,54,0,24,2.0
369,254.0,54,0,24,2.0
370,254.2,54,0,24,2.0
371,254.4,56,3,24,2.0
372,254.9,54,0,24,2.0
373,255.1,54,0,24,2.0
374,255.3,54,0,24,2.0
375,255.5,54,0,24,2.0
376,255.8,54,0,24,2.0
377,256.0,54,0,24,2.0
378,256.2,54,0,24,2.0
379,256.4,54,0,24,2.0
380,256.7,56,0,24,2.0
381,256.9,55,1,24,2.0
382,257.1,54,0,24,2.0
383,257.4,55,0,20,2.0
384,257.6,55,0,20,2.0
385,257.8,58,0,20,2.0
