,time,down_id,quality,buffer,path:
0,0.0,1,0,0,2.0
1,1.4,1,0,4,2.0
2,2.6,3,4,4,2.0
3,5.2,1,0,4,1.0
4,10.3,2,0,4,1.0
5,16.5,2,0,8,1.0
6,22.2,3,0,8,2.0
7,22.3,6,0,4,1.0
8,24.3,9,0,4,2.0
9,26.0,10,0,8,2.0
10,26.2,4,0,12,1.0
11,27.5,4,0,16,1.0
12,27.9,5,0,16,2.0
13,29.4,5,0,20,2.0
14,29.8,5,0,20,1.0
15,30.9,10,5,20,2.0
16,35.0,12,0,16,1.0
17,36.6,7,0,16,1.0
18,39.2,10,3,20,1.0
19,44.9,10,2,16,1.0
20,48.7,15,1,16,1.0
21,49.9,8,0,20,1.0
22,50.8,8,0,24,1.0
23,51.5,9,0,20,2.0
24,52.0,9,0,20,1.0
25,52.7,9,0,20,1.0
26,53.4,9,0,20,1.0
27,53.8,9,0,20,2.0
28,54.4,9,0,20,1.0
29,55.9,10,0,16,1.0
30,56.0,13,6,16,2.0
31,58.0,12,5,16,1.0
32,78.8,11,0,12,1.0
33,80.6,11,4,16,1.0
34,94.3,13,6,8,1.0
35,104.3,13,0,12,2.0
36,104.9,18,3,8,2.0
37,107.1,14,0,12,2.0
38,107.5,20,1,16,2.0
39,108.6,15,0,16,2.0
40,109.0,15,0,16,2.0
41,109.5,17,4,16,2.0
42,111.8,15,0,20,2.0
43,112.2,15,0,20,2.0
44,112.5,22,3,16,2.0
45,113.4,18,4,20,2.0
46,117.4,16,0,20,2.0
47,118.0,22,0,24,2.0
48,118.6,24,6,20,2.0
49,122.6,24,4,16,1.0
50,126.0,22,0,20,2.0
51,132.9,19,0,16,2.0
52,135.9,19,0,20,2.0
53,138.2,20,0,16,2.0
54,138.8,20,0,16,2.0
55,139.4,20,0,16,2.0
56,139.9,20,0,16,2.0
57,140.4,21,0,12,2.0
58,140.6,21,0,12,1.0
59,140.8,22,4,16,2.0
60,142.2,21,0,16,1.0
61,143.1,21,0,16,2.0
62,143.5,21,0,16,2.0
63,143.9,27,1,12,2.0
64,144.4,22,0,12,1.0
65,144.6,22,0,16,2.0
66,145.0,22,0,16,2.0
67,145.4,23,1,16,2.0
68,146.0,22,0,20,2.0
69,146.1,29,6,20,1.0
70,146.3,22,0,20,2.0
71,146.7,25,2,20,2.0
72,147.7,26,4,24,2.0
73,149.6,25,4,24,2.0
74,151.9,31,3,20,2.0
75,153.3,24,0,24,2.0
76,153.6,24,0,24,2.0
77,153.9,24,0,24,2.0
78,154.3,24,0,24,2.0
79,154.6,25,2,24,2.0
80,155.7,28,2,24,2.0
81,157.2,25,0,24,2.0
82,157.8,27,6,24,2.0
83,158.1,25,0,28,1.0
84,158.4,25,0,28,1.0
85,158.7,25,0,28,1.0
86,159.0,25,0,28,1.0
87,159.3,28,6,28,1.0
88,160.4,26,0,24,2.0
89,160.9,26,0,24,2.0
90,161.3,28,5,24,2.0
91,161.9,26,0,24,1.0
92,162.2,26,0,24,1.0
93,162.4,26,0,24,1.0
94,162.7,26,5,24,1.0
95,164.6,27,0,20,1.0
96,164.8,27,0,20,2.0
97,165.0,28,5,20,1.0
98,165.3,32,0,20,2.0
99,165.9,27,0,24,2.0
100,166.4,29,1,24,2.0
101,167.6,27,0,24,2.0
102,168.1,31,2,20,2.0
103,169.7,31,6,20,2.0
104,171.0,29,5,20,1.0
105,173.6,33,4,16,2.0
106,176.8,33,0,16,2.0
107,177.2,30,0,16,2.0
108,177.7,31,6,20,2.0
109,181.1,31,0,16,2.0
110,181.6,37,5,16,2.0
111,184.9,32,0,16,2.0
112,185.4,32,0,16,2.0
113,185.8,33,3,16,2.0
114,187.4,32,0,16,2.0
115,187.8,32,0,16,2.0
116,188.4,36,4,12,2.0
117,189.6,33,0,12,1.0
118,190.0,38,0,12,1.0
119,190.3,33,0,16,1.0
120,190.7,33,0,16,1.0
121,191.0,37,2,16,1.0
122,191.7,33,0,20,2.0
123,192.1,34,0,16,1.0
124,192.3,40,6,16,2.0
