,time,down_id,quality,buffer,path:
0,0.0,1,0,0,2.0
1,1.4,1,0,4,2.0
2,2.6,4,5,4,2.0
3,5.2,1,0,4,1.0
4,10.3,2,0,4,1.0
5,15.8,2,0,8,2.0
6,16.5,2,0,12,1.0
7,18.0,3,0,8,2.0
8,20.0,3,0,12,2.0
9,21.9,4,0,8,2.0
10,22.3,4,0,8,1.0
11,23.6,4,0,8,2.0
12,25.0,5,0,4,2.0
13,25.3,5,0,4,1.0
14,26.2,5,0,8,2.0
15,27.2,5,0,8,1.0
16,27.6,5,0,8,2.0
17,27.9,5,0,8,1.0
18,28.9,6,0,4,2.0
19,31.1,6,0,8,2.0
20,32.7,7,0,4,2.0
21,34.2,7,0,4,1.0
22,34.3,7,0,8,2.0
23,35.4,7,0,8,2.0
24,36.0,7,0,8,1.0
25,36.4,7,0,8,2.0
26,37.8,9,1,4,1.0
27,38.5,8,0,4,2.0
28,41.3,8,0,8,2.0
29,42.2,9,0,8,1.0
30,42.9,9,0,8,1.0
31,44.2,9,0,8,2.0
32,44.3,9,0,8,1.0
33,45.3,16,5,8,1.0
34,45.6,10,0,4,2.0
35,47.6,10,0,8,2.0
36,49.3,11,0,4,2.0
37,51.5,11,0,8,2.0
38,53.8,12,0,4,2.0
39,54.8,12,0,8,1.0
40,55.9,12,0,12,2.0
41,57.4,13,0,8,1.0
42,58.7,13,0,12,1.0
43,59.1,13,0,12,2.0
44,62.2,14,0,8,1.0
45,62.8,14,0,12,1.0
46,63.2,14,0,12,2.0
47,64.0,20,4,12,2.0
48,64.1,14,0,12,1.0
49,65.0,15,2,12,1.0
50,69.3,15,0,12,1.0
51,70.7,16,0,8,1.0
52,72.0,16,0,8,1.0
53,73.6,17,0,4,1.0
54,74.6,17,0,8,1.0
55,75.6,17,0,8,1.0
56,76.9,17,0,8,1.0
57,77.8,18,0,4,1.0
58,79.0,18,0,8,1.0
59,80.6,18,0,8,1.0
60,81.6,19,0,4,1.0
61,82.9,19,0,8,1.0
62,84.1,19,0,8,1.0
63,85.1,19,0,8,1.0
64,85.8,20,0,4,1.0
65,86.5,21,4,8,1.0
66,92.9,24,2,4,2.0
67,95.0,21,0,8,1.0
68,95.7,22,0,4,1.0
69,97.2,22,0,8,1.0
70,98.0,22,0,8,1.0
71,99.0,22,0,8,1.0
72,100.1,23,0,4,1.0
73,100.5,23,0,8,2.0
74,101.3,23,0,12,1.0
75,101.8,23,0,12,2.0
76,102.4,23,0,12,1.0
77,103.2,24,0,8,2.0
78,103.6,24,0,8,1.0
79,103.8,24,0,8,2.0
80,104.4,24,0,8,2.0
81,104.6,24,0,8,1.0
82,104.8,24,4,8,2.0
83,105.8,30,5,8,1.0
84,107.4,25,0,4,2.0
85,107.9,25,0,8,2.0
86,108.4,25,0,8,2.0
87,108.8,32,5,8,2.0
88,111.9,26,0,8,2.0
89,112.3,26,0,12,2.0
90,112.7,26,0,12,2.0
91,113.0,26,0,12,2.0
92,113.5,31,3,12,2.0
93,115.4,27,0,12,2.0
94,115.8,27,0,16,2.0
95,116.4,27,0,16,2.0
96,117.3,27,0,16,2.0
97,117.9,27,0,16,2.0
98,118.5,27,0,16,2.0
99,119.2,28,0,12,2.0
100,121.3,28,0,16,2.0
101,123.2,29,0,12,2.0
102,124.3,29,0,16,2.0
103,125.6,29,0,16,2.0
104,129.0,30,0,16,1.0
105,132.1,31,0,12,2.0
106,133.1,31,0,12,1.0
107,135.6,32,0,8,2.0
108,138.1,32,0,8,2.0
109,138.6,32,0,8,2.0
110,138.6,32,0,8,1.0
111,139.2,33,0,4,2.0
112,139.7,33,0,8,2.0
113,140.2,33,0,8,2.0
114,140.7,33,0,8,2.0
115,141.2,33,0,8,2.0
116,141.7,33,0,8,2.0
117,142.1,33,0,8,1.0
118,142.2,33,0,8,2.0
119,142.7,39,4,8,2.0
120,144.7,34,0,8,2.0
121,144.9,34,0,8,1.0
122,145.2,34,0,12,2.0
123,145.7,34,0,12,2.0
124,146.2,34,0,12,2.0
