,time,down_id,quality,buffer,path:
0,0.0,1,0,0,2.0
1,1.4,7,0,4,2.0
2,2.6,2,0,8,2.0
3,3.7,1,2,12,2.0
4,5.2,1,0,12,1.0
5,10.3,2,0,12,1.0
6,12.7,9,5,12,2.0
7,16.5,10,2,8,1.0
8,34.0,10,5,12,1.0
9,35.6,3,0,16,2.0
10,36.5,3,0,20,2.0
11,39.0,4,0,16,2.0
12,41.3,10,4,20,2.0
13,49.2,5,0,16,1.0
14,49.7,12,0,20,1.0
15,50.7,6,3,20,1.0
16,54.8,6,0,24,1.0
17,57.4,10,3,20,1.0
18,63.3,8,0,16,2.0
19,64.9,8,0,20,2.0
20,66.1,13,4,16,1.0
21,67.0,9,3,16,2.0
22,78.5,11,0,8,2.0
23,81.5,11,0,12,1.0
24,82.8,13,3,16,1.0
25,83.8,12,0,12,2.0
26,87.1,17,0,8,1.0
27,89.4,13,0,12,1.0
28,91.4,14,0,8,2.0
29,91.7,18,3,8,1.0
30,93.0,15,1,12,2.0
31,97.8,15,0,12,1.0
32,98.3,15,0,16,2.0
33,98.8,20,0,16,1.0
34,100.3,16,1,16,1.0
35,100.3,19,2,16,2.0
36,103.7,16,0,20,1.0
37,104.8,17,0,20,2.0
38,105.1,22,0,20,1.0
39,105.3,17,0,20,2.0
40,105.9,17,0,20,2.0
41,106.4,19,6,24,1.0
42,106.4,23,1,24,2.0
43,107.2,17,0,28,2.0
44,107.7,18,0,24,2.0
45,108.2,25,5,24,2.0
46,111.1,22,1,28,2.0
47,111.7,18,0,28,2.0
48,112.0,19,0,24,2.0
49,112.4,23,4,24,2.0
50,113.6,19,0,24,2.0
51,114.1,19,0,24,2.0
52,114.8,19,0,24,2.0
53,115.3,19,0,24,2.0
54,115.8,27,4,20,2.0
55,121.0,24,2,20,2.0
56,124.4,26,0,24,2.0
57,125.7,21,0,28,2.0
58,130.2,21,0,32,2.0
59,134.9,26,4,24,2.0
60,140.1,24,0,20,2.0
61,140.5,28,6,20,2.0
62,144.5,25,0,20,2.0
63,144.9,29,4,20,2.0
64,147.9,29,6,20,2.0
65,150.1,26,0,20,1.0
66,151.7,32,4,16,1.0
67,152.6,27,0,16,2.0
68,153.0,27,0,16,2.0
69,153.4,27,0,16,2.0
70,153.7,33,2,16,2.0
71,155.0,28,0,16,2.0
72,155.5,33,6,16,2.0
73,156.5,33,5,20,1.0
74,160.2,34,5,16,1.0
75,160.3,31,3,16,2.0
76,161.8,30,5,20,2.0
77,162.7,32,3,20,1.0
78,163.9,31,2,20,1.0
79,165.2,35,3,20,1.0
80,166.0,37,2,24,2.0
81,167.4,35,6,24,1.0
82,167.7,33,4,28,2.0
83,172.0,32,0,24,2.0
84,172.5,32,0,24,2.0
85,173.0,32,0,24,2.0
86,173.5,37,6,24,2.0
87,176.7,37,6,20,2.0
88,180.0,35,0,16,2.0
89,180.5,36,4,16,2.0
90,183.5,39,5,16,2.0
91,185.4,42,2,20,2.0
92,186.4,43,6,20,2.0
93,188.1,40,1,20,1.0
94,188.4,36,0,24,2.0
95,188.9,38,3,28,1.0
96,189.0,37,2,28,2.0
97,190.3,40,3,28,1.0
98,190.5,41,4,28,2.0
99,191.5,44,1,28,1.0
100,192.2,42,6,32,1.0
101,194.2,38,0,28,2.0
102,194.4,44,6,32,1.0
103,194.7,38,0,32,2.0
104,195.3,43,0,32,2.0
105,195.8,38,0,32,2.0
106,196.4,38,0,32,2.0
107,197.0,44,4,32,2.0
108,197.2,44,2,32,1.0
109,198.2,40,3,28,1.0
110,199.1,39,0,28,1.0
111,199.4,39,0,28,1.0
112,199.6,42,5,28,1.0
113,200.3,42,5,28,2.0
114,201.5,44,2,28,1.0
115,202.4,45,2,24,1.0
116,203.0,40,0,24,2.0
117,203.4,40,0,28,1.0
118,203.6,46,4,28,1.0
119,203.8,44,6,28,2.0
120,206.0,40,0,32,1.0
121,206.3,41,0,28,1.0
122,206.7,41,0,28,1.0
123,207.0,41,0,28,1.0
124,207.4,41,0,28,1.0
125,207.8,46,2,28,1.0
126,209.2,41,0,28,1.0
127,209.4,41,0,28,2.0
128,209.6,46,5,28,1.0
129,209.7,41,0,28,2.0
130,209.9,45,4,28,2.0
131,212.6,44,5,24,2.0
132,212.8,42,0,24,1.0
133,213.0,49,1,24,1.0
134,213.5,42,0,28,1.0
135,213.8,42,0,28,1.0
136,214.2,42,0,28,1.0
137,214.5,48,0,24,1.0
138,214.9,48,6,28,1.0
139,216.9,47,1,28,2.0
140,217.7,44,6,32,2.0
141,219.9,44,0,28,1.0
142,220.3,44,0,28,1.0
143,220.7,50,5,28,1.0
144,221.8,49,5,28,2.0
145,223.2,52,0,28,1.0
146,223.5,45,0,32,1.0
147,223.8,45,0,32,1.0
148,224.1,45,0,32,1.0
149,224.5,51,6,32,1.0
150,224.9,45,0,32,2.0
151,225.5,46,4,32,2.0
152,226.5,46,0,32,1.0
153,226.8,46,0,32,1.0
154,227.1,46,0,32,1.0
155,227.4,46,4,32,1.0
156,228.4,47,0,32,2.0
157,228.7,46,4,32,2.0
158,230.0,48,4,32,1.0
159,230.4,50,2,28,2.0
160,231.0,51,4,28,2.0
161,231.5,52,2,28,2.0
162,231.9,49,4,28,2.0
163,232.6,49,2,28,2.0
164,232.7,47,0,28,1.0
165,232.9,51,6,28,1.0
166,233.0,47,0,28,2.0
167,233.2,53,3,28,2.0
168,233.6,47,0,32,2.0
169,233.8,47,0,32,2.0
170,233.9,51,5,32,2.0
171,234.6,51,1,28,2.0
172,234.9,48,0,28,2.0
173,235.1,48,0,28,2.0
174,235.2,50,5,28,1.0
175,235.4,55,2,28,2.0
176,235.7,52,5,32,2.0
177,237.0,48,0,32,1.0
178,237.1,50,4,32,2.0
179,237.3,48,0,32,1.0
180,237.6,48,2,32,1.0
181,238.1,48,0,32,2.0
182,238.3,49,0,28,2.0
183,238.6,50,0,28,2.0
184,238.8,56,3,28,1.0
185,238.8,54,1,28,2.0
186,239.2,49,0,32,2.0
187,239.4,49,0,32,2.0
188,239.7,50,6,32,2.0
189,242.2,55,3,28,1.0
190,242.2,50,0,28,2.0
191,242.4,57,4,32,2.0
192,246.2,51,0,28,1.0
