,time,down_id,quality,buffer,path:
0,0.0,1,0,0,2.0
1,1.4,1,0,4,2.0
2,2.6,1,0,4,2.0
3,3.6,1,0,4,2.0
4,4.7,3,6,4,2.0
5,5.2,1,0,4,1.0
6,10.3,2,0,4,1.0
7,16.5,2,0,8,1.0
8,22.3,5,5,4,1.0
9,35.9,3,0,8,2.0
10,36.9,4,0,4,2.0
11,39.5,4,0,8,2.0
12,40.3,5,0,8,1.0
13,41.4,5,0,8,1.0
14,41.8,5,0,8,2.0
15,42.4,5,0,8,1.0
16,42.9,5,0,8,1.0
17,43.7,5,0,8,1.0
18,44.2,6,0,4,2.0
19,44.5,6,0,4,1.0
20,45.5,6,0,8,1.0
21,45.5,6,0,8,2.0
22,46.4,6,0,8,1.0
23,47.4,6,0,8,1.0
24,47.6,6,0,8,2.0
25,48.4,9,2,4,1.0
26,49.1,7,0,4,2.0
27,51.3,7,0,8,2.0
28,52.1,8,0,8,1.0
29,52.7,8,0,12,1.0
30,53.4,8,0,12,1.0
31,53.6,8,0,12,2.0
32,54.3,8,0,12,1.0
33,55.1,8,0,12,1.0
34,55.5,8,0,12,2.0
35,57.6,9,0,8,1.0
36,57.8,9,0,8,2.0
37,59.0,9,0,8,1.0
38,62.1,10,0,4,2.0
39,62.5,15,4,4,1.0
40,64.0,10,0,8,2.0
41,66.1,11,0,4,2.0
42,68.8,11,0,8,2.0
43,70.5,12,0,4,2.0
44,72.6,12,0,8,2.0
45,73.4,13,0,8,1.0
46,74.8,13,0,12,1.0
47,75.0,13,0,12,2.0
48,76.0,13,0,12,1.0
49,77.6,14,0,8,1.0
50,78.4,15,5,12,1.0
51,79.3,19,2,12,2.0
52,86.7,20,6,4,1.0
53,98.5,21,1,8,2.0
54,101.7,16,0,12,2.0
55,103.3,16,0,16,2.0
56,104.1,17,0,12,2.0
57,104.3,19,1,16,1.0
58,104.5,17,0,20,2.0
59,105.0,17,0,20,2.0
60,105.6,17,0,20,2.0
61,106.1,17,0,20,2.0
62,106.7,17,0,20,2.0
63,107.2,24,5,20,2.0
64,109.3,18,0,20,2.0
65,109.4,18,0,20,1.0
66,109.8,18,0,24,2.0
67,110.2,22,3,24,2.0
68,111.2,18,0,28,2.0
69,111.6,19,0,24,2.0
70,111.9,19,0,24,1.0
71,112.0,19,0,24,2.0
72,112.4,19,0,24,2.0
73,112.8,19,0,24,2.0
74,113.2,19,0,24,2.0
75,113.7,19,0,24,1.0
76,113.7,19,0,24,2.0
77,114.2,19,0,24,2.0
78,114.8,19,0,24,2.0
79,115.2,19,0,24,1.0
80,115.4,20,0,20,2.0
81,115.9,20,0,20,2.0
82,116.7,20,0,20,2.0
83,117.2,20,0,20,1.0
84,117.6,20,0,20,2.0
85,118.3,20,0,20,2.0
86,119.0,20,0,20,1.0
87,119.1,20,0,20,2.0
88,120.3,21,0,16,1.0
89,120.9,21,0,16,1.0
90,121.2,21,0,16,2.0
91,122.2,21,0,16,2.0
92,122.5,28,6,16,1.0
93,123.6,22,0,12,2.0
94,124.6,22,0,12,2.0
95,125.6,22,0,12,2.0
96,129.7,23,0,8,2.0
97,134.7,23,0,12,2.0
98,136.0,24,0,8,2.0
99,138.0,24,0,8,2.0
100,138.5,24,0,8,2.0
101,138.9,25,0,4,2.0
102,139.4,25,0,8,2.0
103,139.8,25,0,8,2.0
104,140.2,25,0,8,2.0
105,140.7,25,0,8,2.0
106,141.1,25,0,8,2.0
107,141.5,25,0,8,2.0
108,142.0,25,0,8,2.0
109,142.4,25,0,8,2.0
110,142.8,26,0,4,2.0
111,143.3,26,0,8,2.0
112,143.8,26,0,8,2.0
113,144.3,26,0,8,2.0
114,144.8,26,0,8,2.0
115,145.2,26,0,8,2.0
116,145.7,26,0,8,2.0
117,146.2,26,0,8,2.0
118,146.6,26,0,8,2.0
119,147.0,27,0,4,2.0
120,147.4,27,6,8,2.0
121,149.2,27,0,8,2.0
122,149.5,27,0,8,2.0
123,149.9,27,0,8,2.0
124,150.3,27,0,8,2.0
