,time,down_id,quality,buffer,path:
0,0.0,1,0,0,2.0
1,1.4,1,0,4,2.0
2,2.6,1,0,4,2.0
3,3.6,1,0,4,2.0
4,4.7,1,0,4,2.0
5,5.2,1,0,4,1.0
6,7.6,1,0,8,2.0
7,9.7,5,2,4,2.0
8,10.3,2,0,4,1.0
9,15.6,2,0,8,2.0
10,16.5,2,0,12,1.0
11,17.6,3,2,8,2.0
12,22.3,3,0,8,1.0
13,25.3,3,0,12,2.0
14,26.2,4,0,8,1.0
15,27.3,4,0,8,2.0
16,27.5,4,0,12,1.0
17,28.6,4,0,12,2.0
18,29.7,5,0,8,1.0
19,30.5,5,0,8,2.0
20,31.7,5,0,8,2.0
21,32.9,5,0,8,2.0
22,34.0,6,0,4,2.0
23,34.9,6,0,4,1.0
24,35.3,6,0,8,2.0
25,36.2,13,0,8,2.0
26,36.5,6,0,8,1.0
27,37.3,6,0,12,2.0
28,39.1,7,0,8,1.0
29,40.5,10,4,12,1.0
30,40.6,10,6,12,2.0
31,50.0,8,0,12,1.0
32,51.0,8,0,16,1.0
33,52.1,9,0,12,1.0
34,52.8,9,0,16,1.0
35,53.6,9,0,16,1.0
36,54.6,9,0,16,1.0
37,57.2,12,3,12,1.0
38,65.8,18,5,12,1.0
39,67.2,11,0,12,2.0
40,69.5,11,0,16,2.0
41,70.9,18,2,12,2.0
42,81.1,14,0,8,1.0
43,81.9,15,1,12,1.0
44,82.0,15,0,8,2.0
45,83.9,15,0,12,1.0
46,84.7,21,1,12,1.0
47,85.7,19,1,16,1.0
48,87.7,16,0,12,2.0
49,88.4,17,3,16,1.0
50,92.0,16,0,20,2.0
51,95.1,17,0,16,2.0
52,95.4,19,5,20,1.0
53,97.4,23,5,16,2.0
54,104.1,20,0,12,2.0
55,104.7,20,0,16,2.0
56,105.3,20,0,16,2.0
57,106.0,20,0,16,2.0
58,106.7,20,0,16,2.0
59,107.4,20,0,16,2.0
60,107.9,25,1,16,2.0
61,108.7,21,0,16,2.0
62,109.2,21,0,16,2.0
63,109.6,21,0,16,2.0
64,110.0,21,0,16,2.0
65,110.4,21,0,16,2.0
66,110.8,21,0,16,2.0
67,111.2,21,0,16,2.0
68,111.5,21,0,16,2.0
69,111.8,21,0,16,2.0
70,112.2,27,3,12,2.0
71,113.0,22,0,16,2.0
72,113.4,22,0,20,2.0
73,113.9,22,0,20,2.0
74,114.3,23,0,20,2.0
75,114.8,22,0,20,2.0
76,115.3,22,0,20,2.0
77,115.7,22,0,20,2.0
78,116.1,23,0,16,2.0
79,116.8,23,0,16,2.0
80,117.4,27,6,16,2.0
81,119.7,23,0,16,1.0
82,120.4,24,0,12,1.0
83,121.0,24,0,16,1.0
84,122.6,28,2,16,1.0
85,124.3,25,0,12,2.0
86,125.4,25,0,12,2.0
87,128.0,25,0,12,2.0
88,134.1,26,0,12,1.0
89,134.7,26,0,12,2.0
90,137.4,26,0,16,2.0
91,138.4,27,0,12,2.0
92,138.9,28,3,12,2.0
93,140.4,27,0,12,1.0
94,140.7,27,0,12,2.0
95,141.2,30,1,12,2.0
96,142.1,28,0,12,2.0
97,142.4,35,5,12,1.0
98,142.6,28,0,12,2.0
99,143.1,34,6,12,2.0
100,147.1,29,0,12,2.0
101,147.5,29,0,16,2.0
102,147.9,29,0,16,2.0
103,148.3,29,0,16,2.0
104,148.8,29,0,16,2.0
105,149.2,29,0,16,2.0
106,149.6,30,0,12,2.0
107,150.0,30,0,12,2.0
108,150.5,30,0,12,2.0
109,151.0,30,0,12,2.0
110,151.4,30,0,12,2.0
111,151.9,30,0,12,2.0
112,152.3,31,6,12,2.0
113,155.1,31,0,12,2.0
114,155.5,31,0,12,2.0
115,156.0,31,0,12,2.0
116,156.3,31,0,16,1.0
117,156.5,36,3,16,2.0
118,156.8,38,1,16,1.0
119,157.6,32,0,16,1.0
120,158.0,32,0,20,1.0
121,158.4,32,0,20,1.0
122,158.4,32,0,24,2.0
123,158.8,32,0,24,1.0
124,159.0,32,0,24,2.0
