,time,down_id,quality,buffer,path:
0,0.0,5,2,0,2.0
1,2.9,2,4,4,2.0
2,5.2,1,0,4,1.0
3,10.3,1,0,12,1.0
4,16.1,2,0,8,1.0
5,21.9,2,0,12,1.0
6,22.5,3,0,8,2.0
7,24.4,3,0,12,2.0
8,26.0,10,2,8,2.0
9,26.2,4,0,8,1.0
10,27.5,4,0,12,1.0
11,29.7,4,0,12,1.0
12,33.2,5,0,12,2.0
13,34.3,6,0,8,2.0
14,35.1,10,5,8,1.0
15,35.4,6,0,12,2.0
16,36.4,6,0,12,2.0
17,38.4,7,0,8,2.0
18,41.4,13,0,12,2.0
19,44.4,8,0,12,2.0
20,45.6,11,4,16,2.0
21,49.5,9,0,12,1.0
22,50.4,9,0,16,1.0
23,51.6,10,0,12,1.0
24,52.5,10,0,12,1.0
25,53.1,10,0,12,1.0
26,54.0,10,0,12,1.0
27,55.0,11,0,8,1.0
28,57.7,11,0,12,1.0
29,59.1,14,1,8,1.0
30,62.6,12,0,12,1.0
31,64.3,12,0,16,1.0
32,65.6,13,0,12,1.0
33,67.1,13,0,12,1.0
34,67.4,13,0,12,2.0
35,68.7,20,4,8,1.0
36,69.7,14,0,8,2.0
37,70.6,14,0,8,2.0
38,71.8,14,0,8,2.0
39,73.4,15,0,4,2.0
40,75.2,16,5,8,2.0
41,81.8,16,0,8,1.0
42,83.0,16,0,12,1.0
43,84.1,17,0,8,1.0
44,84.9,17,0,12,1.0
45,85.5,17,0,12,1.0
46,86.0,17,0,12,1.0
47,86.6,17,0,12,1.0
48,87.7,18,0,8,1.0
49,89.7,18,0,12,1.0
50,91.7,22,0,8,1.0
51,93.9,19,0,12,1.0
52,95.0,19,0,16,1.0
53,96.0,20,0,12,1.0
54,97.7,20,0,12,1.0
55,98.9,23,0,12,1.0
56,99.9,21,0,12,1.0
57,101.2,21,0,16,1.0
58,102.5,21,0,16,1.0
59,103.7,22,0,12,1.0
60,105.0,22,0,12,1.0
61,105.2,28,1,12,2.0
62,106.1,22,0,12,1.0
63,106.5,28,5,16,2.0
64,107.8,25,2,12,1.0
65,110.7,30,6,12,2.0
66,114.4,27,1,12,2.0
67,114.6,24,0,16,1.0
68,115.3,24,6,20,2.0
69,115.7,27,1,24,1.0
70,118.3,25,0,20,2.0
71,118.7,27,4,20,1.0
72,119.0,26,6,20,2.0
73,131.2,26,0,16,1.0
74,135.7,26,0,20,2.0
75,136.4,30,4,16,1.0
76,138.2,31,4,16,2.0
77,141.3,28,0,16,2.0
78,141.8,28,0,16,2.0
79,142.3,31,4,16,2.0
80,145.3,29,0,12,2.0
81,145.7,29,0,16,2.0
82,146.2,29,0,16,2.0
83,146.6,29,0,16,2.0
84,147.0,29,0,16,2.0
85,147.5,29,0,16,2.0
86,147.9,30,0,12,2.0
87,148.3,30,0,12,2.0
88,148.7,35,6,12,2.0
89,152.7,31,0,12,2.0
90,153.1,35,6,12,2.0
91,154.6,31,0,12,1.0
92,154.9,34,1,12,1.0
93,156.0,32,0,12,1.0
94,156.5,32,0,16,1.0
95,157.0,36,0,16,1.0
96,157.2,32,0,16,2.0
97,157.3,32,0,20,1.0
98,157.8,35,5,20,1.0
99,157.9,32,0,20,2.0
100,158.5,34,2,20,2.0
101,160.2,33,0,16,2.0
102,160.7,34,0,20,2.0
103,161.2,39,6,20,2.0
104,161.3,33,0,20,1.0
105,161.5,33,0,20,1.0
106,161.8,33,0,20,1.0
107,162.1,33,0,20,1.0
108,162.3,33,0,20,1.0
109,162.6,33,0,20,1.0
110,162.8,33,0,24,2.0
111,162.9,33,0,24,1.0
112,163.1,33,0,24,1.0
113,163.2,35,1,24,2.0
114,163.5,33,0,24,1.0
115,163.9,36,5,20,1.0
116,164.2,34,0,20,2.0
117,164.7,39,2,20,2.0
118,166.1,36,3,20,2.0
119,167.6,38,0,20,1.0
120,168.0,35,0,16,2.0
121,168.1,35,0,20,1.0
122,168.6,42,4,20,2.0
123,168.6,35,0,20,1.0
124,169.5,38,5,20,1.0
125,171.4,35,0,24,2.0
126,171.9,36,1,20,2.0
127,172.8,36,0,20,2.0
128,173.3,36,0,20,2.0
129,173.7,36,0,20,2.0
130,174.1,36,0,20,2.0
131,174.5,39,5,20,2.0
132,176.3,39,6,16,2.0
133,178.0,37,2,16,2.0
134,179.2,37,0,20,2.0
135,179.6,37,0,20,2.0
136,180.1,43,3,16,2.0
137,181.4,38,0,20,2.0
138,181.9,38,0,20,2.0
139,182.4,38,0,20,2.0
140,182.9,38,0,20,2.0
141,183.3,40,2,20,2.0
142,184.7,39,0,20,2.0
143,185.1,39,0,20,2.0
144,185.5,42,1,20,2.0
145,186.1,39,0,20,2.0
146,186.5,41,4,20,2.0
147,188.5,40,0,16,1.0
148,188.8,40,0,16,1.0
149,189.1,40,0,20,2.0
150,189.2,40,0,20,1.0
151,189.5,40,0,20,1.0
152,189.6,40,0,20,2.0
153,189.9,45,0,20,1.0
154,190.2,40,0,20,2.0
155,190.2,40,0,24,1.0
156,190.6,40,0,24,1.0
157,190.7,40,0,24,2.0
158,190.9,46,1,24,1.0
159,191.1,40,0,24,2.0
160,191.6,40,0,28,1.0
161,191.6,40,0,28,2.0
162,192.0,41,0,24,1.0
163,192.1,46,3,24,2.0
164,192.3,41,0,24,1.0
165,192.6,41,0,24,1.0
166,192.9,45,6,24,1.0
167,194.7,44,0,24,2.0
168,195.3,41,0,28,2.0
169,195.8,42,0,24,2.0
170,196.3,42,0,24,2.0
171,196.6,42,0,24,1.0
172,196.9,42,0,24,1.0
